Date,XLI
2006-12-04,35.369998931884766
2006-12-05,35.45000076293945
2006-12-06,35.33000183105469
2006-12-07,35.27000045776367
2006-12-08,35.310001373291016
2006-12-11,35.150001525878906
2006-12-12,35.209999084472656
2006-12-13,35.09000015258789
2006-12-14,35.290000915527344
2006-12-15,35.20000076293945
2006-12-18,35.2400016784668
2006-12-19,35.25
2006-12-20,35.29999923706055
2006-12-21,35.22999954223633
2006-12-22,35.0099983215332
2006-12-26,35.18000030517578
2006-12-27,35.36000061035156
2006-12-28,35.2400016784668
2006-12-29,35.0099983215332
2007-01-03,35.22999954223633
2007-01-04,35.08000183105469
2007-01-05,34.959999084472656
2007-01-08,35.09000015258789
2007-01-09,35.06999969482422
2007-01-10,35.189998626708984
2007-01-11,35.47999954223633
2007-01-12,35.58000183105469
2007-01-16,35.77000045776367
2007-01-17,35.79999923706055
2007-01-18,35.63999938964844
2007-01-19,35.619998931884766
2007-01-22,35.22999954223633
2007-01-23,35.63999938964844
2007-01-24,35.540000915527344
2007-01-25,35.349998474121094
2007-01-26,35.209999084472656
2007-01-29,35.290000915527344
2007-01-30,35.27000045776367
2007-01-31,35.7400016784668
2007-02-01,36.04999923706055
2007-02-02,36.189998626708984
2007-02-05,36.2599983215332
2007-02-06,36.27000045776367
2007-02-07,36.2400016784668
2007-02-08,35.9900016784668
2007-02-09,35.849998474121094
2007-02-12,35.90999984741211
2007-02-13,36.20000076293945
2007-02-14,36.72999954223633
2007-02-15,36.810001373291016
2007-02-16,36.65999984741211
2007-02-20,36.720001220703125
2007-02-21,36.81999969482422
2007-02-22,36.70000076293945
2007-02-23,36.599998474121094
2007-02-26,36.38999938964844
2007-02-27,35.29999923706055
2007-02-28,35.34000015258789
2007-03-01,35.279998779296875
2007-03-02,34.84000015258789
2007-03-05,34.75
2007-03-06,35.150001525878906
2007-03-07,35.0099983215332
2007-03-08,35.27000045776367
2007-03-09,35.45000076293945
2007-03-12,35.619998931884766
2007-03-13,35.02000045776367
2007-03-14,35.15999984741211
2007-03-15,35.20000076293945
2007-03-16,35.25
2007-03-19,35.5
2007-03-20,35.59000015258789
2007-03-21,36.08000183105469
2007-03-22,36.150001525878906
2007-03-23,36.36000061035156
2007-03-26,36.060001373291016
2007-03-27,35.88999938964844
2007-03-28,35.599998474121094
2007-03-29,35.59000015258789
2007-03-30,35.54999923706055
2007-04-02,35.61000061035156
2007-04-03,35.86000061035156
2007-04-04,35.720001220703125
2007-04-05,35.83000183105469
2007-04-09,35.790000915527344
2007-04-10,35.779998779296875
2007-04-11,35.63999938964844
2007-04-12,36.06999969482422
2007-04-13,36.060001373291016
2007-04-16,36.349998474121094
2007-04-17,36.349998474121094
2007-04-18,36.45000076293945
2007-04-19,36.56999969482422
2007-04-20,36.81999969482422
2007-04-23,36.959999084472656
2007-04-24,36.849998474121094
2007-04-25,37.22999954223633
2007-04-26,37.209999084472656
2007-04-27,37.63999938964844
2007-04-30,37.20000076293945
2007-05-01,37.43000030517578
2007-05-02,37.66999816894531
2007-05-03,37.939998626708984
2007-05-04,37.97999954223633
2007-05-07,38.08000183105469
2007-05-08,38.060001373291016
2007-05-09,38.15999984741211
2007-05-10,37.900001525878906
2007-05-11,38.189998626708984
2007-05-14,38.02000045776367
2007-05-15,38.119998931884766
2007-05-16,38.310001373291016
2007-05-17,38.380001068115234
2007-05-18,38.25
2007-05-21,38.470001220703125
2007-05-22,38.38999938964844
2007-05-23,38.58000183105469
2007-05-24,38.27000045776367
2007-05-25,38.5
2007-05-29,38.75
2007-05-30,38.91999816894531
2007-05-31,39.130001068115234
2007-06-01,39.279998779296875
2007-06-04,39.290000915527344
2007-06-05,39.16999816894531
2007-06-06,38.75
2007-06-07,38.119998931884766
2007-06-08,38.650001525878906
2007-06-11,38.70000076293945
2007-06-12,38.20000076293945
2007-06-13,39.11000061035156
2007-06-14,39.310001373291016
2007-06-15,39.41999816894531
2007-06-18,39.400001525878906
2007-06-19,39.52000045776367
2007-06-20,39.29999923706055
2007-06-21,39.380001068115234
2007-06-22,39.150001525878906
2007-06-25,39.04999923706055
2007-06-26,38.720001220703125
2007-06-27,39.099998474121094
2007-06-28,38.900001525878906
2007-06-29,39.040000915527344
2007-07-02,39.31999969482422
2007-07-03,39.599998474121094
2007-07-05,39.560001373291016
2007-07-06,39.79999923706055
2007-07-09,40.099998474121094
2007-07-10,39.43000030517578
2007-07-11,39.849998474121094
2007-07-12,40.439998626708984
2007-07-13,40.720001220703125
2007-07-16,40.97999954223633
2007-07-17,41.220001220703125
2007-07-18,41.130001068115234
2007-07-19,41.5
2007-07-20,40.900001525878906
2007-07-23,41.16999816894531
2007-07-24,40.599998474121094
2007-07-25,40.70000076293945
2007-07-26,39.849998474121094
2007-07-27,39.11000061035156
2007-07-30,39.95000076293945
2007-07-31,39.40999984741211
2007-08-01,39.70000076293945
2007-08-02,39.970001220703125
2007-08-03,39.150001525878906
2007-08-06,39.7400016784668
2007-08-07,39.7400016784668
2007-08-08,40.04999923706055
2007-08-09,38.97999954223633
2007-08-10,38.529998779296875
2007-08-13,39.04999923706055
2007-08-14,38.04999923706055
2007-08-15,37.599998474121094
2007-08-16,37.619998931884766
2007-08-17,38.0
2007-08-20,38.54999923706055
2007-08-21,38.400001525878906
2007-08-22,39.09000015258789
2007-08-23,38.880001068115234
2007-08-24,39.20000076293945
2007-08-27,39.11000061035156
2007-08-28,38.16999816894531
2007-08-29,39.06999969482422
2007-08-30,38.83000183105469
2007-08-31,39.41999816894531
2007-09-04,39.599998474121094
2007-09-05,39.20000076293945
2007-09-06,39.52000045776367
2007-09-07,38.709999084472656
2007-09-10,38.7400016784668
2007-09-11,39.09000015258789
2007-09-12,39.060001373291016
2007-09-13,39.470001220703125
2007-09-14,39.540000915527344
2007-09-17,39.20000076293945
2007-09-18,40.470001220703125
2007-09-19,40.900001525878906
2007-09-20,40.560001373291016
2007-09-21,40.630001068115234
2007-09-24,40.2400016784668
2007-09-25,40.400001525878906
2007-09-26,40.68000030517578
2007-09-27,40.86000061035156
2007-09-28,41.08000183105469
2007-10-01,41.61000061035156
2007-10-02,41.27000045776367
2007-10-03,40.9900016784668
2007-10-04,41.130001068115234
2007-10-05,41.58000183105469
2007-10-08,41.5099983215332
2007-10-09,41.900001525878906
2007-10-10,41.439998626708984
2007-10-11,41.13999938964844
2007-10-12,41.31999969482422
2007-10-15,41.0
2007-10-16,40.81999969482422
2007-10-17,40.93000030517578
2007-10-18,41.040000915527344
2007-10-19,39.900001525878906
2007-10-22,40.04999923706055
2007-10-23,40.31999969482422
2007-10-24,40.20000076293945
2007-10-25,40.27000045776367
2007-10-26,40.29999923706055
2007-10-29,40.560001373291016
2007-10-30,40.20000076293945
2007-10-31,40.54999923706055
2007-11-01,39.86000061035156
2007-11-02,40.220001220703125
2007-11-05,40.04999923706055
2007-11-06,40.68000030517578
2007-11-07,39.70000076293945
2007-11-08,39.709999084472656
2007-11-09,38.91999816894531
2007-11-12,38.5
2007-11-13,39.47999954223633
2007-11-14,39.349998474121094
2007-11-15,38.79999923706055
2007-11-16,38.810001373291016
2007-11-19,38.25
2007-11-20,38.310001373291016
2007-11-21,37.66999816894531
2007-11-23,38.16999816894531
2007-11-26,37.56999969482422
2007-11-27,38.31999969482422
2007-11-28,39.25
2007-11-29,39.25
2007-11-30,39.400001525878906
2007-12-03,39.0
2007-12-04,38.90999984741211
2007-12-05,39.54999923706055
2007-12-06,40.0
2007-12-07,40.29999923706055
2007-12-10,40.4900016784668
2007-12-11,39.20000076293945
2007-12-12,39.70000076293945
2007-12-13,39.900001525878906
2007-12-14,39.459999084472656
2007-12-17,38.75
2007-12-18,38.86000061035156
2007-12-19,38.72999954223633
2007-12-20,39.04999923706055
2007-12-21,39.54999923706055
2007-12-24,39.9900016784668
2007-12-26,39.84000015258789
2007-12-27,39.380001068115234
2007-12-28,39.34000015258789
2007-12-31,39.15999984741211
2008-01-02,38.5099983215332
2008-01-03,38.540000915527344
2008-01-04,37.75
2008-01-07,37.279998779296875
2008-01-08,36.45000076293945
2008-01-09,36.560001373291016
2008-01-10,37.06999969482422
2008-01-11,36.439998626708984
2008-01-14,36.88999938964844
2008-01-15,36.119998931884766
2008-01-16,35.70000076293945
2008-01-17,34.75
2008-01-18,34.68000030517578
2008-01-22,34.79999923706055
2008-01-23,35.75
2008-01-24,35.959999084472656
2008-01-25,35.79999923706055
2008-01-28,36.33000183105469
2008-01-29,36.650001525878906
2008-01-30,36.79999923706055
2008-01-31,37.0
2008-02-01,37.849998474121094
2008-02-04,37.439998626708984
2008-02-05,36.4900016784668
2008-02-06,36.43000030517578
2008-02-07,36.439998626708984
2008-02-08,36.16999816894531
2008-02-11,36.529998779296875
2008-02-12,36.900001525878906
2008-02-13,37.560001373291016
2008-02-14,37.0
2008-02-15,36.77000045776367
2008-02-19,36.95000076293945
2008-02-20,37.06999969482422
2008-02-21,36.779998779296875
2008-02-22,37.150001525878906
2008-02-25,37.439998626708984
2008-02-26,37.470001220703125
2008-02-27,37.540000915527344
2008-02-28,37.27000045776367
2008-02-29,36.25
2008-03-03,36.779998779296875
2008-03-04,36.349998474121094
2008-03-05,36.83000183105469
2008-03-06,36.130001068115234
2008-03-07,35.61000061035156
2008-03-10,35.040000915527344
2008-03-11,36.22999954223633
2008-03-12,36.15999984741211
2008-03-13,36.65999984741211
2008-03-14,36.08000183105469
2008-03-17,35.900001525878906
2008-03-18,37.790000915527344
2008-03-19,36.40999984741211
2008-03-20,36.630001068115234
2008-03-24,37.459999084472656
2008-03-25,37.689998626708984
2008-03-26,37.38999938964844
2008-03-27,36.97999954223633
2008-03-28,36.84000015258789
2008-03-31,37.400001525878906
2008-04-01,38.25
2008-04-02,38.41999816894531
2008-04-03,38.25
2008-04-04,38.400001525878906
2008-04-07,38.15999984741211
2008-04-08,38.130001068115234
2008-04-09,37.7599983215332
2008-04-10,37.91999816894531
2008-04-11,36.43000030517578
2008-04-14,36.45000076293945
2008-04-15,36.619998931884766
2008-04-16,37.63999938964844
2008-04-17,37.20000076293945
2008-04-18,38.31999969482422
2008-04-21,38.189998626708984
2008-04-22,37.58000183105469
2008-04-23,37.599998474121094
2008-04-24,37.84000015258789
2008-04-25,38.369998931884766
2008-04-28,38.59000015258789
2008-04-29,38.22999954223633
2008-04-30,38.5
2008-05-01,38.75
2008-05-02,38.900001525878906
2008-05-05,38.79999923706055
2008-05-06,38.95000076293945
2008-05-07,38.349998474121094
2008-05-08,38.47999954223633
2008-05-09,38.2400016784668
2008-05-12,38.849998474121094
2008-05-13,39.11000061035156
2008-05-14,39.150001525878906
2008-05-15,39.380001068115234
2008-05-16,39.279998779296875
2008-05-19,39.720001220703125
2008-05-20,39.09000015258789
2008-05-21,38.43000030517578
2008-05-22,38.34000015258789
2008-05-23,37.790000915527344
2008-05-27,38.189998626708984
2008-05-28,38.45000076293945
2008-05-29,38.599998474121094
2008-05-30,38.84000015258789
2008-06-02,38.5099983215332
2008-06-03,38.380001068115234
2008-06-04,38.22999954223633
2008-06-05,38.5099983215332
2008-06-06,37.0099983215332
2008-06-09,37.38999938964844
2008-06-10,37.16999816894531
2008-06-11,36.470001220703125
2008-06-12,36.599998474121094
2008-06-13,37.02000045776367
2008-06-16,36.81999969482422
2008-06-17,36.7400016784668
2008-06-18,36.209999084472656
2008-06-19,36.68000030517578
2008-06-20,35.900001525878906
2008-06-23,35.970001220703125
2008-06-24,35.540000915527344
2008-06-25,35.279998779296875
2008-06-26,34.70000076293945
2008-06-27,33.70000076293945
2008-06-30,34.0099983215332
2008-07-01,33.9900016784668
2008-07-02,32.95000076293945
2008-07-03,33.40999984741211
2008-07-07,33.369998931884766
2008-07-08,34.13999938964844
2008-07-09,33.189998626708984
2008-07-10,33.70000076293945
2008-07-11,33.09000015258789
2008-07-14,33.2400016784668
2008-07-15,32.58000183105469
2008-07-16,33.33000183105469
2008-07-17,34.25
2008-07-18,34.29999923706055
2008-07-21,34.33000183105469
2008-07-22,34.75
2008-07-23,35.02000045776367
2008-07-24,34.150001525878906
2008-07-25,34.470001220703125
2008-07-28,33.68000030517578
2008-07-29,34.95000076293945
2008-07-30,35.36000061035156
2008-07-31,34.279998779296875
2008-08-01,34.25
2008-08-04,34.099998474121094
2008-08-05,35.04999923706055
2008-08-06,35.720001220703125
2008-08-07,34.52000045776367
2008-08-08,35.709999084472656
2008-08-11,35.79999923706055
2008-08-12,35.45000076293945
2008-08-13,35.31999969482422
2008-08-14,35.45000076293945
2008-08-15,35.650001525878906
2008-08-18,35.25
2008-08-19,34.810001373291016
2008-08-20,34.529998779296875
2008-08-21,34.61000061035156
2008-08-22,35.290000915527344
2008-08-25,34.7400016784668
2008-08-26,34.72999954223633
2008-08-27,34.83000183105469
2008-08-28,35.61000061035156
2008-08-29,35.220001220703125
2008-09-02,35.22999954223633
2008-09-03,34.970001220703125
2008-09-04,33.77000045776367
2008-09-05,33.7599983215332
2008-09-08,34.29999923706055
2008-09-09,33.290000915527344
2008-09-10,33.43000030517578
2008-09-11,34.20000076293945
2008-09-12,34.11000061035156
2008-09-15,32.7400016784668
2008-09-16,32.84000015258789
2008-09-17,31.729999542236328
2008-09-18,32.380001068115234
2008-09-19,33.11000061035156
2008-09-22,32.22999954223633
2008-09-23,31.520000457763672
2008-09-24,31.450000762939453
2008-09-25,31.700000762939453
2008-09-26,31.56999969482422
2008-09-29,30.5
2008-09-30,30.799999237060547
2008-10-01,30.06999969482422
2008-10-02,28.270000457763672
2008-10-03,27.81999969482422
2008-10-06,27.09000015258789
2008-10-07,26.190000534057617
2008-10-08,25.790000915527344
2008-10-09,24.31999969482422
2008-10-10,23.540000915527344
2008-10-13,26.059999465942383
2008-10-14,26.049999237060547
2008-10-15,23.600000381469727
2008-10-16,24.079999923706055
2008-10-17,23.559999465942383
2008-10-20,24.729999542236328
2008-10-21,24.510000228881836
2008-10-22,23.3799991607666
2008-10-23,23.440000534057617
2008-10-24,22.09000015258789
2008-10-27,21.239999771118164
2008-10-28,23.420000076293945
2008-10-29,23.520000457763672
2008-10-30,24.3700008392334
2008-10-31,25.18000030517578
2008-11-03,24.75
2008-11-04,25.829999923706055
2008-11-05,24.75
2008-11-06,23.59000015258789
2008-11-07,23.829999923706055
2008-11-10,23.84000015258789
2008-11-11,23.309999465942383
2008-11-12,22.200000762939453
2008-11-13,23.389999389648438
2008-11-14,22.399999618530273
2008-11-17,21.950000762939453
2008-11-18,21.969999313354492
2008-11-19,20.549999237060547
2008-11-20,20.0
2008-11-21,20.59000015258789
2008-11-24,21.6200008392334
2008-11-25,21.93000030517578
2008-11-26,22.6200008392334
2008-11-28,23.110000610351562
2008-12-01,21.209999084472656
2008-12-02,22.190000534057617
2008-12-03,22.56999969482422
2008-12-04,22.1200008392334
2008-12-05,22.65999984741211
2008-12-08,23.25
2008-12-09,22.84000015258789
2008-12-10,23.209999084472656
2008-12-11,22.209999084472656
2008-12-12,22.270000457763672
2008-12-15,22.260000228881836
2008-12-16,23.360000610351562
2008-12-17,23.3700008392334
2008-12-18,22.549999237060547
2008-12-19,22.579999923706055
2008-12-22,22.229999542236328
2008-12-23,22.15999984741211
2008-12-24,22.299999237060547
2008-12-26,22.469999313354492
2008-12-29,22.049999237060547
2008-12-30,22.8700008392334
2008-12-31,23.420000076293945
2009-01-02,24.280000686645508
2009-01-05,24.09000015258789
2009-01-06,24.6200008392334
2009-01-07,23.520000457763672
2009-01-08,23.75
2009-01-09,23.229999542236328
2009-01-12,22.719999313354492
2009-01-13,22.329999923706055
2009-01-14,21.5
2009-01-15,21.700000762939453
2009-01-16,21.81999969482422
2009-01-20,20.809999465942383
2009-01-21,21.34000015258789
2009-01-22,21.270000457763672
2009-01-23,20.6299991607666
2009-01-26,20.8700008392334
2009-01-27,21.25
2009-01-28,21.860000610351562
2009-01-29,21.059999465942383
2009-01-30,20.610000610351562
2009-02-02,20.139999389648438
2009-02-03,20.510000228881836
2009-02-04,20.399999618530273
2009-02-05,20.639999389648438
2009-02-06,21.139999389648438
2009-02-09,21.540000915527344
2009-02-10,20.40999984741211
2009-02-11,20.56999969482422
2009-02-12,20.34000015258789
2009-02-13,20.34000015258789
2009-02-17,19.309999465942383
2009-02-18,19.34000015258789
2009-02-19,18.90999984741211
2009-02-20,18.6200008392334
2009-02-23,17.899999618530273
2009-02-24,18.290000915527344
2009-02-25,17.850000381469727
2009-02-26,17.540000915527344
2009-02-27,17.100000381469727
2009-03-02,15.979999542236328
2009-03-03,15.859999656677246
2009-03-04,16.299999237060547
2009-03-05,15.670000076293945
2009-03-06,15.5
2009-03-09,15.359999656677246
2009-03-10,16.520000457763672
2009-03-11,16.68000030517578
2009-03-12,17.219999313354492
2009-03-13,17.25
2009-03-16,17.440000534057617
2009-03-17,17.950000762939453
2009-03-18,18.290000915527344
2009-03-19,18.110000610351562
2009-03-20,17.389999389648438
2009-03-23,18.649999618530273
2009-03-24,18.5
2009-03-25,18.649999618530273
2009-03-26,19.649999618530273
2009-03-27,19.280000686645508
2009-03-30,18.31999969482422
2009-03-31,18.43000030517578
2009-04-01,18.84000015258789
2009-04-02,19.850000381469727
2009-04-03,19.8700008392334
2009-04-06,19.920000076293945
2009-04-07,19.350000381469727
2009-04-08,19.520000457763672
2009-04-09,20.479999542236328
2009-04-13,20.540000915527344
2009-04-14,20.239999771118164
2009-04-15,20.43000030517578
2009-04-16,21.1200008392334
2009-04-17,21.110000610351562
2009-04-20,20.18000030517578
2009-04-21,20.670000076293945
2009-04-22,20.989999771118164
2009-04-23,21.219999313354492
2009-04-24,21.65999984741211
2009-04-27,21.229999542236328
2009-04-28,20.979999542236328
2009-04-29,21.68000030517578
2009-04-30,21.760000228881836
2009-05-01,22.0
2009-05-04,22.719999313354492
2009-05-05,22.790000915527344
2009-05-06,23.149999618530273
2009-05-07,22.68000030517578
2009-05-08,23.510000228881836
2009-05-11,22.809999465942383
2009-05-12,22.559999465942383
2009-05-13,21.6299991607666
2009-05-14,21.790000915527344
2009-05-15,21.799999237060547
2009-05-18,22.600000381469727
2009-05-19,22.43000030517578
2009-05-20,22.450000762939453
2009-05-21,21.770000457763672
2009-05-22,21.690000534057617
2009-05-26,22.479999542236328
2009-05-27,21.75
2009-05-28,21.959999084472656
2009-05-29,22.489999771118164
2009-06-01,23.530000686645508
2009-06-02,23.56999969482422
2009-06-03,23.110000610351562
2009-06-04,23.530000686645508
2009-06-05,23.729999542236328
2009-06-08,23.790000915527344
2009-06-09,23.739999771118164
2009-06-10,23.59000015258789
2009-06-11,23.549999237060547
2009-06-12,23.59000015258789
2009-06-15,22.8700008392334
2009-06-16,22.450000762939453
2009-06-17,22.280000686645508
2009-06-18,22.299999237060547
2009-06-19,22.200000762939453
2009-06-22,21.459999084472656
2009-06-23,21.260000228881836
2009-06-24,21.399999618530273
2009-06-25,22.059999465942383
2009-06-26,21.969999313354492
2009-06-29,22.190000534057617
2009-06-30,21.959999084472656
2009-07-01,22.049999237060547
2009-07-02,21.360000610351562
2009-07-06,21.3700008392334
2009-07-07,20.639999389648438
2009-07-08,20.559999465942383
2009-07-09,20.75
2009-07-10,20.719999313354492
2009-07-13,21.25
2009-07-14,21.559999465942383
2009-07-15,22.229999542236328
2009-07-16,22.639999389648438
2009-07-17,22.3799991607666
2009-07-20,22.829999923706055
2009-07-21,22.84000015258789
2009-07-22,22.90999984741211
2009-07-23,23.389999389648438
2009-07-24,23.40999984741211
2009-07-27,23.540000915527344
2009-07-28,23.520000457763672
2009-07-29,23.40999984741211
2009-07-30,23.790000915527344
2009-07-31,23.8799991607666
2009-08-03,24.399999618530273
2009-08-04,24.579999923706055
2009-08-05,24.3799991607666
2009-08-06,24.510000228881836
2009-08-07,25.1200008392334
2009-08-10,24.8799991607666
2009-08-11,24.549999237060547
2009-08-12,24.979999542236328
2009-08-13,25.09000015258789
2009-08-14,24.729999542236328
2009-08-17,24.0
2009-08-18,24.290000915527344
2009-08-19,24.360000610351562
2009-08-20,24.65999984741211
2009-08-21,25.299999237060547
2009-08-24,25.350000381469727
2009-08-25,25.489999771118164
2009-08-26,25.229999542236328
2009-08-27,25.459999084472656
2009-08-28,25.31999969482422
2009-08-31,25.020000457763672
2009-09-01,24.600000381469727
2009-09-02,24.5
2009-09-03,24.81999969482422
2009-09-04,25.309999465942383
2009-09-08,25.530000686645508
2009-09-09,25.959999084472656
2009-09-10,26.18000030517578
2009-09-11,26.350000381469727
2009-09-14,26.600000381469727
2009-09-15,26.920000076293945
2009-09-16,27.260000228881836
2009-09-17,27.309999465942383
2009-09-18,27.010000228881836
2009-09-21,26.850000381469727
2009-09-22,27.170000076293945
2009-09-23,26.940000534057617
2009-09-24,26.5
2009-09-25,26.1299991607666
2009-09-28,26.670000076293945
2009-09-29,26.610000610351562
2009-09-30,26.34000015258789
2009-10-01,25.68000030517578
2009-10-02,25.350000381469727
2009-10-05,25.8700008392334
2009-10-06,26.1200008392334
2009-10-07,26.020000457763672
2009-10-08,26.479999542236328
2009-10-09,26.549999237060547
2009-10-12,26.5
2009-10-13,26.520000457763672
2009-10-14,27.290000915527344
2009-10-15,27.25
2009-10-16,27.059999465942383
2009-10-19,27.350000381469727
2009-10-20,27.15999984741211
2009-10-21,26.969999313354492
2009-10-22,27.15999984741211
2009-10-23,26.68000030517578
2009-10-26,26.469999313354492
2009-10-27,26.110000610351562
2009-10-28,25.56999969482422
2009-10-29,26.18000030517578
2009-10-30,25.290000915527344
2009-11-02,25.579999923706055
2009-11-03,26.020000457763672
2009-11-04,25.969999313354492
2009-11-05,26.639999389648438
2009-11-06,26.8799991607666
2009-11-09,27.559999465942383
2009-11-10,27.399999618530273
2009-11-11,27.610000610351562
2009-11-12,27.290000915527344
2009-11-13,27.5
2009-11-16,28.1299991607666
2009-11-17,28.079999923706055
2009-11-18,27.93000030517578
2009-11-19,27.510000228881836
2009-11-20,27.459999084472656
2009-11-23,27.959999084472656
2009-11-24,27.729999542236328
2009-11-25,27.959999084472656
2009-11-27,27.420000076293945
2009-11-30,27.510000228881836
2009-12-01,27.959999084472656
2009-12-02,27.8799991607666
2009-12-03,27.75
2009-12-04,28.170000076293945
2009-12-07,28.06999969482422
2009-12-08,27.639999389648438
2009-12-09,27.770000457763672
2009-12-10,27.889999389648438
2009-12-11,28.170000076293945
2009-12-14,28.549999237060547
2009-12-15,28.469999313354492
2009-12-16,28.350000381469727
2009-12-17,28.040000915527344
2009-12-18,27.850000381469727
2009-12-21,28.059999465942383
2009-12-22,28.09000015258789
2009-12-23,28.139999389648438
2009-12-24,28.25
2009-12-28,28.200000762939453
2009-12-29,28.280000686645508
2009-12-30,28.139999389648438
2009-12-31,27.790000915527344
2010-01-04,28.31999969482422
2010-01-05,28.420000076293945
2010-01-06,28.479999542236328
2010-01-07,28.790000915527344
2010-01-08,29.25
2010-01-11,29.56999969482422
2010-01-12,29.329999923706055
2010-01-13,29.450000762939453
2010-01-14,29.450000762939453
2010-01-15,29.06999969482422
2010-01-19,29.389999389648438
2010-01-20,28.940000534057617
2010-01-21,28.270000457763672
2010-01-22,27.84000015258789
2010-01-25,28.020000457763672
2010-01-26,27.899999618530273
2010-01-27,27.979999542236328
2010-01-28,27.65999984741211
2010-01-29,27.3799991607666
2010-02-01,27.790000915527344
2010-02-02,28.31999969482422
2010-02-03,28.149999618530273
2010-02-04,27.31999969482422
2010-02-05,27.200000762939453
2010-02-08,26.899999618530273
2010-02-09,27.420000076293945
2010-02-10,27.3799991607666
2010-02-11,27.790000915527344
2010-02-12,27.56999969482422
2010-02-16,28.219999313354492
2010-02-17,28.459999084472656
2010-02-18,28.719999313354492
2010-02-19,28.860000610351562
2010-02-22,28.8799991607666
2010-02-23,28.510000228881836
2010-02-24,28.799999237060547
2010-02-25,28.729999542236328
2010-02-26,28.84000015258789
2010-03-01,29.219999313354492
2010-03-02,29.270000457763672
2010-03-03,29.309999465942383
2010-03-04,29.450000762939453
2010-03-05,29.899999618530273
2010-03-08,29.760000228881836
2010-03-09,30.0
2010-03-10,30.059999465942383
2010-03-11,30.170000076293945
2010-03-12,30.3700008392334
2010-03-15,30.3700008392334
2010-03-16,30.780000686645508
2010-03-17,30.829999923706055
2010-03-18,31.040000915527344
2010-03-19,30.809999465942383
2010-03-22,30.899999618530273
2010-03-23,31.25
2010-03-24,31.030000686645508
2010-03-25,31.010000228881836
2010-03-26,31.09000015258789
2010-03-29,31.3700008392334
2010-03-30,31.420000076293945
2010-03-31,31.239999771118164
2010-04-01,31.440000534057617
2010-04-05,31.670000076293945
2010-04-06,31.68000030517578
2010-04-07,31.5
2010-04-08,31.600000381469727
2010-04-09,31.780000686645508
2010-04-12,31.850000381469727
2010-04-13,31.899999618530273
2010-04-14,32.310001373291016
2010-04-15,32.619998931884766
2010-04-16,32.09000015258789
2010-04-19,32.029998779296875
2010-04-20,32.400001525878906
2010-04-21,32.619998931884766
2010-04-22,32.91999816894531
2010-04-23,33.119998931884766
2010-04-26,33.189998626708984
2010-04-27,32.38999938964844
2010-04-28,32.619998931884766
2010-04-29,33.36000061035156
2010-04-30,32.56999969482422
2010-05-03,33.220001220703125
2010-05-04,32.16999816894531
2010-05-05,31.760000228881836
2010-05-06,30.709999084472656
2010-05-07,30.030000686645508
2010-05-10,31.75
2010-05-11,31.65999984741211
2010-05-12,32.36000061035156
2010-05-13,31.860000610351562
2010-05-14,31.190000534057617
2010-05-17,31.110000610351562
2010-05-18,30.719999313354492
2010-05-19,30.329999923706055
2010-05-20,29.010000228881836
2010-05-21,29.420000076293945
2010-05-24,28.979999542236328
2010-05-25,28.959999084472656
2010-05-26,29.020000457763672
2010-05-27,30.0
2010-05-28,29.600000381469727
2010-06-01,28.940000534057617
2010-06-02,29.690000534057617
2010-06-03,29.829999923706055
2010-06-04,28.43000030517578
2010-06-07,27.700000762939453
2010-06-08,27.989999771118164
2010-06-09,27.989999771118164
2010-06-10,29.06999969482422
2010-06-11,29.170000076293945
2010-06-14,29.139999389648438
2010-06-15,30.020000457763672
2010-06-16,29.940000534057617
2010-06-17,30.030000686645508
2010-06-18,30.0
2010-06-21,30.049999237060547
2010-06-22,29.31999969482422
2010-06-23,29.209999084472656
2010-06-24,28.700000762939453
2010-06-25,28.920000076293945
2010-06-28,28.719999313354492
2010-06-29,27.610000610351562
2010-06-30,27.43000030517578
2010-07-01,27.350000381469727
2010-07-02,27.010000228881836
2010-07-06,27.059999465942383
2010-07-07,28.0
2010-07-08,28.360000610351562
2010-07-09,28.639999389648438
2010-07-12,28.489999771118164
2010-07-13,28.989999771118164
2010-07-14,29.049999237060547
2010-07-15,29.040000915527344
2010-07-16,28.06999969482422
2010-07-19,28.229999542236328
2010-07-20,28.670000076293945
2010-07-21,28.600000381469727
2010-07-22,29.479999542236328
2010-07-23,30.06999969482422
2010-07-26,30.559999465942383
2010-07-27,30.350000381469727
2010-07-28,30.270000457763672
2010-07-29,30.170000076293945
2010-07-30,30.290000915527344
2010-08-02,30.889999389648438
2010-08-03,30.729999542236328
2010-08-04,31.0
2010-08-05,31.020000457763672
2010-08-06,30.850000381469727
2010-08-09,31.010000228881836
2010-08-10,30.799999237060547
2010-08-11,29.649999618530273
2010-08-12,29.440000534057617
2010-08-13,29.399999618530273
2010-08-16,29.34000015258789
2010-08-17,29.850000381469727
2010-08-18,29.959999084472656
2010-08-19,29.31999969482422
2010-08-20,29.170000076293945
2010-08-23,28.850000381469727
2010-08-24,28.260000228881836
2010-08-25,28.209999084472656
2010-08-26,28.170000076293945
2010-08-27,28.739999771118164
2010-08-30,28.299999237060547
2010-08-31,28.190000534057617
2010-09-01,29.309999465942383
2010-09-02,29.68000030517578
2010-09-03,30.1299991607666
2010-09-07,29.850000381469727
2010-09-08,30.15999984741211
2010-09-09,30.1299991607666
2010-09-10,30.399999618530273
