Date,XLC
2022-03-15,64.83999633789062
2022-03-16,66.62999725341797
2022-03-17,67.3499984741211
2022-03-18,68.2300033569336
2022-03-21,67.41999816894531
2022-03-22,68.68000030517578
2022-03-23,67.73999786376953
2022-03-24,68.8499984741211
2022-03-25,69.18000030517578
2022-03-28,69.4000015258789
2022-03-29,70.61000061035156
2022-03-30,70.11000061035156
2022-03-31,68.77999877929688
2022-04-01,69.29000091552734
2022-04-04,71.19999694824219
2022-04-05,70.29000091552734
2022-04-06,68.9800033569336
2022-04-07,68.37999725341797
2022-04-08,68.08000183105469
2022-04-11,67.19999694824219
2022-04-12,66.6500015258789
2022-04-13,67.62999725341797
2022-04-14,66.4800033569336
2022-04-18,66.26000213623047
2022-04-19,67.58000183105469
2022-04-20,64.6500015258789
2022-04-21,62.810001373291016
2022-04-22,61.31999969482422
2022-04-25,62.15999984741211
2022-04-26,60.119998931884766
2022-04-27,58.779998779296875
2022-04-28,61.130001068115234
2022-04-29,59.060001373291016
2022-05-02,60.689998626708984
2022-05-03,60.849998474121094
2022-05-04,62.939998626708984
2022-05-05,60.619998931884766
2022-05-06,59.369998931884766
2022-05-09,57.83000183105469
2022-05-10,58.09000015258789
2022-05-11,57.040000915527344
2022-05-12,57.65999984741211
2022-05-13,59.0099983215332
2022-05-16,58.630001068115234
2022-05-17,59.90999984741211
2022-05-18,57.95000076293945
2022-05-19,57.869998931884766
2022-05-20,58.02000045776367
2022-05-23,58.88999938964844
2022-05-24,56.79999923706055
2022-05-25,57.560001373291016
2022-05-26,58.959999084472656
2022-05-27,60.220001220703125
2022-05-31,60.18000030517578
2022-06-01,59.4900016784668
2022-06-02,60.939998626708984
2022-06-03,59.619998931884766
2022-06-06,59.91999816894531
2022-06-07,60.349998474121094
2022-06-08,60.189998626708984
2022-06-09,58.34000015258789
2022-06-10,56.709999084472656
2022-06-13,54.029998779296875
2022-06-14,53.880001068115234
2022-06-15,55.09000015258789
2022-06-16,53.08000183105469
2022-06-17,53.84000015258789
2022-06-21,54.09000015258789
2022-06-22,54.18000030517578
2022-06-23,54.849998474121094
2022-06-24,56.939998626708984
2022-06-27,56.400001525878906
2022-06-28,54.7599983215332
2022-06-29,54.93000030517578
2022-06-30,54.27000045776367
2022-07-01,54.81999969482422
2022-07-05,56.09000015258789
2022-07-06,56.099998474121094
2022-07-07,56.97999954223633
2022-07-08,56.709999084472656
2022-07-11,54.9900016784668
2022-07-12,54.959999084472656
2022-07-13,54.709999084472656
2022-07-14,54.02000045776367
2022-07-15,55.40999984741211
