Date,ENB
2008-06-19,22.229999542236328
2008-06-20,22.030000686645508
2008-06-23,22.2549991607666
2008-06-24,21.799999237060547
2008-06-25,22.0049991607666
2008-06-26,21.790000915527344
2008-06-27,21.479999542236328
2008-06-30,21.59000015258789
2008-07-01,21.799999237060547
2008-07-02,21.5049991607666
2008-07-03,21.30500030517578
2008-07-07,20.565000534057617
2008-07-08,20.450000762939453
2008-07-09,20.389999389648438
2008-07-10,20.6200008392334
2008-07-11,20.934999465942383
2008-07-14,21.71500015258789
2008-07-15,21.190000534057617
2008-07-16,21.260000228881836
2008-07-17,20.8700008392334
2008-07-18,20.90999984741211
2008-07-21,21.2549991607666
2008-07-22,21.729999542236328
2008-07-23,21.364999771118164
2008-07-24,21.1299991607666
2008-07-25,21.200000762939453
2008-07-28,21.014999389648438
2008-07-29,21.114999771118164
2008-07-30,21.450000762939453
2008-07-31,21.940000534057617
2008-08-01,21.46500015258789
2008-08-04,21.315000534057617
2008-08-05,21.145000457763672
2008-08-06,20.9950008392334
2008-08-07,21.190000534057617
2008-08-08,20.850000381469727
2008-08-11,20.860000610351562
2008-08-12,20.844999313354492
2008-08-13,20.360000610351562
2008-08-14,20.5049991607666
2008-08-15,20.19499969482422
2008-08-18,20.385000228881836
2008-08-19,20.46500015258789
2008-08-20,20.540000915527344
2008-08-21,21.049999237060547
2008-08-22,20.924999237060547
2008-08-25,20.889999389648438
2008-08-26,20.780000686645508
2008-08-27,21.155000686645508
2008-08-28,21.1299991607666
2008-08-29,20.969999313354492
2008-09-02,20.545000076293945
2008-09-03,20.399999618530273
2008-09-04,19.6200008392334
2008-09-05,19.350000381469727
2008-09-08,19.565000534057617
2008-09-09,18.719999313354492
2008-09-10,18.700000762939453
2008-09-11,18.6299991607666
2008-09-12,18.864999771118164
2008-09-15,18.94499969482422
2008-09-16,19.420000076293945
2008-09-17,19.084999084472656
2008-09-18,19.725000381469727
2008-09-19,20.084999084472656
2008-09-22,19.93000030517578
2008-09-23,19.8700008392334
2008-09-24,19.4950008392334
2008-09-25,19.5049991607666
2008-09-26,19.6200008392334
2008-09-29,18.46500015258789
2008-09-30,19.045000076293945
2008-10-01,19.280000686645508
2008-10-02,18.864999771118164
2008-10-03,18.155000686645508
2008-10-06,17.344999313354492
2008-10-07,16.610000610351562
2008-10-08,16.774999618530273
2008-10-09,15.430000305175781
2008-10-10,14.899999618530273
2008-10-13,17.05500030517578
2008-10-14,16.459999084472656
2008-10-15,14.545000076293945
2008-10-16,14.920000076293945
2008-10-17,15.630000114440918
2008-10-20,16.94499969482422
2008-10-21,16.604999542236328
2008-10-22,15.675000190734863
2008-10-23,15.630000114440918
2008-10-24,15.100000381469727
2008-10-27,14.520000457763672
2008-10-28,15.329999923706055
2008-10-29,16.170000076293945
2008-10-30,17.184999465942383
2008-10-31,17.299999237060547
2008-11-03,17.450000762939453
2008-11-04,18.40999984741211
2008-11-05,17.940000534057617
2008-11-06,17.135000228881836
2008-11-07,17.139999389648438
2008-11-10,17.084999084472656
2008-11-11,16.969999313354492
2008-11-12,15.895000457763672
2008-11-13,16.459999084472656
2008-11-14,16.084999084472656
2008-11-17,15.944999694824219
2008-11-18,15.109999656677246
2008-11-19,14.260000228881836
2008-11-20,13.3100004196167
2008-11-21,14.279999732971191
2008-11-24,14.819999694824219
2008-11-25,14.925000190734863
2008-11-26,14.8149995803833
2008-11-28,14.800000190734863
2008-12-01,15.135000228881836
2008-12-02,14.600000381469727
2008-12-03,15.029999732971191
2008-12-04,14.854999542236328
2008-12-05,14.970000267028809
2008-12-08,15.779999732971191
2008-12-09,15.204999923706055
2008-12-10,15.475000381469727
2008-12-11,15.71500015258789
2008-12-12,15.975000381469727
2008-12-15,15.960000038146973
2008-12-16,16.565000534057617
2008-12-17,16.270000457763672
2008-12-18,16.30500030517578
2008-12-19,16.19499969482422
2008-12-22,16.1299991607666
2008-12-23,16.045000076293945
2008-12-24,16.024999618530273
2008-12-26,16.059999465942383
2008-12-29,15.8100004196167
2008-12-30,16.114999771118164
2008-12-31,16.235000610351562
2009-01-02,16.6200008392334
2009-01-05,16.8799991607666
2009-01-06,16.75
2009-01-07,16.454999923706055
2009-01-08,17.014999389648438
2009-01-09,16.610000610351562
2009-01-12,16.149999618530273
2009-01-13,16.295000076293945
2009-01-14,15.954999923706055
2009-01-15,16.104999542236328
2009-01-16,16.209999084472656
2009-01-20,15.729999542236328
2009-01-21,15.979999542236328
2009-01-22,15.704999923706055
2009-01-23,15.930000305175781
2009-01-26,16.2450008392334
2009-01-27,16.295000076293945
2009-01-28,16.665000915527344
2009-01-29,16.655000686645508
2009-01-30,16.399999618530273
2009-02-02,16.315000534057617
2009-02-03,16.6200008392334
2009-02-04,16.790000915527344
2009-02-05,16.825000762939453
2009-02-06,17.174999237060547
2009-02-09,17.40999984741211
2009-02-10,16.8700008392334
2009-02-11,16.69499969482422
2009-02-12,16.7450008392334
2009-02-13,16.774999618530273
2009-02-17,16.065000534057617
2009-02-18,15.90999984741211
2009-02-19,16.274999618530273
2009-02-20,16.110000610351562
2009-02-23,15.385000228881836
2009-02-24,15.354999542236328
2009-02-25,15.220000267028809
2009-02-26,15.5
2009-02-27,14.895000457763672
2009-03-02,14.274999618530273
2009-03-03,13.960000038146973
2009-03-04,14.479999542236328
2009-03-05,13.975000381469727
2009-03-06,14.09000015258789
2009-03-09,14.024999618530273
2009-03-10,14.385000228881836
2009-03-11,14.375
2009-03-12,14.614999771118164
2009-03-13,14.640000343322754
2009-03-16,14.930000305175781
2009-03-17,15.760000228881836
2009-03-18,15.729999542236328
2009-03-19,15.545000076293945
2009-03-20,15.4350004196167
2009-03-23,15.885000228881836
2009-03-24,15.255000114440918
2009-03-25,15.255000114440918
2009-03-26,15.180000305175781
2009-03-27,14.680000305175781
2009-03-30,14.104999542236328
2009-03-31,14.399999618530273
2009-04-01,14.40999984741211
2009-04-02,14.789999961853027
2009-04-03,14.845000267028809
2009-04-06,14.739999771118164
2009-04-07,14.614999771118164
2009-04-08,14.795000076293945
2009-04-09,14.875
2009-04-13,14.914999961853027
2009-04-14,14.8149995803833
2009-04-15,14.954999923706055
2009-04-16,15.039999961853027
2009-04-17,15.335000038146973
2009-04-20,14.795000076293945
2009-04-21,14.9399995803833
2009-04-22,14.914999961853027
2009-04-23,15.079999923706055
2009-04-24,15.234999656677246
2009-04-27,15.21500015258789
2009-04-28,15.100000381469727
2009-04-29,15.300000190734863
2009-04-30,15.425000190734863
2009-05-01,15.869999885559082
2009-05-04,16.385000228881836
2009-05-05,16.235000610351562
2009-05-06,16.469999313354492
2009-05-07,15.9350004196167
2009-05-08,15.975000381469727
2009-05-11,16.30500030517578
2009-05-12,16.174999237060547
2009-05-13,15.555000305175781
2009-05-14,15.789999961853027
2009-05-15,15.664999961853027
2009-05-18,16.059999465942383
2009-05-19,16.149999618530273
2009-05-20,16.53499984741211
2009-05-21,16.450000762939453
2009-05-22,16.670000076293945
2009-05-26,16.959999084472656
2009-05-27,16.934999465942383
2009-05-28,17.18000030517578
2009-05-29,17.7549991607666
2009-06-01,17.709999084472656
2009-06-02,18.024999618530273
2009-06-03,17.520000457763672
2009-06-04,17.940000534057617
2009-06-05,17.43000030517578
2009-06-08,17.635000228881836
2009-06-09,17.764999389648438
2009-06-10,17.610000610351562
2009-06-11,18.0049991607666
2009-06-12,17.875
2009-06-15,17.459999084472656
2009-06-16,17.280000686645508
2009-06-17,17.030000686645508
2009-06-18,16.959999084472656
2009-06-19,17.15999984741211
2009-06-22,16.549999237060547
2009-06-23,16.809999465942383
2009-06-24,17.114999771118164
2009-06-25,17.5049991607666
2009-06-26,17.565000534057617
2009-06-29,17.485000610351562
2009-06-30,17.364999771118164
2009-07-01,17.520000457763672
2009-07-02,17.334999084472656
2009-07-06,17.2549991607666
2009-07-07,16.635000228881836
2009-07-08,16.639999389648438
2009-07-09,17.05500030517578
2009-07-10,16.8799991607666
2009-07-13,16.975000381469727
2009-07-14,17.34000015258789
2009-07-15,17.80500030517578
2009-07-16,17.969999313354492
2009-07-17,18.03499984741211
2009-07-20,18.014999389648438
2009-07-21,17.96500015258789
2009-07-22,17.985000610351562
2009-07-23,18.21500015258789
2009-07-24,18.264999389648438
2009-07-27,18.219999313354492
2009-07-28,18.2450008392334
2009-07-29,18.200000762939453
2009-07-30,18.709999084472656
2009-07-31,19.420000076293945
2009-08-03,19.360000610351562
2009-08-04,19.649999618530273
2009-08-05,19.579999923706055
2009-08-06,19.25
2009-08-07,19.40999984741211
2009-08-10,19.200000762939453
2009-08-11,18.719999313354492
2009-08-12,19.03499984741211
2009-08-13,18.850000381469727
2009-08-14,18.844999313354492
2009-08-17,18.540000915527344
2009-08-18,18.790000915527344
2009-08-19,18.860000610351562
2009-08-20,18.825000762939453
2009-08-21,18.8700008392334
2009-08-24,19.014999389648438
2009-08-25,18.799999237060547
2009-08-26,18.635000228881836
2009-08-27,18.7549991607666
2009-08-28,18.704999923706055
2009-08-31,18.604999542236328
2009-09-01,18.454999923706055
2009-09-02,18.174999237060547
2009-09-03,18.325000762939453
2009-09-04,18.68000030517578
2009-09-08,18.834999084472656
2009-09-09,18.6299991607666
2009-09-10,18.655000686645508
2009-09-11,18.7549991607666
2009-09-14,18.954999923706055
2009-09-15,19.25
2009-09-16,19.06999969482422
2009-09-17,18.96500015258789
2009-09-18,19.014999389648438
2009-09-21,18.90999984741211
2009-09-22,19.05500030517578
2009-09-23,19.204999923706055
2009-09-24,18.959999084472656
2009-09-25,18.809999465942383
2009-09-28,19.139999389648438
2009-09-29,19.020000457763672
2009-09-30,19.399999618530273
2009-10-01,18.864999771118164
2009-10-02,18.844999313354492
2009-10-05,19.170000076293945
2009-10-06,19.424999237060547
2009-10-07,19.600000381469727
2009-10-08,20.049999237060547
2009-10-09,20.510000228881836
2009-10-12,20.385000228881836
2009-10-13,20.665000915527344
2009-10-14,20.809999465942383
2009-10-15,20.6299991607666
2009-10-16,20.475000381469727
2009-10-19,20.69499969482422
2009-10-20,20.450000762939453
2009-10-21,20.325000762939453
2009-10-22,20.264999389648438
2009-10-23,20.03499984741211
2009-10-26,19.600000381469727
2009-10-27,19.514999389648438
2009-10-28,19.274999618530273
2009-10-29,19.44499969482422
2009-10-30,19.420000076293945
2009-11-02,19.40999984741211
2009-11-03,19.559999465942383
2009-11-04,20.065000534057617
2009-11-05,20.264999389648438
2009-11-06,19.860000610351562
2009-11-09,20.434999465942383
2009-11-10,20.53499984741211
2009-11-11,20.68000030517578
2009-11-12,20.290000915527344
2009-11-13,20.625
