Date,XLK
2006-12-07,23.389999389648438
2006-12-08,23.389999389648438
2006-12-11,23.530000686645508
2006-12-12,23.450000762939453
2006-12-13,23.489999771118164
2006-12-14,23.690000534057617
2006-12-15,23.559999465942383
2006-12-18,23.469999313354492
2006-12-19,23.31999969482422
2006-12-20,23.329999923706055
2006-12-21,23.219999313354492
2006-12-22,23.040000915527344
2006-12-26,23.170000076293945
2006-12-27,23.34000015258789
2006-12-28,23.329999923706055
2006-12-29,23.260000228881836
2007-01-03,23.329999923706055
2007-01-04,23.690000534057617
2007-01-05,23.5
2007-01-08,23.56999969482422
2007-01-09,23.600000381469727
2007-01-10,23.719999313354492
2007-01-11,23.959999084472656
2007-01-12,24.020000457763672
2007-01-16,23.969999313354492
2007-01-17,23.65999984741211
2007-01-18,23.389999389648438
2007-01-19,23.3799991607666
2007-01-22,23.209999084472656
2007-01-23,23.209999084472656
2007-01-24,23.6299991607666
2007-01-25,23.34000015258789
2007-01-26,23.350000381469727
2007-01-29,23.450000762939453
2007-01-30,23.59000015258789
2007-01-31,23.729999542236328
2007-02-01,23.6299991607666
2007-02-02,23.75
2007-02-05,23.690000534057617
2007-02-06,23.65999984741211
2007-02-07,23.770000457763672
2007-02-08,23.799999237060547
2007-02-09,23.540000915527344
2007-02-12,23.440000534057617
2007-02-13,23.530000686645508
2007-02-14,23.860000610351562
2007-02-15,23.950000762939453
2007-02-16,23.899999618530273
2007-02-20,23.90999984741211
2007-02-21,23.8700008392334
2007-02-22,24.0
2007-02-23,23.979999542236328
2007-02-26,23.920000076293945
2007-02-27,23.0
2007-02-28,23.09000015258789
2007-03-01,23.06999969482422
2007-03-02,22.639999389648438
2007-03-05,22.690000534057617
2007-03-06,23.040000915527344
2007-03-07,22.75
2007-03-08,22.940000534057617
2007-03-09,23.0
2007-03-12,23.139999389648438
2007-03-13,22.770000457763672
2007-03-14,22.979999542236328
2007-03-15,22.989999771118164
2007-03-16,22.950000762939453
2007-03-19,23.100000381469727
2007-03-20,23.25
2007-03-21,23.719999313354492
2007-03-22,23.6299991607666
2007-03-23,23.56999969482422
2007-03-26,23.600000381469727
2007-03-27,23.610000610351562
2007-03-28,23.34000015258789
2007-03-29,23.3700008392334
2007-03-30,23.31999969482422
2007-04-02,23.440000534057617
2007-04-03,23.6299991607666
2007-04-04,23.770000457763672
2007-04-05,23.860000610351562
2007-04-09,23.860000610351562
2007-04-10,23.84000015258789
2007-04-11,23.6200008392334
2007-04-12,23.8700008392334
2007-04-13,23.889999389648438
2007-04-16,24.09000015258789
2007-04-17,24.139999389648438
2007-04-18,24.079999923706055
2007-04-19,24.09000015258789
2007-04-20,24.229999542236328
2007-04-23,24.18000030517578
2007-04-24,24.309999465942383
2007-04-25,24.489999771118164
2007-04-26,24.6299991607666
2007-04-27,24.610000610351562
2007-04-30,24.420000076293945
2007-05-01,24.540000915527344
2007-05-02,24.670000076293945
2007-05-03,24.90999984741211
2007-05-04,25.010000228881836
2007-05-07,24.979999542236328
2007-05-08,25.079999923706055
2007-05-09,25.049999237060547
2007-05-10,24.920000076293945
2007-05-11,25.190000534057617
2007-05-14,25.06999969482422
2007-05-15,25.030000686645508
2007-05-16,25.25
2007-05-17,25.18000030517578
2007-05-18,25.309999465942383
2007-05-21,25.420000076293945
2007-05-22,25.389999389648438
2007-05-23,25.299999237060547
2007-05-24,24.979999542236328
2007-05-25,25.190000534057617
2007-05-29,25.34000015258789
2007-05-30,25.530000686645508
2007-05-31,25.649999618530273
2007-06-01,25.649999618530273
2007-06-04,25.739999771118164
2007-06-05,25.649999618530273
2007-06-06,25.350000381469727
2007-06-07,24.989999771118164
2007-06-08,25.34000015258789
2007-06-11,25.389999389648438
2007-06-12,25.09000015258789
2007-06-13,25.40999984741211
2007-06-14,25.649999618530273
2007-06-15,25.780000686645508
2007-06-18,25.850000381469727
2007-06-19,25.84000015258789
2007-06-20,25.690000534057617
2007-06-21,25.81999969482422
2007-06-22,25.530000686645508
2007-06-25,25.440000534057617
2007-06-26,25.350000381469727
2007-06-27,25.600000381469727
2007-06-28,25.690000534057617
2007-06-29,25.600000381469727
2007-07-02,25.81999969482422
2007-07-03,26.0
2007-07-05,26.100000381469727
2007-07-06,26.149999618530273
2007-07-09,26.299999237060547
2007-07-10,26.0
2007-07-11,26.149999618530273
2007-07-12,26.59000015258789
2007-07-13,26.649999618530273
2007-07-16,26.729999542236328
2007-07-17,26.81999969482422
2007-07-18,26.68000030517578
2007-07-19,26.899999618530273
2007-07-20,26.799999237060547
2007-07-23,26.84000015258789
2007-07-24,26.56999969482422
2007-07-25,26.600000381469727
2007-07-26,26.200000762939453
2007-07-27,25.639999389648438
2007-07-30,25.729999542236328
2007-07-31,25.549999237060547
2007-08-01,25.799999237060547
2007-08-02,25.850000381469727
2007-08-03,25.350000381469727
2007-08-06,25.75
2007-08-07,25.799999237060547
2007-08-08,26.200000762939453
2007-08-09,25.600000381469727
2007-08-10,25.239999771118164
2007-08-13,25.59000015258789
2007-08-14,25.06999969482422
2007-08-15,24.75
2007-08-16,24.59000015258789
2007-08-17,24.829999923706055
2007-08-20,24.920000076293945
2007-08-21,25.0
2007-08-22,25.329999923706055
2007-08-23,25.399999618530273
2007-08-24,25.760000228881836
2007-08-27,25.6200008392334
2007-08-28,25.15999984741211
2007-08-29,25.760000228881836
2007-08-30,25.8700008392334
2007-08-31,26.040000915527344
2007-09-04,26.440000534057617
2007-09-05,26.15999984741211
2007-09-06,26.290000915527344
2007-09-07,25.75
2007-09-10,25.700000762939453
2007-09-11,26.06999969482422
2007-09-12,26.0
2007-09-13,26.0
2007-09-14,25.8700008392334
2007-09-17,25.860000610351562
2007-09-18,26.3700008392334
2007-09-19,26.469999313354492
2007-09-20,26.56999969482422
2007-09-21,26.719999313354492
2007-09-24,26.649999618530273
2007-09-25,26.920000076293945
2007-09-26,27.09000015258789
2007-09-27,27.06999969482422
2007-09-28,26.969999313354492
2007-10-01,27.260000228881836
2007-10-02,27.360000610351562
2007-10-03,27.040000915527344
2007-10-04,27.110000610351562
2007-10-05,27.399999618530273
2007-10-08,27.450000762939453
2007-10-09,27.649999618530273
2007-10-10,27.739999771118164
2007-10-11,27.440000534057617
2007-10-12,27.709999084472656
2007-10-15,27.510000228881836
2007-10-16,27.510000228881836
2007-10-17,27.739999771118164
2007-10-18,27.809999465942383
2007-10-19,27.149999618530273
2007-10-22,27.31999969482422
2007-10-23,27.6200008392334
2007-10-24,27.34000015258789
2007-10-25,27.56999969482422
2007-10-26,27.940000534057617
2007-10-29,28.020000457763672
2007-10-30,28.06999969482422
2007-10-31,28.399999618530273
2007-11-01,28.09000015258789
2007-11-02,28.149999618530273
2007-11-05,28.110000610351562
2007-11-06,28.260000228881836
2007-11-07,27.5
2007-11-08,26.520000457763672
2007-11-09,25.969999313354492
2007-11-12,25.549999237060547
2007-11-13,26.420000076293945
2007-11-14,26.270000457763672
2007-11-15,25.950000762939453
2007-11-16,26.31999969482422
2007-11-19,25.799999237060547
2007-11-20,26.020000457763672
2007-11-21,25.530000686645508
2007-11-23,25.780000686645508
2007-11-26,25.239999771118164
2007-11-27,25.520000457763672
2007-11-28,26.270000457763672
2007-11-29,26.399999618530273
2007-11-30,26.260000228881836
2007-12-03,26.100000381469727
2007-12-04,26.0
2007-12-05,26.600000381469727
2007-12-06,26.8700008392334
2007-12-07,26.899999618530273
2007-12-10,27.030000686645508
2007-12-11,26.610000610351562
2007-12-12,27.06999969482422
2007-12-13,26.93000030517578
2007-12-14,26.760000228881836
2007-12-17,26.25
2007-12-18,26.25
2007-12-19,26.420000076293945
2007-12-20,26.799999237060547
2007-12-21,27.020000457763672
2007-12-24,27.219999313354492
2007-12-26,27.3700008392334
2007-12-27,26.989999771118164
2007-12-28,26.860000610351562
2007-12-31,26.65999984741211
2008-01-02,26.1200008392334
2008-01-03,26.15999984741211
2008-01-04,25.139999389648438
2008-01-07,24.920000076293945
2008-01-08,24.260000228881836
2008-01-09,24.600000381469727
2008-01-10,24.639999389648438
2008-01-11,24.280000686645508
2008-01-14,24.770000457763672
2008-01-15,24.25
2008-01-16,23.719999313354492
2008-01-17,23.510000228881836
2008-01-18,23.100000381469727
2008-01-22,22.670000076293945
2008-01-23,22.8700008392334
2008-01-24,23.200000762939453
2008-01-25,22.84000015258789
2008-01-28,22.940000534057617
2008-01-29,23.139999389648438
2008-01-30,22.959999084472656
2008-01-31,23.25
2008-02-01,23.649999618530273
2008-02-04,23.15999984741211
2008-02-05,22.579999923706055
2008-02-06,22.329999923706055
2008-02-07,22.469999313354492
2008-02-08,22.299999237060547
2008-02-11,22.690000534057617
2008-02-12,22.739999771118164
2008-02-13,23.260000228881836
2008-02-14,22.799999237060547
2008-02-15,22.719999313354492
2008-02-19,22.510000228881836
2008-02-20,22.549999237060547
2008-02-21,22.510000228881836
2008-02-22,22.489999771118164
2008-02-25,22.6200008392334
2008-02-26,22.8799991607666
2008-02-27,22.899999618530273
2008-02-28,22.610000610351562
2008-02-29,22.149999618530273
2008-03-03,22.139999389648438
2008-03-04,22.170000076293945
2008-03-05,22.329999923706055
2008-03-06,22.020000457763672
2008-03-07,22.020000457763672
2008-03-10,21.780000686645508
2008-03-11,22.549999237060547
2008-03-12,22.31999969482422
2008-03-13,22.229999542236328
2008-03-14,21.950000762939453
2008-03-17,21.850000381469727
2008-03-18,22.829999923706055
2008-03-19,22.149999618530273
2008-03-20,22.389999389648438
2008-03-24,23.18000030517578
2008-03-25,23.200000762939453
2008-03-26,22.75
2008-03-27,22.56999969482422
2008-03-28,22.43000030517578
2008-03-31,22.399999618530273
2008-04-01,23.049999237060547
2008-04-02,23.329999923706055
2008-04-03,23.31999969482422
2008-04-04,23.239999771118164
2008-04-07,23.260000228881836
2008-04-08,23.1200008392334
2008-04-09,23.020000457763672
2008-04-10,23.209999084472656
2008-04-11,22.59000015258789
2008-04-14,22.5
2008-04-15,22.5
2008-04-16,23.420000076293945
2008-04-17,23.40999984741211
2008-04-18,23.81999969482422
2008-04-21,23.969999313354492
2008-04-22,23.850000381469727
2008-04-23,24.0
2008-04-24,24.290000915527344
2008-04-25,24.0
2008-04-28,24.0
2008-04-29,24.229999542236328
2008-04-30,23.799999237060547
2008-05-01,24.799999237060547
2008-05-02,24.790000915527344
2008-05-05,24.68000030517578
2008-05-06,24.979999542236328
2008-05-07,24.540000915527344
2008-05-08,24.579999923706055
2008-05-09,24.5
2008-05-12,24.899999618530273
2008-05-13,24.899999618530273
2008-05-14,24.950000762939453
2008-05-15,25.43000030517578
2008-05-16,25.3700008392334
2008-05-19,25.5
2008-05-20,25.100000381469727
2008-05-21,24.440000534057617
2008-05-22,24.530000686645508
2008-05-23,24.479999542236328
2008-05-27,24.8799991607666
2008-05-28,25.020000457763672
2008-05-29,25.200000762939453
2008-05-30,25.350000381469727
2008-06-02,24.989999771118164
2008-06-03,24.850000381469727
2008-06-04,24.899999618530273
2008-06-05,25.40999984741211
2008-06-06,24.719999313354492
2008-06-09,24.670000076293945
2008-06-10,24.559999465942383
2008-06-11,23.93000030517578
2008-06-12,24.200000762939453
2008-06-13,24.459999084472656
2008-06-16,24.520000457763672
2008-06-17,24.420000076293945
2008-06-18,24.15999984741211
2008-06-19,24.25
2008-06-20,23.75
2008-06-23,23.530000686645508
2008-06-24,23.5
2008-06-25,23.700000762939453
2008-06-26,23.25
2008-06-27,22.940000534057617
2008-06-30,22.90999984741211
2008-07-01,22.75
2008-07-02,22.450000762939453
2008-07-03,22.350000381469727
2008-07-07,22.600000381469727
2008-07-08,22.829999923706055
2008-07-09,22.149999618530273
2008-07-10,22.43000030517578
2008-07-11,22.219999313354492
2008-07-14,22.049999237060547
2008-07-15,22.0
2008-07-16,22.31999969482422
2008-07-17,22.549999237060547
2008-07-18,22.799999237060547
2008-07-21,22.350000381469727
2008-07-22,22.229999542236328
2008-07-23,22.6299991607666
2008-07-24,22.049999237060547
2008-07-25,22.360000610351562
2008-07-28,21.889999389648438
2008-07-29,22.329999923706055
2008-07-30,22.479999542236328
2008-07-31,22.350000381469727
2008-08-01,22.100000381469727
2008-08-04,22.209999084472656
2008-08-05,22.6299991607666
2008-08-06,22.950000762939453
2008-08-07,22.90999984741211
2008-08-08,23.350000381469727
2008-08-11,23.5
2008-08-12,23.549999237060547
2008-08-13,23.459999084472656
2008-08-14,23.639999389648438
2008-08-15,23.729999542236328
2008-08-18,23.43000030517578
2008-08-19,23.020000457763672
2008-08-20,23.06999969482422
2008-08-21,22.979999542236328
2008-08-22,23.299999237060547
2008-08-25,23.0
2008-08-26,22.90999984741211
2008-08-27,23.1299991607666
2008-08-28,23.270000457763672
2008-08-29,22.75
2008-09-02,22.6200008392334
2008-09-03,22.31999969482422
2008-09-04,21.520000457763672
2008-09-05,21.520000457763672
2008-09-08,21.780000686645508
2008-09-09,21.399999618530273
2008-09-10,21.299999237060547
2008-09-11,21.649999618530273
2008-09-12,21.75
2008-09-15,20.700000762939453
2008-09-16,21.09000015258789
2008-09-17,19.920000076293945
2008-09-18,20.770000457763672
2008-09-19,20.850000381469727
2008-09-22,20.309999465942383
2008-09-23,20.299999237060547
2008-09-24,20.350000381469727
2008-09-25,20.700000762939453
2008-09-26,20.799999237060547
2008-09-29,19.0
2008-09-30,19.850000381469727
2008-10-01,19.670000076293945
2008-10-02,18.899999618530273
2008-10-03,18.6299991607666
2008-10-06,17.600000381469727
2008-10-07,16.700000762939453
2008-10-08,16.549999237060547
2008-10-09,16.0
2008-10-10,15.899999618530273
2008-10-13,17.760000228881836
2008-10-14,17.15999984741211
2008-10-15,15.869999885559082
2008-10-16,16.700000762939453
2008-10-17,16.540000915527344
2008-10-20,17.200000762939453
2008-10-21,16.299999237060547
2008-10-22,15.449999809265137
2008-10-23,15.800000190734863
2008-10-24,15.0600004196167
2008-10-27,14.75
2008-10-28,16.799999237060547
2008-10-29,16.149999618530273
2008-10-30,16.75
2008-10-31,16.649999618530273
2008-11-03,16.649999618530273
2008-11-04,17.350000381469727
2008-11-05,16.299999237060547
2008-11-06,15.399999618530273
2008-11-07,15.84000015258789
2008-11-10,15.670000076293945
2008-11-11,15.329999923706055
2008-11-12,14.609999656677246
2008-11-13,15.520000457763672
2008-11-14,14.8100004196167
2008-11-17,14.390000343322754
2008-11-18,14.59000015258789
2008-11-19,13.779999732971191
2008-11-20,13.1899995803833
2008-11-21,13.890000343322754
2008-11-24,14.569999694824219
2008-11-25,14.770000457763672
2008-11-26,15.229999542236328
2008-11-28,15.25
2008-12-01,14.149999618530273
2008-12-02,14.649999618530273
2008-12-03,15.069999694824219
2008-12-04,14.460000038146973
2008-12-05,15.029999732971191
2008-12-08,15.729999542236328
2008-12-09,15.630000114440918
2008-12-10,15.5
2008-12-11,15.170000076293945
2008-12-12,15.350000381469727
2008-12-15,15.180000305175781
2008-12-16,15.970000267028809
2008-12-17,15.65999984741211
2008-12-18,15.220000267028809
2008-12-19,15.270000457763672
2008-12-22,15.0600004196167
2008-12-23,14.850000381469727
2008-12-24,14.949999809265137
2008-12-26,14.930000305175781
2008-12-29,14.9399995803833
2008-12-30,15.220000267028809
2008-12-31,15.40999984741211
2009-01-02,15.989999771118164
2009-01-05,15.9399995803833
2009-01-06,16.309999465942383
2009-01-07,15.789999961853027
2009-01-08,15.899999618530273
2009-01-09,15.550000190734863
2009-01-12,15.270000457763672
2009-01-13,15.199999809265137
2009-01-14,14.739999771118164
2009-01-15,14.84000015258789
2009-01-16,14.9399995803833
2009-01-20,14.329999923706055
2009-01-21,15.020000457763672
2009-01-22,14.680000305175781
2009-01-23,14.890000343322754
2009-01-26,15.069999694824219
2009-01-27,15.15999984741211
2009-01-28,15.59000015258789
2009-01-29,15.130000114440918
2009-01-30,14.680000305175781
2009-02-02,14.90999984741211
2009-02-03,15.210000038146973
2009-02-04,15.199999809265137
2009-02-05,15.4399995803833
2009-02-06,15.970000267028809
2009-02-09,16.010000228881836
2009-02-10,15.359999656677246
2009-02-11,15.390000343322754
2009-02-12,15.460000038146973
2009-02-13,15.390000343322754
2009-02-17,14.75
2009-02-18,14.760000228881836
2009-02-19,14.399999618530273
2009-02-20,14.539999961853027
2009-02-23,13.869999885559082
2009-02-24,14.239999771118164
2009-02-25,14.369999885559082
2009-02-26,14.220000267028809
2009-02-27,14.119999885559082
2009-03-02,13.779999732971191
2009-03-03,13.649999618530273
2009-03-04,14.010000228881836
2009-03-05,13.579999923706055
2009-03-06,13.649999618530273
2009-03-09,13.220000267028809
2009-03-10,13.979999542236328
2009-03-11,14.289999961853027
2009-03-12,14.699999809265137
2009-03-13,14.699999809265137
2009-03-16,14.569999694824219
2009-03-17,15.100000381469727
2009-03-18,15.3100004196167
2009-03-19,15.350000381469727
2009-03-20,15.039999961853027
2009-03-23,15.930000305175781
2009-03-24,15.670000076293945
2009-03-25,15.760000228881836
2009-03-26,16.170000076293945
2009-03-27,15.819999694824219
2009-03-30,15.329999923706055
2009-03-31,15.619999885559082
2009-04-01,16.059999465942383
2009-04-02,16.479999542236328
2009-04-03,16.709999084472656
2009-04-06,16.540000915527344
2009-04-07,16.079999923706055
2009-04-08,16.31999969482422
2009-04-09,16.729999542236328
2009-04-13,16.729999542236328
2009-04-14,16.549999237060547
2009-04-15,16.5
2009-04-16,16.989999771118164
2009-04-17,16.959999084472656
2009-04-20,16.420000076293945
2009-04-21,16.700000762939453
2009-04-22,16.780000686645508
2009-04-23,16.860000610351562
2009-04-24,17.100000381469727
2009-04-27,17.020000457763672
2009-04-28,17.010000228881836
2009-04-29,17.200000762939453
2009-04-30,17.25
2009-05-01,17.479999542236328
2009-05-04,17.799999237060547
2009-05-05,17.690000534057617
2009-05-06,17.790000915527344
2009-05-07,17.110000610351562
2009-05-08,17.09000015258789
2009-05-11,17.139999389648438
2009-05-12,17.049999237060547
2009-05-13,16.6200008392334
2009-05-14,16.799999237060547
2009-05-15,16.799999237060547
2009-05-18,17.260000228881836
2009-05-19,17.360000610351562
2009-05-20,17.18000030517578
2009-05-21,16.8799991607666
2009-05-22,16.940000534057617
2009-05-26,17.3799991607666
2009-05-27,17.209999084472656
2009-05-28,17.459999084472656
2009-05-29,17.649999618530273
2009-06-01,18.149999618530273
2009-06-02,18.110000610351562
2009-06-03,17.90999984741211
2009-06-04,18.15999984741211
2009-06-05,18.34000015258789
2009-06-08,18.229999542236328
2009-06-09,18.309999465942383
2009-06-10,18.360000610351562
2009-06-11,18.43000030517578
2009-06-12,18.3799991607666
2009-06-15,18.190000534057617
2009-06-16,17.959999084472656
2009-06-17,18.059999465942383
2009-06-18,17.979999542236328
2009-06-19,18.1200008392334
2009-06-22,17.670000076293945
2009-06-23,17.68000030517578
2009-06-24,17.93000030517578
2009-06-25,18.190000534057617
2009-06-26,18.15999984741211
2009-06-29,18.350000381469727
2009-06-30,18.209999084472656
2009-07-01,18.290000915527344
2009-07-02,17.829999923706055
2009-07-06,17.780000686645508
2009-07-07,17.34000015258789
2009-07-08,17.350000381469727
2009-07-09,17.459999084472656
2009-07-10,17.530000686645508
2009-07-13,17.860000610351562
2009-07-14,17.8799991607666
2009-07-15,18.549999237060547
2009-07-16,18.81999969482422
2009-07-17,19.0
2009-07-20,19.170000076293945
2009-07-21,19.280000686645508
2009-07-22,19.389999389648438
2009-07-23,19.770000457763672
2009-07-24,19.649999618530273
2009-07-27,19.649999618530273
2009-07-28,19.690000534057617
2009-07-29,19.670000076293945
2009-07-30,19.770000457763672
2009-07-31,19.700000762939453
2009-08-03,19.969999313354492
2009-08-04,19.90999984741211
2009-08-05,19.729999542236328
2009-08-06,19.59000015258789
2009-08-07,19.790000915527344
2009-08-10,19.700000762939453
2009-08-11,19.420000076293945
2009-08-12,19.809999465942383
2009-08-13,19.899999618530273
2009-08-14,19.709999084472656
2009-08-17,19.239999771118164
2009-08-18,19.530000686645508
2009-08-19,19.579999923706055
2009-08-20,19.799999237060547
2009-08-21,20.09000015258789
2009-08-24,20.030000686645508
2009-08-25,20.079999923706055
2009-08-26,20.170000076293945
2009-08-27,20.209999084472656
2009-08-28,20.280000686645508
2009-08-31,20.020000457763672
2009-09-01,19.610000610351562
2009-09-02,19.649999618530273
2009-09-03,19.739999771118164
2009-09-04,20.09000015258789
2009-09-08,20.239999771118164
2009-09-09,20.389999389648438
2009-09-10,20.670000076293945
2009-09-11,20.690000534057617
2009-09-14,20.6200008392334
2009-09-15,20.760000228881836
2009-09-16,20.920000076293945
2009-09-17,20.84000015258789
2009-09-18,20.889999389648438
2009-09-21,20.799999237060547
2009-09-22,20.90999984741211
2009-09-23,20.90999984741211
2009-09-24,20.709999084472656
2009-09-25,20.579999923706055
2009-09-28,20.920000076293945
2009-09-29,20.809999465942383
2009-09-30,20.8700008392334
2009-10-01,20.25
2009-10-02,20.25
2009-10-05,20.420000076293945
2009-10-06,20.790000915527344
2009-10-07,20.75
2009-10-08,20.8799991607666
2009-10-09,21.020000457763672
2009-10-12,21.030000686645508
2009-10-13,21.110000610351562
2009-10-14,21.360000610351562
2009-10-15,21.31999969482422
2009-10-16,21.1200008392334
2009-10-19,21.350000381469727
2009-10-20,21.280000686645508
2009-10-21,21.290000915527344
2009-10-22,21.389999389648438
2009-10-23,21.329999923706055
2009-10-26,21.190000534057617
2009-10-27,21.079999923706055
2009-10-28,20.770000457763672
2009-10-29,21.170000076293945
2009-10-30,20.610000610351562
2009-11-02,20.729999542236328
2009-11-03,20.649999618530273
2009-11-04,20.770000457763672
2009-11-05,21.219999313354492
2009-11-06,21.25
2009-11-09,21.739999771118164
2009-11-10,21.729999542236328
2009-11-11,21.860000610351562
2009-11-12,21.700000762939453
2009-11-13,21.899999618530273
2009-11-16,22.139999389648438
2009-11-17,22.239999771118164
2009-11-18,22.1200008392334
2009-11-19,21.799999237060547
2009-11-20,21.690000534057617
2009-11-23,22.06999969482422
2009-11-24,22.030000686645508
2009-11-25,22.06999969482422
2009-11-27,21.709999084472656
2009-11-30,21.75
2009-12-01,22.100000381469727
2009-12-02,22.06999969482422
2009-12-03,22.079999923706055
2009-12-04,22.219999313354492
2009-12-07,22.18000030517578
2009-12-08,21.979999542236328
2009-12-09,22.190000534057617
2009-12-10,22.290000915527344
2009-12-11,22.239999771118164
2009-12-14,22.420000076293945
2009-12-15,22.280000686645508
2009-12-16,22.350000381469727
2009-12-17,22.079999923706055
2009-12-18,22.329999923706055
2009-12-21,22.530000686645508
2009-12-22,22.709999084472656
2009-12-23,22.799999237060547
2009-12-24,23.010000228881836
2009-12-28,23.079999923706055
2009-12-29,23.049999237060547
2009-12-30,23.1299991607666
2009-12-31,22.93000030517578
2010-01-04,23.270000457763672
2010-01-05,23.239999771118164
2010-01-06,22.979999542236328
2010-01-07,22.889999389648438
2010-01-08,23.040000915527344
2010-01-11,22.950000762939453
2010-01-12,22.700000762939453
2010-01-13,22.920000076293945
2010-01-14,22.979999542236328
2010-01-15,22.65999984741211
2010-01-19,23.049999237060547
2010-01-20,22.68000030517578
2010-01-21,22.440000534057617
2010-01-22,21.65999984741211
2010-01-25,21.84000015258789
2010-01-26,21.780000686645508
2010-01-27,21.959999084472656
2010-01-28,21.329999923706055
2010-01-29,20.959999084472656
2010-02-01,21.200000762939453
2010-02-02,21.40999984741211
2010-02-03,21.459999084472656
2010-02-04,20.860000610351562
2010-02-05,21.06999969482422
2010-02-08,20.979999542236328
2010-02-09,21.15999984741211
2010-02-10,21.100000381469727
2010-02-11,21.31999969482422
2010-02-12,21.360000610351562
2010-02-16,21.68000030517578
2010-02-17,21.739999771118164
2010-02-18,21.8799991607666
2010-02-19,21.81999969482422
2010-02-22,21.780000686645508
2010-02-23,21.510000228881836
2010-02-24,21.719999313354492
2010-02-25,21.65999984741211
2010-02-26,21.690000534057617
2010-03-01,21.969999313354492
2010-03-02,21.940000534057617
2010-03-03,21.950000762939453
2010-03-04,22.040000915527344
2010-03-05,22.309999465942383
2010-03-08,22.43000030517578
2010-03-09,22.530000686645508
2010-03-10,22.68000030517578
2010-03-11,22.770000457763672
2010-03-12,22.75
2010-03-15,22.729999542236328
2010-03-16,22.899999618530273
2010-03-17,22.969999313354492
2010-03-18,23.0
2010-03-19,22.790000915527344
2010-03-22,22.959999084472656
2010-03-23,23.18000030517578
2010-03-24,23.06999969482422
2010-03-25,23.110000610351562
2010-03-26,23.0
2010-03-29,23.06999969482422
2010-03-30,23.170000076293945
2010-03-31,23.100000381469727
2010-04-01,23.059999465942383
2010-04-05,23.329999923706055
2010-04-06,23.350000381469727
2010-04-07,23.260000228881836
2010-04-08,23.299999237060547
2010-04-09,23.479999542236328
2010-04-12,23.530000686645508
2010-04-13,23.600000381469727
2010-04-14,23.940000534057617
2010-04-15,24.049999237060547
2010-04-16,23.729999542236328
2010-04-19,23.780000686645508
2010-04-20,23.90999984741211
2010-04-21,23.959999084472656
2010-04-22,24.020000457763672
2010-04-23,24.079999923706055
2010-04-26,24.049999237060547
2010-04-27,23.579999923706055
2010-04-28,23.649999618530273
2010-04-29,23.889999389648438
2010-04-30,23.389999389648438
2010-05-03,23.709999084472656
2010-05-04,23.030000686645508
2010-05-05,22.93000030517578
2010-05-06,22.239999771118164
2010-05-07,21.75
2010-05-10,22.75
2010-05-11,22.600000381469727
2010-05-12,23.190000534057617
2010-05-13,22.850000381469727
2010-05-14,22.40999984741211
2010-05-17,22.520000457763672
2010-05-18,22.18000030517578
2010-05-19,22.010000228881836
2010-05-20,21.309999465942383
2010-05-21,21.469999313354492
2010-05-24,21.3700008392334
2010-05-25,21.309999465942383
2010-05-26,21.100000381469727
2010-05-27,21.81999969482422
2010-05-28,21.639999389648438
2010-06-01,21.43000030517578
2010-06-02,21.90999984741211
2010-06-03,22.1299991607666
2010-06-04,21.420000076293945
2010-06-07,21.110000610351562
2010-06-08,21.149999618530273
2010-06-09,21.040000915527344
2010-06-10,21.549999237060547
2010-06-11,21.739999771118164
2010-06-14,21.700000762939453
2010-06-15,22.270000457763672
2010-06-16,22.329999923706055
2010-06-17,22.40999984741211
2010-06-18,22.329999923706055
2010-06-21,22.170000076293945
2010-06-22,21.979999542236328
2010-06-23,21.940000534057617
2010-06-24,21.5
2010-06-25,21.479999542236328
2010-06-28,21.520000457763672
2010-06-29,20.719999313354492
2010-06-30,20.399999618530273
2010-07-01,20.31999969482422
2010-07-02,20.290000915527344
2010-07-06,20.489999771118164
2010-07-07,21.149999618530273
2010-07-08,21.280000686645508
2010-07-09,21.389999389648438
2010-07-12,21.489999771118164
2010-07-13,21.799999237060547
2010-07-14,21.93000030517578
2010-07-15,22.0
2010-07-16,21.3700008392334
2010-07-19,21.579999923706055
2010-07-20,21.719999313354492
2010-07-21,21.459999084472656
2010-07-22,22.040000915527344
2010-07-23,22.190000534057617
2010-07-26,22.329999923706055
2010-07-27,22.389999389648438
2010-07-28,22.209999084472656
2010-07-29,22.010000228881836
2010-07-30,21.920000076293945
2010-08-02,22.3799991607666
2010-08-03,22.260000228881836
2010-08-04,22.440000534057617
2010-08-05,22.34000015258789
2010-08-06,22.280000686645508
2010-08-09,22.43000030517578
2010-08-10,22.200000762939453
2010-08-11,21.670000076293945
2010-08-12,21.3700008392334
2010-08-13,21.270000457763672
2010-08-16,21.309999465942383
2010-08-17,21.540000915527344
2010-08-18,21.65999984741211
2010-08-19,21.399999618530273
2010-08-20,21.350000381469727
2010-08-23,21.15999984741211
2010-08-24,20.8700008392334
2010-08-25,21.0
2010-08-26,20.790000915527344
2010-08-27,21.040000915527344
2010-08-30,20.760000228881836
2010-08-31,20.690000534057617
2010-09-01,21.219999313354492
2010-09-02,21.40999984741211
2010-09-03,21.729999542236328
2010-09-07,21.549999237060547
2010-09-08,21.670000076293945
2010-09-09,21.729999542236328
2010-09-10,21.739999771118164
2010-09-13,22.1299991607666
2010-09-14,22.219999313354492
2010-09-15,22.360000610351562
