Date,EXPI
2021-10-28,51.90999984741211
2021-10-29,51.599998474121094
2021-11-01,53.59000015258789
2021-11-02,51.04999923706055
2021-11-03,45.939998626708984
2021-11-04,45.36000061035156
2021-11-05,42.959999084472656
2021-11-08,44.779998779296875
2021-11-09,45.33000183105469
2021-11-10,41.83000183105469
2021-11-11,43.720001220703125
2021-11-12,45.2599983215332
2021-11-15,44.720001220703125
2021-11-16,44.22999954223633
2021-11-17,41.2400016784668
2021-11-18,40.81999969482422
2021-11-19,39.65999984741211
2021-11-22,37.779998779296875
2021-11-23,36.58000183105469
2021-11-24,37.720001220703125
2021-11-26,36.70000076293945
2021-11-29,36.560001373291016
2021-11-30,36.709999084472656
2021-12-01,34.5099983215332
2021-12-02,35.2400016784668
2021-12-03,34.13999938964844
2021-12-06,34.75
2021-12-07,36.630001068115234
2021-12-08,37.650001525878906
2021-12-09,36.029998779296875
2021-12-10,35.060001373291016
2021-12-13,33.25
2021-12-14,32.68000030517578
2021-12-15,34.59000015258789
2021-12-16,33.439998626708984
2021-12-17,35.25
2021-12-20,33.63999938964844
2021-12-21,35.5099983215332
2021-12-22,35.939998626708984
2021-12-23,35.9900016784668
2021-12-27,35.880001068115234
2021-12-28,34.34000015258789
2021-12-29,33.2599983215332
2021-12-30,34.2599983215332
2021-12-31,33.689998626708984
2022-01-03,33.869998931884766
2022-01-04,31.860000610351562
2022-01-05,29.229999542236328
2022-01-06,28.56999969482422
2022-01-07,28.43000030517578
2022-01-10,27.809999465942383
2022-01-11,30.350000381469727
2022-01-12,30.18000030517578
2022-01-13,29.479999542236328
2022-01-14,29.31999969482422
2022-01-18,27.079999923706055
2022-01-19,26.489999771118164
2022-01-20,26.579999923706055
2022-01-21,24.809999465942383
2022-01-24,24.84000015258789
2022-01-25,24.8799991607666
2022-01-26,24.110000610351562
2022-01-27,23.84000015258789
2022-01-28,24.93000030517578
2022-01-31,27.139999389648438
2022-02-01,27.420000076293945
2022-02-02,26.40999984741211
2022-02-03,26.190000534057617
2022-02-04,27.25
2022-02-07,26.90999984741211
2022-02-08,28.170000076293945
2022-02-09,29.559999465942383
2022-02-10,28.579999923706055
2022-02-11,28.790000915527344
2022-02-14,29.09000015258789
2022-02-15,30.200000762939453
2022-02-16,29.440000534057617
2022-02-17,27.770000457763672
2022-02-18,24.690000534057617
2022-02-22,25.149999618530273
2022-02-23,23.719999313354492
2022-02-24,28.350000381469727
2022-02-25,26.549999237060547
2022-02-28,26.739999771118164
2022-03-01,26.68000030517578
2022-03-02,26.81999969482422
2022-03-03,25.010000228881836
2022-03-04,24.3700008392334
2022-03-07,22.790000915527344
2022-03-08,22.760000228881836
2022-03-09,24.5
2022-03-10,24.030000686645508
2022-03-11,22.780000686645508
2022-03-14,21.31999969482422
2022-03-15,23.229999542236328
2022-03-16,24.989999771118164
2022-03-17,25.579999923706055
2022-03-18,25.209999084472656
2022-03-21,24.559999465942383
2022-03-22,25.1299991607666
2022-03-23,24.0
2022-03-24,23.639999389648438
2022-03-25,21.790000915527344
2022-03-28,22.209999084472656
2022-03-29,23.780000686645508
2022-03-30,22.360000610351562
2022-03-31,21.170000076293945
2022-04-01,20.350000381469727
2022-04-04,21.770000457763672
2022-04-05,19.8700008392334
2022-04-06,18.59000015258789
2022-04-07,17.479999542236328
2022-04-08,16.899999618530273
2022-04-11,17.209999084472656
2022-04-12,16.670000076293945
2022-04-13,17.139999389648438
2022-04-14,16.34000015258789
2022-04-18,15.899999618530273
2022-04-19,16.56999969482422
2022-04-20,16.639999389648438
2022-04-21,15.609999656677246
2022-04-22,14.819999694824219
2022-04-25,15.260000228881836
2022-04-26,14.460000038146973
2022-04-27,14.260000228881836
2022-04-28,14.020000457763672
2022-04-29,13.390000343322754
2022-05-02,14.319999694824219
2022-05-03,14.8100004196167
2022-05-04,15.949999809265137
2022-05-05,15.140000343322754
2022-05-06,14.979999542236328
2022-05-09,13.600000381469727
2022-05-10,13.220000267028809
2022-05-11,11.9399995803833
2022-05-12,13.300000190734863
2022-05-13,14.380000114440918
2022-05-16,13.420000076293945
2022-05-17,14.09000015258789
2022-05-18,13.119999885559082
2022-05-19,14.140000343322754
2022-05-20,14.050000190734863
2022-05-23,13.850000381469727
2022-05-24,12.75
2022-05-25,13.489999771118164
2022-05-26,13.680000305175781
2022-05-27,14.489999771118164
2022-05-31,13.970000267028809
2022-06-01,13.609999656677246
2022-06-02,14.989999771118164
2022-06-03,14.390000343322754
2022-06-06,14.569999694824219
2022-06-07,14.760000228881836
2022-06-08,14.739999771118164
2022-06-09,14.050000190734863
2022-06-10,13.569999694824219
2022-06-13,12.460000038146973
2022-06-14,12.229999542236328
2022-06-15,12.300000190734863
2022-06-16,11.460000038146973
2022-06-17,11.600000381469727
2022-06-21,11.600000381469727
2022-06-22,11.619999885559082
2022-06-23,12.199999809265137
2022-06-24,12.229999542236328
2022-06-27,12.289999961853027
2022-06-28,12.119999885559082
2022-06-29,12.069999694824219
2022-06-30,11.770000457763672
2022-07-01,12.579999923706055
2022-07-05,14.380000114440918
2022-07-06,13.710000038146973
2022-07-07,14.600000381469727
2022-07-08,14.510000228881836
2022-07-11,13.880000114440918
2022-07-12,13.770000457763672
2022-07-13,13.4399995803833
2022-07-14,13.25
2022-07-15,13.5
