Date,XLU
2006-12-01,36.720001220703125
2006-12-04,37.0099983215332
2006-12-05,37.099998474121094
2006-12-06,36.91999816894531
2006-12-07,36.880001068115234
2006-12-08,36.77000045776367
2006-12-11,36.970001220703125
2006-12-12,37.11000061035156
2006-12-13,37.25
2006-12-14,37.310001373291016
2006-12-15,36.939998626708984
2006-12-18,36.68000030517578
2006-12-19,36.84000015258789
2006-12-20,36.720001220703125
2006-12-21,36.70000076293945
2006-12-22,36.56999969482422
2006-12-26,36.75
2006-12-27,36.95000076293945
2006-12-28,36.72999954223633
2006-12-29,36.720001220703125
2007-01-03,36.81999969482422
2007-01-04,36.77000045776367
2007-01-05,36.11000061035156
2007-01-08,36.09000015258789
2007-01-09,36.119998931884766
2007-01-10,36.130001068115234
2007-01-11,36.16999816894531
2007-01-12,35.869998931884766
2007-01-16,35.97999954223633
2007-01-17,36.060001373291016
2007-01-18,36.040000915527344
2007-01-19,36.04999923706055
2007-01-22,36.040000915527344
2007-01-23,36.25
2007-01-24,36.369998931884766
2007-01-25,36.34000015258789
2007-01-26,36.25
2007-01-29,36.369998931884766
2007-01-30,36.47999954223633
2007-01-31,36.59000015258789
2007-02-01,36.900001525878906
2007-02-02,37.099998474121094
2007-02-05,37.5
2007-02-06,37.70000076293945
2007-02-07,37.84000015258789
2007-02-08,37.90999984741211
2007-02-09,38.040000915527344
2007-02-12,37.900001525878906
2007-02-13,38.22999954223633
2007-02-14,38.5
2007-02-15,38.16999816894531
2007-02-16,38.2400016784668
2007-02-20,38.34000015258789
2007-02-21,38.18000030517578
2007-02-22,38.22999954223633
2007-02-23,38.66999816894531
2007-02-26,39.59000015258789
2007-02-27,38.150001525878906
2007-02-28,38.529998779296875
2007-03-01,38.650001525878906
2007-03-02,38.04999923706055
2007-03-05,37.56999969482422
2007-03-06,38.130001068115234
2007-03-07,38.04999923706055
2007-03-08,38.25
2007-03-09,38.20000076293945
2007-03-12,38.58000183105469
2007-03-13,38.060001373291016
2007-03-14,38.25
2007-03-15,38.7400016784668
2007-03-16,38.400001525878906
2007-03-19,38.68000030517578
2007-03-20,39.2400016784668
2007-03-21,39.70000076293945
2007-03-22,39.65999984741211
2007-03-23,39.849998474121094
2007-03-26,40.02000045776367
2007-03-27,39.959999084472656
2007-03-28,39.880001068115234
2007-03-29,40.11000061035156
2007-03-30,39.70000076293945
2007-04-02,40.650001525878906
2007-04-03,40.70000076293945
2007-04-04,40.52000045776367
2007-04-05,40.70000076293945
2007-04-09,41.0
2007-04-10,41.0099983215332
2007-04-11,40.90999984741211
2007-04-12,40.72999954223633
2007-04-13,40.720001220703125
2007-04-16,40.959999084472656
2007-04-17,41.150001525878906
2007-04-18,41.45000076293945
2007-04-19,41.25
2007-04-20,41.56999969482422
2007-04-23,41.880001068115234
2007-04-24,42.18000030517578
2007-04-25,42.29999923706055
2007-04-26,42.15999984741211
2007-04-27,41.810001373291016
2007-04-30,41.650001525878906
2007-05-01,41.9900016784668
2007-05-02,42.220001220703125
2007-05-03,42.16999816894531
2007-05-04,42.09000015258789
2007-05-07,42.59000015258789
2007-05-08,42.400001525878906
2007-05-09,42.43000030517578
2007-05-10,42.0
2007-05-11,42.20000076293945
2007-05-14,42.369998931884766
2007-05-15,42.599998474121094
2007-05-16,42.70000076293945
2007-05-17,42.599998474121094
2007-05-18,42.83000183105469
2007-05-21,42.77000045776367
2007-05-22,42.689998626708984
2007-05-23,42.02000045776367
2007-05-24,41.08000183105469
2007-05-25,41.099998474121094
2007-05-29,41.220001220703125
2007-05-30,41.72999954223633
2007-05-31,41.84000015258789
2007-06-01,41.61000061035156
2007-06-04,41.45000076293945
2007-06-05,40.900001525878906
2007-06-06,40.25
2007-06-07,39.0
2007-06-08,39.279998779296875
2007-06-11,39.79999923706055
2007-06-12,39.150001525878906
2007-06-13,39.93000030517578
2007-06-14,40.18000030517578
2007-06-15,40.439998626708984
2007-06-18,40.0
2007-06-19,40.2599983215332
2007-06-20,39.209999084472656
2007-06-21,39.459999084472656
2007-06-22,38.709999084472656
2007-06-25,38.91999816894531
2007-06-26,38.709999084472656
2007-06-27,39.279998779296875
2007-06-28,39.27000045776367
2007-06-29,39.58000183105469
2007-07-02,40.150001525878906
2007-07-03,40.150001525878906
2007-07-05,40.06999969482422
2007-07-06,39.86000061035156
2007-07-09,39.91999816894531
2007-07-10,39.54999923706055
2007-07-11,39.650001525878906
2007-07-12,40.150001525878906
2007-07-13,40.75
2007-07-16,40.15999984741211
2007-07-17,40.20000076293945
2007-07-18,40.5
2007-07-19,41.150001525878906
2007-07-20,40.70000076293945
2007-07-23,40.7400016784668
2007-07-24,39.52000045776367
2007-07-25,39.599998474121094
2007-07-26,38.70000076293945
2007-07-27,37.54999923706055
2007-07-30,38.06999969482422
2007-07-31,38.0
2007-08-01,38.86000061035156
2007-08-02,39.279998779296875
2007-08-03,37.95000076293945
2007-08-06,39.13999938964844
2007-08-07,39.849998474121094
2007-08-08,40.43000030517578
2007-08-09,39.70000076293945
2007-08-10,39.0099983215332
2007-08-13,39.209999084472656
2007-08-14,38.54999923706055
2007-08-15,38.029998779296875
2007-08-16,38.29999923706055
2007-08-17,38.630001068115234
2007-08-20,38.84000015258789
2007-08-21,38.79999923706055
2007-08-22,39.25
2007-08-23,39.369998931884766
2007-08-24,39.61000061035156
2007-08-27,38.599998474121094
2007-08-28,38.0
2007-08-29,38.75
2007-08-30,38.68000030517578
2007-08-31,38.599998474121094
2007-09-04,39.349998474121094
2007-09-05,39.25
2007-09-06,39.29999923706055
2007-09-07,39.0099983215332
2007-09-10,39.040000915527344
2007-09-11,39.29999923706055
2007-09-12,39.630001068115234
2007-09-13,39.709999084472656
2007-09-14,39.70000076293945
2007-09-17,39.72999954223633
2007-09-18,40.650001525878906
2007-09-19,41.099998474121094
2007-09-20,40.540000915527344
2007-09-21,40.31999969482422
2007-09-24,40.470001220703125
2007-09-25,40.52000045776367
2007-09-26,40.720001220703125
2007-09-27,40.43000030517578
2007-09-28,39.79999923706055
2007-10-01,40.34000015258789
2007-10-02,40.4900016784668
2007-10-03,40.36000061035156
2007-10-04,40.58000183105469
2007-10-05,40.900001525878906
2007-10-08,40.84000015258789
2007-10-09,41.290000915527344
2007-10-10,40.97999954223633
2007-10-11,41.400001525878906
2007-10-12,41.290000915527344
2007-10-15,40.9900016784668
2007-10-16,40.88999938964844
2007-10-17,41.0
2007-10-18,40.63999938964844
2007-10-19,39.7400016784668
2007-10-22,40.02000045776367
2007-10-23,40.040000915527344
2007-10-24,40.0
2007-10-25,40.97999954223633
2007-10-26,41.540000915527344
2007-10-29,41.90999984741211
2007-10-30,41.959999084472656
2007-10-31,42.45000076293945
2007-11-01,41.58000183105469
2007-11-02,41.91999816894531
2007-11-05,42.380001068115234
2007-11-06,42.41999816894531
2007-11-07,41.45000076293945
2007-11-08,42.2599983215332
2007-11-09,41.93000030517578
2007-11-12,41.20000076293945
2007-11-13,41.54999923706055
2007-11-14,41.29999923706055
2007-11-15,41.66999816894531
2007-11-16,41.68000030517578
2007-11-19,41.79999923706055
2007-11-20,42.310001373291016
2007-11-21,41.959999084472656
2007-11-23,41.91999816894531
2007-11-26,41.849998474121094
2007-11-27,42.0099983215332
2007-11-28,42.7400016784668
2007-11-29,42.45000076293945
2007-11-30,42.72999954223633
2007-12-03,43.150001525878906
2007-12-04,43.459999084472656
2007-12-05,44.209999084472656
2007-12-06,43.95000076293945
2007-12-07,44.18000030517578
2007-12-10,44.380001068115234
2007-12-11,43.349998474121094
2007-12-12,43.36000061035156
2007-12-13,44.0
2007-12-14,43.18000030517578
2007-12-17,42.779998779296875
2007-12-18,43.15999984741211
2007-12-19,43.04999923706055
2007-12-20,43.2400016784668
2007-12-21,43.0
2007-12-24,43.209999084472656
2007-12-26,42.9900016784668
2007-12-27,42.61000061035156
2007-12-28,42.91999816894531
2007-12-31,42.33000183105469
2008-01-02,42.09000015258789
2008-01-03,42.029998779296875
2008-01-04,42.349998474121094
2008-01-07,43.22999954223633
2008-01-08,43.2400016784668
2008-01-09,43.709999084472656
2008-01-10,43.439998626708984
2008-01-11,43.43000030517578
2008-01-14,43.4900016784668
2008-01-15,43.029998779296875
2008-01-16,42.2599983215332
2008-01-17,40.630001068115234
2008-01-18,40.029998779296875
2008-01-22,38.650001525878906
2008-01-23,39.68000030517578
2008-01-24,38.599998474121094
2008-01-25,38.18000030517578
2008-01-28,38.779998779296875
2008-01-29,38.90999984741211
2008-01-30,38.709999084472656
2008-01-31,39.220001220703125
2008-02-01,40.2400016784668
2008-02-04,40.81999969482422
2008-02-05,39.59000015258789
2008-02-06,39.52000045776367
2008-02-07,39.310001373291016
2008-02-08,39.0
2008-02-11,39.31999969482422
2008-02-12,39.9900016784668
2008-02-13,39.79999923706055
2008-02-14,39.29999923706055
2008-02-15,39.849998474121094
2008-02-19,39.529998779296875
2008-02-20,39.61000061035156
2008-02-21,38.7400016784668
2008-02-22,39.41999816894531
2008-02-25,39.459999084472656
2008-02-26,39.970001220703125
2008-02-27,39.0099983215332
2008-02-28,38.75
2008-02-29,37.61000061035156
2008-03-03,38.18000030517578
2008-03-04,38.84000015258789
2008-03-05,38.72999954223633
2008-03-06,37.939998626708984
2008-03-07,37.70000076293945
2008-03-10,37.650001525878906
2008-03-11,38.29999923706055
2008-03-12,38.29999923706055
2008-03-13,38.18000030517578
2008-03-14,37.900001525878906
2008-03-17,37.91999816894531
2008-03-18,38.59000015258789
2008-03-19,37.83000183105469
2008-03-20,37.45000076293945
2008-03-24,37.56999969482422
2008-03-25,37.459999084472656
2008-03-26,37.599998474121094
2008-03-27,37.97999954223633
2008-03-28,37.630001068115234
2008-03-31,37.939998626708984
2008-04-01,38.91999816894531
2008-04-02,39.41999816894531
2008-04-03,39.209999084472656
2008-04-04,39.16999816894531
2008-04-07,39.34000015258789
2008-04-08,39.599998474121094
2008-04-09,39.5
2008-04-10,39.220001220703125
2008-04-11,39.27000045776367
2008-04-14,39.209999084472656
2008-04-15,39.63999938964844
2008-04-16,40.470001220703125
2008-04-17,40.54999923706055
2008-04-18,40.68000030517578
2008-04-21,40.310001373291016
2008-04-22,40.189998626708984
2008-04-23,40.25
2008-04-24,40.209999084472656
2008-04-25,40.34000015258789
2008-04-28,39.95000076293945
2008-04-29,40.13999938964844
2008-04-30,39.880001068115234
2008-05-01,40.349998474121094
2008-05-02,41.02000045776367
2008-05-05,40.43000030517578
2008-05-06,40.41999816894531
2008-05-07,39.810001373291016
2008-05-08,39.90999984741211
2008-05-09,40.040000915527344
2008-05-12,40.43000030517578
2008-05-13,40.369998931884766
2008-05-14,40.52000045776367
2008-05-15,40.47999954223633
2008-05-16,40.779998779296875
2008-05-19,41.2400016784668
2008-05-20,41.52000045776367
2008-05-21,41.310001373291016
2008-05-22,41.54999923706055
2008-05-23,40.90999984741211
2008-05-27,41.119998931884766
2008-05-28,41.150001525878906
2008-05-29,41.59000015258789
2008-05-30,41.310001373291016
2008-06-02,41.0099983215332
2008-06-03,40.650001525878906
2008-06-04,41.13999938964844
2008-06-05,41.630001068115234
2008-06-06,40.540000915527344
2008-06-09,41.16999816894531
2008-06-10,41.130001068115234
2008-06-11,41.09000015258789
2008-06-12,40.91999816894531
2008-06-13,41.290000915527344
2008-06-16,41.33000183105469
2008-06-17,41.560001373291016
2008-06-18,41.400001525878906
2008-06-19,41.45000076293945
2008-06-20,40.66999816894531
2008-06-23,41.15999984741211
2008-06-24,40.81999969482422
2008-06-25,41.29999923706055
2008-06-26,40.06999969482422
2008-06-27,39.72999954223633
2008-06-30,40.70000076293945
2008-07-01,40.90999984741211
2008-07-02,40.79999923706055
2008-07-03,40.380001068115234
2008-07-07,39.97999954223633
2008-07-08,40.189998626708984
2008-07-09,40.66999816894531
2008-07-10,40.77000045776367
2008-07-11,40.459999084472656
2008-07-14,40.18000030517578
2008-07-15,39.900001525878906
2008-07-16,39.11000061035156
2008-07-17,38.4900016784668
2008-07-18,38.529998779296875
2008-07-21,39.209999084472656
2008-07-22,39.08000183105469
2008-07-23,38.130001068115234
2008-07-24,38.06999969482422
2008-07-25,37.61000061035156
2008-07-28,37.70000076293945
2008-07-29,37.75
2008-07-30,38.4900016784668
2008-07-31,38.08000183105469
2008-08-01,36.9900016784668
2008-08-04,36.59000015258789
2008-08-05,36.88999938964844
2008-08-06,37.09000015258789
2008-08-07,37.060001373291016
2008-08-08,37.16999816894531
2008-08-11,37.58000183105469
2008-08-12,37.13999938964844
2008-08-13,37.13999938964844
2008-08-14,36.81999969482422
2008-08-15,36.95000076293945
2008-08-18,37.0
2008-08-19,37.20000076293945
2008-08-20,37.34000015258789
2008-08-21,37.70000076293945
2008-08-22,37.849998474121094
2008-08-25,37.45000076293945
2008-08-26,37.86000061035156
2008-08-27,38.130001068115234
2008-08-28,38.189998626708984
2008-08-29,37.65999984741211
2008-09-02,37.20000076293945
2008-09-03,36.61000061035156
2008-09-04,36.150001525878906
2008-09-05,35.38999938964844
2008-09-08,36.279998779296875
2008-09-09,35.13999938964844
2008-09-10,35.529998779296875
2008-09-11,35.810001373291016
2008-09-12,36.47999954223633
2008-09-15,35.209999084472656
2008-09-16,34.68000030517578
2008-09-17,33.0
2008-09-18,34.209999084472656
2008-09-19,35.0
2008-09-22,34.130001068115234
2008-09-23,33.540000915527344
2008-09-24,33.849998474121094
2008-09-25,34.52000045776367
2008-09-26,34.529998779296875
2008-09-29,32.720001220703125
2008-09-30,33.22999954223633
2008-10-01,33.09000015258789
2008-10-02,32.61000061035156
2008-10-03,32.119998931884766
2008-10-06,30.549999237060547
2008-10-07,29.299999237060547
2008-10-08,28.790000915527344
2008-10-09,26.850000381469727
2008-10-10,25.760000228881836
2008-10-13,28.8700008392334
2008-10-14,28.6299991607666
2008-10-15,26.5
2008-10-16,27.270000457763672
2008-10-17,27.40999984741211
2008-10-20,29.719999313354492
2008-10-21,28.780000686645508
2008-10-22,27.559999465942383
2008-10-23,28.219999313354492
2008-10-24,27.469999313354492
2008-10-27,26.399999618530273
2008-10-28,29.059999465942383
2008-10-29,28.1299991607666
2008-10-30,29.700000762939453
2008-10-31,28.90999984741211
2008-11-03,29.209999084472656
2008-11-04,29.760000228881836
2008-11-05,29.209999084472656
2008-11-06,27.84000015258789
2008-11-07,29.059999465942383
2008-11-10,28.360000610351562
2008-11-11,28.360000610351562
2008-11-12,27.420000076293945
2008-11-13,29.5
2008-11-14,28.799999237060547
2008-11-17,28.75
2008-11-18,28.440000534057617
2008-11-19,27.829999923706055
2008-11-20,26.209999084472656
2008-11-21,28.829999923706055
2008-11-24,29.1200008392334
2008-11-25,29.700000762939453
2008-11-26,29.600000381469727
2008-11-28,30.1200008392334
2008-12-01,28.1200008392334
2008-12-02,28.850000381469727
2008-12-03,29.350000381469727
2008-12-04,28.290000915527344
2008-12-05,28.469999313354492
2008-12-08,28.93000030517578
2008-12-09,28.520000457763672
2008-12-10,28.950000762939453
2008-12-11,28.719999313354492
2008-12-12,28.899999618530273
2008-12-15,28.450000762939453
2008-12-16,29.420000076293945
2008-12-17,28.530000686645508
2008-12-18,28.770000457763672
2008-12-19,28.579999923706055
2008-12-22,28.200000762939453
2008-12-23,27.8799991607666
2008-12-24,28.020000457763672
2008-12-26,28.079999923706055
2008-12-29,28.139999389648438
2008-12-30,28.56999969482422
2008-12-31,29.030000686645508
2009-01-02,29.709999084472656
2009-01-05,30.1299991607666
2009-01-06,29.700000762939453
2009-01-07,29.459999084472656
2009-01-08,29.309999465942383
2009-01-09,29.079999923706055
2009-01-12,29.09000015258789
2009-01-13,28.540000915527344
2009-01-14,28.190000534057617
2009-01-15,28.34000015258789
2009-01-16,28.899999618530273
2009-01-20,28.399999618530273
2009-01-21,28.719999313354492
2009-01-22,28.709999084472656
2009-01-23,28.770000457763672
2009-01-26,29.459999084472656
2009-01-27,29.600000381469727
2009-01-28,29.790000915527344
2009-01-29,29.56999969482422
2009-01-30,28.979999542236328
2009-02-02,29.139999389648438
2009-02-03,29.270000457763672
2009-02-04,29.489999771118164
2009-02-05,29.700000762939453
2009-02-06,29.889999389648438
2009-02-09,29.719999313354492
2009-02-10,28.8799991607666
2009-02-11,28.790000915527344
2009-02-12,28.540000915527344
2009-02-13,28.3700008392334
2009-02-17,27.139999389648438
2009-02-18,26.729999542236328
2009-02-19,26.850000381469727
2009-02-20,26.239999771118164
2009-02-23,25.610000610351562
2009-02-24,26.350000381469727
2009-02-25,26.18000030517578
2009-02-26,25.75
2009-02-27,25.350000381469727
2009-03-02,24.549999237060547
2009-03-03,23.670000076293945
2009-03-04,23.889999389648438
2009-03-05,23.209999084472656
2009-03-06,23.18000030517578
2009-03-09,22.739999771118164
2009-03-10,23.040000915527344
2009-03-11,23.0
2009-03-12,23.299999237060547
2009-03-13,23.6200008392334
2009-03-16,24.260000228881836
2009-03-17,24.639999389648438
2009-03-18,25.440000534057617
2009-03-19,25.809999465942383
2009-03-20,25.350000381469727
2009-03-23,26.329999923706055
2009-03-24,25.760000228881836
2009-03-25,25.75
2009-03-26,26.059999465942383
2009-03-27,25.799999237060547
2009-03-30,25.290000915527344
2009-03-31,25.549999237060547
2009-04-01,25.649999618530273
2009-04-02,25.979999542236328
2009-04-03,26.149999618530273
2009-04-06,25.93000030517578
2009-04-07,25.809999465942383
2009-04-08,26.059999465942383
2009-04-09,26.06999969482422
2009-04-13,25.729999542236328
2009-04-14,25.399999618530273
2009-04-15,25.639999389648438
2009-04-16,25.81999969482422
2009-04-17,25.780000686645508
2009-04-20,25.489999771118164
2009-04-21,25.579999923706055
2009-04-22,25.309999465942383
2009-04-23,25.399999618530273
2009-04-24,25.360000610351562
2009-04-27,25.540000915527344
2009-04-28,25.639999389648438
2009-04-29,25.829999923706055
2009-04-30,25.850000381469727
2009-05-01,26.530000686645508
2009-05-04,26.93000030517578
2009-05-05,26.8799991607666
2009-05-06,26.719999313354492
2009-05-07,26.860000610351562
2009-05-08,27.25
2009-05-11,27.1299991607666
2009-05-12,27.31999969482422
2009-05-13,26.59000015258789
2009-05-14,26.56999969482422
2009-05-15,25.940000534057617
2009-05-18,25.940000534057617
2009-05-19,26.40999984741211
2009-05-20,25.93000030517578
2009-05-21,25.6200008392334
2009-05-22,25.829999923706055
2009-05-26,26.579999923706055
2009-05-27,26.040000915527344
2009-05-28,26.579999923706055
2009-05-29,26.770000457763672
2009-06-01,27.6299991607666
2009-06-02,27.299999237060547
2009-06-03,26.84000015258789
2009-06-04,27.09000015258789
2009-06-05,27.1200008392334
2009-06-08,26.950000762939453
2009-06-09,26.8799991607666
2009-06-10,27.299999237060547
2009-06-11,27.829999923706055
2009-06-12,28.18000030517578
2009-06-15,27.610000610351562
2009-06-16,27.420000076293945
2009-06-17,27.5
2009-06-18,28.1200008392334
2009-06-19,27.469999313354492
2009-06-22,27.389999389648438
2009-06-23,27.149999618530273
2009-06-24,27.3799991607666
2009-06-25,27.84000015258789
2009-06-26,27.739999771118164
2009-06-29,28.100000381469727
2009-06-30,27.889999389648438
2009-07-01,28.25
2009-07-02,27.440000534057617
2009-07-06,27.600000381469727
2009-07-07,27.049999237060547
2009-07-08,26.93000030517578
2009-07-09,26.940000534057617
2009-07-10,26.90999984741211
2009-07-13,27.3799991607666
2009-07-14,27.59000015258789
2009-07-15,28.139999389648438
2009-07-16,28.149999618530273
2009-07-17,28.020000457763672
2009-07-20,28.229999542236328
2009-07-21,28.510000228881836
2009-07-22,28.360000610351562
2009-07-23,29.100000381469727
2009-07-24,29.559999465942383
2009-07-27,29.489999771118164
2009-07-28,29.010000228881836
2009-07-29,28.8700008392334
2009-07-30,29.309999465942383
2009-07-31,28.940000534057617
2009-08-03,29.229999542236328
2009-08-04,28.799999237060547
2009-08-05,28.600000381469727
2009-08-06,28.649999618530273
2009-08-07,28.920000076293945
2009-08-10,28.979999542236328
2009-08-11,29.0
2009-08-12,29.139999389648438
2009-08-13,29.040000915527344
2009-08-14,29.040000915527344
2009-08-17,28.639999389648438
2009-08-18,28.700000762939453
2009-08-19,28.90999984741211
2009-08-20,29.149999618530273
2009-08-21,29.719999313354492
2009-08-24,29.770000457763672
2009-08-25,29.579999923706055
2009-08-26,29.549999237060547
2009-08-27,29.549999237060547
2009-08-28,29.479999542236328
2009-08-31,29.229999542236328
2009-09-01,29.0
2009-09-02,28.799999237060547
2009-09-03,28.780000686645508
2009-09-04,28.920000076293945
2009-09-08,28.989999771118164
2009-09-09,28.950000762939453
2009-09-10,28.950000762939453
2009-09-11,28.940000534057617
2009-09-14,29.360000610351562
2009-09-15,29.579999923706055
2009-09-16,30.049999237060547
2009-09-17,29.850000381469727
2009-09-18,29.68000030517578
2009-09-21,29.540000915527344
2009-09-22,29.459999084472656
2009-09-23,29.360000610351562
2009-09-24,29.280000686645508
2009-09-25,29.200000762939453
2009-09-28,29.450000762939453
2009-09-29,29.510000228881836
2009-09-30,29.329999923706055
2009-10-01,28.829999923706055
2009-10-02,28.520000457763672
2009-10-05,28.829999923706055
2009-10-06,29.049999237060547
2009-10-07,29.06999969482422
2009-10-08,29.06999969482422
2009-10-09,29.25
2009-10-12,29.549999237060547
2009-10-13,29.34000015258789
2009-10-14,29.360000610351562
2009-10-15,29.59000015258789
2009-10-16,29.690000534057617
2009-10-19,30.110000610351562
2009-10-20,29.809999465942383
2009-10-21,29.850000381469727
2009-10-22,29.920000076293945
2009-10-23,29.43000030517578
2009-10-26,29.040000915527344
2009-10-27,28.969999313354492
2009-10-28,28.68000030517578
2009-10-29,28.93000030517578
2009-10-30,28.389999389648438
2009-11-02,28.34000015258789
2009-11-03,28.280000686645508
2009-11-04,28.469999313354492
2009-11-05,28.950000762939453
2009-11-06,28.920000076293945
2009-11-09,29.440000534057617
2009-11-10,29.579999923706055
2009-11-11,29.510000228881836
2009-11-12,29.100000381469727
2009-11-13,29.360000610351562
2009-11-16,29.770000457763672
2009-11-17,29.610000610351562
2009-11-18,29.479999542236328
2009-11-19,29.1200008392334
2009-11-20,29.25
2009-11-23,29.6200008392334
2009-11-24,29.68000030517578
2009-11-25,30.020000457763672
2009-11-27,29.510000228881836
2009-11-30,29.760000228881836
2009-12-01,30.31999969482422
2009-12-02,30.729999542236328
2009-12-03,30.829999923706055
2009-12-04,30.639999389648438
2009-12-07,30.90999984741211
2009-12-08,30.780000686645508
2009-12-09,30.889999389648438
2009-12-10,31.280000686645508
2009-12-11,31.81999969482422
2009-12-14,31.969999313354492
2009-12-15,31.770000457763672
2009-12-16,31.6299991607666
2009-12-17,31.450000762939453
2009-12-18,31.350000381469727
2009-12-21,31.440000534057617
2009-12-22,31.18000030517578
2009-12-23,31.25
2009-12-24,31.479999542236328
2009-12-28,31.5
2009-12-29,31.479999542236328
2009-12-30,31.469999313354492
2009-12-31,31.020000457763672
2010-01-04,31.079999923706055
2010-01-05,30.709999084472656
2010-01-06,30.889999389648438
2010-01-07,30.75
2010-01-08,30.719999313354492
2010-01-11,31.040000915527344
2010-01-12,30.90999984741211
2010-01-13,31.25
2010-01-14,31.110000610351562
2010-01-15,30.90999984741211
2010-01-19,31.270000457763672
2010-01-20,30.940000534057617
2010-01-21,30.489999771118164
2010-01-22,29.81999969482422
2010-01-25,30.020000457763672
2010-01-26,30.139999389648438
2010-01-27,29.940000534057617
2010-01-28,29.709999084472656
2010-01-29,29.530000686645508
2010-02-01,29.719999313354492
2010-02-02,29.959999084472656
2010-02-03,29.75
2010-02-04,28.969999313354492
2010-02-05,28.920000076293945
2010-02-08,28.59000015258789
2010-02-09,28.8799991607666
2010-02-10,28.75
2010-02-11,28.920000076293945
2010-02-12,28.809999465942383
2010-02-16,29.309999465942383
2010-02-17,29.190000534057617
2010-02-18,29.350000381469727
2010-02-19,29.760000228881836
2010-02-22,29.600000381469727
2010-02-23,29.399999618530273
2010-02-24,29.43000030517578
2010-02-25,29.3700008392334
2010-02-26,29.139999389648438
2010-03-01,29.559999465942383
2010-03-02,29.649999618530273
2010-03-03,29.600000381469727
2010-03-04,29.65999984741211
2010-03-05,29.959999084472656
2010-03-08,29.959999084472656
2010-03-09,29.920000076293945
2010-03-10,29.93000030517578
2010-03-11,30.030000686645508
2010-03-12,29.84000015258789
2010-03-15,29.950000762939453
2010-03-16,30.299999237060547
2010-03-17,30.399999618530273
2010-03-18,30.260000228881836
2010-03-19,29.959999084472656
2010-03-22,29.760000228881836
2010-03-23,29.8799991607666
2010-03-24,29.56999969482422
2010-03-25,29.3799991607666
2010-03-26,29.450000762939453
2010-03-29,29.809999465942383
2010-03-30,29.729999542236328
2010-03-31,29.65999984741211
2010-04-01,30.06999969482422
2010-04-05,30.25
2010-04-06,30.5
2010-04-07,30.200000762939453
2010-04-08,30.020000457763672
2010-04-09,30.239999771118164
2010-04-12,30.31999969482422
2010-04-13,30.15999984741211
2010-04-14,30.190000534057617
2010-04-15,30.18000030517578
2010-04-16,29.829999923706055
2010-04-19,29.860000610351562
2010-04-20,30.239999771118164
2010-04-21,30.270000457763672
2010-04-22,30.3700008392334
2010-04-23,30.610000610351562
2010-04-26,30.5
2010-04-27,29.979999542236328
2010-04-28,30.290000915527344
2010-04-29,30.31999969482422
2010-04-30,30.440000534057617
2010-05-03,30.829999923706055
2010-05-04,30.299999237060547
2010-05-05,30.09000015258789
2010-05-06,29.260000228881836
2010-05-07,29.100000381469727
2010-05-10,30.0
2010-05-11,30.059999465942383
2010-05-12,30.309999465942383
2010-05-13,30.18000030517578
2010-05-14,29.93000030517578
2010-05-17,29.959999084472656
2010-05-18,29.670000076293945
2010-05-19,29.3700008392334
2010-05-20,28.489999771118164
2010-05-21,28.6200008392334
2010-05-24,28.350000381469727
2010-05-25,28.200000762939453
2010-05-26,28.190000534057617
2010-05-27,28.729999542236328
2010-05-28,28.760000228881836
2010-06-01,28.09000015258789
2010-06-02,28.68000030517578
2010-06-03,28.979999542236328
2010-06-04,28.1200008392334
2010-06-07,28.290000915527344
2010-06-08,28.65999984741211
2010-06-09,28.5
2010-06-10,29.200000762939453
2010-06-11,29.219999313354492
2010-06-14,29.389999389648438
2010-06-15,29.959999084472656
2010-06-16,30.149999618530273
2010-06-17,30.3700008392334
2010-06-18,30.079999923706055
2010-06-21,29.8700008392334
2010-06-22,29.1299991607666
2010-06-23,28.8700008392334
2010-06-24,28.709999084472656
2010-06-25,28.84000015258789
2010-06-28,29.030000686645508
2010-06-29,28.440000534057617
2010-06-30,28.260000228881836
2010-07-01,28.1299991607666
2010-07-02,28.15999984741211
2010-07-06,28.489999771118164
2010-07-07,29.3700008392334
2010-07-08,29.600000381469727
2010-07-09,29.799999237060547
2010-07-12,29.899999618530273
2010-07-13,30.0
2010-07-14,30.010000228881836
2010-07-15,30.209999084472656
2010-07-16,29.690000534057617
2010-07-19,30.149999618530273
2010-07-20,30.420000076293945
2010-07-21,29.950000762939453
2010-07-22,30.43000030517578
2010-07-23,30.479999542236328
2010-07-26,30.700000762939453
2010-07-27,31.149999618530273
2010-07-28,31.0
2010-07-29,30.520000457763672
2010-07-30,30.3700008392334
2010-08-02,31.0
2010-08-03,30.850000381469727
2010-08-04,30.979999542236328
2010-08-05,30.93000030517578
2010-08-06,30.989999771118164
2010-08-09,31.100000381469727
2010-08-10,31.280000686645508
2010-08-11,30.649999618530273
2010-08-12,30.59000015258789
2010-08-13,30.700000762939453
2010-08-16,30.700000762939453
2010-08-17,31.0
2010-08-18,30.829999923706055
2010-08-19,30.389999389648438
2010-08-20,30.469999313354492
2010-08-23,30.670000076293945
2010-08-24,30.719999313354492
2010-08-25,30.700000762939453
2010-08-26,30.559999465942383
2010-08-27,31.139999389648438
2010-08-30,30.670000076293945
2010-08-31,30.809999465942383
2010-09-01,31.479999542236328
2010-09-02,31.479999542236328
2010-09-03,31.6200008392334
2010-09-07,31.459999084472656
2010-09-08,31.309999465942383
2010-09-09,31.6200008392334
