Date,PLUG
2008-02-08,32.099998474121094
2008-02-11,30.799999237060547
2008-02-12,30.299999237060547
2008-02-13,32.20000076293945
2008-02-14,29.600000381469727
2008-02-15,29.0
2008-02-19,28.0
2008-02-20,30.799999237060547
2008-02-21,29.0
2008-02-22,28.799999237060547
2008-02-25,30.700000762939453
2008-02-26,29.899999618530273
2008-02-27,29.600000381469727
2008-02-28,29.799999237060547
2008-02-29,30.100000381469727
2008-03-03,29.700000762939453
2008-03-04,30.899999618530273
2008-03-05,30.200000762939453
2008-03-06,30.100000381469727
2008-03-07,29.0
2008-03-10,28.600000381469727
2008-03-11,28.299999237060547
2008-03-12,28.5
2008-03-13,28.600000381469727
2008-03-14,29.299999237060547
2008-03-17,29.399999618530273
2008-03-18,29.399999618530273
2008-03-19,28.100000381469727
2008-03-20,33.29999923706055
2008-03-24,30.100000381469727
2008-03-25,31.399999618530273
2008-03-26,32.20000076293945
2008-03-27,30.399999618530273
2008-03-28,33.29999923706055
2008-03-31,31.100000381469727
2008-04-01,32.20000076293945
2008-04-02,32.70000076293945
2008-04-03,32.20000076293945
2008-04-04,35.5
2008-04-07,35.79999923706055
2008-04-08,35.79999923706055
2008-04-09,35.29999923706055
2008-04-10,34.900001525878906
2008-04-11,34.400001525878906
2008-04-14,32.79999923706055
2008-04-15,34.70000076293945
2008-04-16,35.5
2008-04-17,33.599998474121094
2008-04-18,34.400001525878906
2008-04-21,33.79999923706055
2008-04-22,32.099998474121094
2008-04-23,32.79999923706055
2008-04-24,33.0
2008-04-25,32.099998474121094
2008-04-28,32.79999923706055
2008-04-29,32.099998474121094
2008-04-30,32.29999923706055
2008-05-01,30.299999237060547
2008-05-02,31.5
2008-05-05,32.29999923706055
2008-05-06,30.600000381469727
2008-05-07,30.799999237060547
2008-05-08,32.0
2008-05-09,31.600000381469727
2008-05-12,30.5
2008-05-13,30.700000762939453
2008-05-14,31.299999237060547
2008-05-15,30.399999618530273
2008-05-16,31.600000381469727
2008-05-19,31.799999237060547
2008-05-20,33.0
2008-05-21,32.099998474121094
2008-05-22,32.70000076293945
2008-05-23,31.299999237060547
2008-05-27,31.600000381469727
2008-05-28,31.600000381469727
2008-05-29,31.0
2008-05-30,31.399999618530273
2008-06-02,30.799999237060547
2008-06-03,28.899999618530273
2008-06-04,28.399999618530273
2008-06-05,27.299999237060547
2008-06-06,27.799999237060547
2008-06-09,25.0
2008-06-10,26.200000762939453
2008-06-11,25.0
2008-06-12,26.100000381469727
2008-06-13,25.299999237060547
2008-06-16,25.0
2008-06-17,25.0
2008-06-18,24.299999237060547
2008-06-19,24.899999618530273
2008-06-20,27.899999618530273
2008-06-23,27.600000381469727
2008-06-24,25.100000381469727
2008-06-25,23.200000762939453
2008-06-26,26.700000762939453
2008-06-27,25.100000381469727
2008-06-30,23.5
2008-07-01,24.100000381469727
2008-07-02,21.600000381469727
2008-07-03,20.5
2008-07-07,19.799999237060547
2008-07-08,20.0
2008-07-09,19.899999618530273
2008-07-10,19.700000762939453
2008-07-11,18.700000762939453
2008-07-14,18.899999618530273
2008-07-15,18.700000762939453
2008-07-16,21.5
2008-07-17,21.700000762939453
2008-07-18,22.5
2008-07-21,22.5
2008-07-22,23.600000381469727
2008-07-23,22.600000381469727
2008-07-24,22.399999618530273
2008-07-25,24.100000381469727
2008-07-28,21.299999237060547
2008-07-29,24.399999618530273
2008-07-30,24.200000762939453
2008-07-31,24.0
2008-08-01,23.399999618530273
2008-08-04,22.100000381469727
2008-08-05,23.600000381469727
2008-08-06,22.100000381469727
2008-08-07,20.899999618530273
2008-08-08,23.700000762939453
2008-08-11,25.0
2008-08-12,25.100000381469727
2008-08-13,26.799999237060547
2008-08-14,26.600000381469727
2008-08-15,25.600000381469727
2008-08-18,26.100000381469727
2008-08-19,27.299999237060547
2008-08-20,28.399999618530273
2008-08-21,28.899999618530273
2008-08-22,28.700000762939453
2008-08-25,27.600000381469727
2008-08-26,27.799999237060547
2008-08-27,27.799999237060547
2008-08-28,29.100000381469727
2008-08-29,27.100000381469727
2008-09-02,26.700000762939453
2008-09-03,26.600000381469727
2008-09-04,22.700000762939453
2008-09-05,22.700000762939453
2008-09-08,21.5
2008-09-09,20.0
2008-09-10,20.700000762939453
2008-09-11,18.899999618530273
2008-09-12,20.700000762939453
2008-09-15,22.799999237060547
2008-09-16,23.399999618530273
2008-09-17,21.700000762939453
2008-09-18,24.5
2008-09-19,24.899999618530273
2008-09-22,22.0
2008-09-23,21.100000381469727
2008-09-24,20.799999237060547
2008-09-25,20.100000381469727
2008-09-26,17.799999237060547
2008-09-29,9.0
2008-09-30,9.899999618530273
2008-10-01,10.300000190734863
2008-10-02,11.199999809265137
2008-10-03,10.899999618530273
2008-10-06,10.100000381469727
2008-10-07,9.5
2008-10-08,8.5
2008-10-09,7.400000095367432
2008-10-10,6.900000095367432
2008-10-13,12.199999809265137
2008-10-14,10.699999809265137
2008-10-15,9.300000190734863
2008-10-16,10.0
2008-10-17,10.100000381469727
2008-10-20,10.800000190734863
2008-10-21,10.100000381469727
2008-10-22,9.800000190734863
2008-10-23,9.699999809265137
2008-10-24,8.800000190734863
2008-10-27,7.900000095367432
2008-10-28,8.199999809265137
2008-10-29,8.600000381469727
2008-10-30,8.600000381469727
2008-10-31,9.800000190734863
2008-11-03,9.899999618530273
2008-11-04,10.699999809265137
2008-11-05,9.5
2008-11-06,8.800000190734863
2008-11-07,8.699999809265137
2008-11-10,8.5
2008-11-11,8.600000381469727
2008-11-12,7.5
2008-11-13,8.300000190734863
2008-11-14,7.5
2008-11-17,7.5
2008-11-18,7.599999904632568
2008-11-19,6.900000095367432
2008-11-20,7.099999904632568
2008-11-21,7.699999809265137
2008-11-24,9.600000381469727
2008-11-25,9.199999809265137
2008-11-26,9.899999618530273
2008-11-28,10.300000190734863
2008-12-01,8.899999618530273
2008-12-02,10.0
2008-12-03,9.199999809265137
2008-12-04,9.899999618530273
2008-12-05,10.699999809265137
2008-12-08,12.5
2008-12-09,11.5
2008-12-10,12.300000190734863
2008-12-11,12.199999809265137
2008-12-12,12.600000381469727
2008-12-15,11.399999618530273
2008-12-16,15.5
2008-12-17,12.600000381469727
2008-12-18,11.100000381469727
2008-12-19,9.0
2008-12-22,10.5
2008-12-23,10.0
2008-12-24,10.100000381469727
2008-12-26,10.600000381469727
2008-12-29,9.899999618530273
2008-12-30,9.0
2008-12-31,10.199999809265137
2009-01-02,10.399999618530273
2009-01-05,10.5
2009-01-06,11.0
2009-01-07,10.399999618530273
2009-01-08,10.899999618530273
2009-01-09,10.899999618530273
2009-01-12,10.100000381469727
2009-01-13,10.699999809265137
2009-01-14,10.199999809265137
2009-01-15,10.0
2009-01-16,10.100000381469727
2009-01-20,8.899999618530273
2009-01-21,9.899999618530273
2009-01-22,9.0
2009-01-23,8.5
2009-01-26,9.300000190734863
2009-01-27,9.399999618530273
2009-01-28,9.600000381469727
2009-01-29,9.199999809265137
2009-01-30,9.0
2009-02-02,10.0
2009-02-03,10.600000381469727
2009-02-04,10.399999618530273
2009-02-05,10.5
2009-02-06,10.399999618530273
2009-02-09,10.199999809265137
2009-02-10,9.100000381469727
2009-02-11,9.300000190734863
2009-02-12,9.600000381469727
2009-02-13,9.300000190734863
2009-02-17,8.899999618530273
2009-02-18,8.5
2009-02-19,8.100000381469727
2009-02-20,7.900000095367432
2009-02-23,7.800000190734863
2009-02-24,9.100000381469727
2009-02-25,8.399999618530273
2009-02-26,9.0
2009-02-27,9.600000381469727
2009-03-02,8.100000381469727
2009-03-03,8.0
2009-03-04,8.600000381469727
2009-03-05,7.099999904632568
2009-03-06,7.099999904632568
2009-03-09,6.800000190734863
2009-03-10,7.5
2009-03-11,7.599999904632568
2009-03-12,8.600000381469727
2009-03-13,8.5
2009-03-16,8.300000190734863
2009-03-17,8.600000381469727
2009-03-18,9.100000381469727
2009-03-19,8.600000381469727
2009-03-20,7.5
2009-03-23,8.899999618530273
2009-03-24,8.899999618530273
2009-03-25,9.5
2009-03-26,9.899999618530273
2009-03-27,9.399999618530273
2009-03-30,7.199999809265137
2009-03-31,8.699999809265137
2009-04-01,8.600000381469727
2009-04-02,9.5
2009-04-03,9.399999618530273
2009-04-06,9.399999618530273
2009-04-07,8.899999618530273
2009-04-08,9.399999618530273
2009-04-09,10.100000381469727
2009-04-13,10.199999809265137
2009-04-14,9.300000190734863
2009-04-15,10.0
2009-04-16,10.5
2009-04-17,10.5
2009-04-20,10.399999618530273
2009-04-21,10.5
2009-04-22,10.199999809265137
2009-04-23,9.300000190734863
2009-04-24,9.800000190734863
2009-04-27,9.800000190734863
2009-04-28,10.0
2009-04-29,10.5
2009-04-30,9.899999618530273
2009-05-01,9.800000190734863
2009-05-04,10.399999618530273
2009-05-05,10.399999618530273
2009-05-06,10.199999809265137
2009-05-07,9.5
2009-05-08,10.100000381469727
2009-05-11,10.0
2009-05-12,9.699999809265137
2009-05-13,9.0
2009-05-14,9.300000190734863
2009-05-15,9.0
2009-05-18,9.100000381469727
2009-05-19,9.100000381469727
2009-05-20,9.5
2009-05-21,9.100000381469727
2009-05-22,9.199999809265137
2009-05-26,9.5
2009-05-27,9.0
2009-05-28,9.199999809265137
2009-05-29,9.300000190734863
2009-06-01,9.699999809265137
2009-06-02,10.100000381469727
2009-06-03,10.100000381469727
2009-06-04,10.0
2009-06-05,9.5
2009-06-08,9.300000190734863
2009-06-09,9.199999809265137
2009-06-10,9.300000190734863
2009-06-11,11.399999618530273
2009-06-12,10.5
2009-06-15,9.800000190734863
2009-06-16,9.199999809265137
2009-06-17,9.399999618530273
2009-06-18,9.0
2009-06-19,9.300000190734863
2009-06-22,8.199999809265137
2009-06-23,8.199999809265137
2009-06-24,8.399999618530273
2009-06-25,8.0
2009-06-26,7.300000190734863
2009-06-29,8.899999618530273
2009-06-30,8.800000190734863
2009-07-01,8.100000381469727
2009-07-02,8.600000381469727
2009-07-06,7.900000095367432
2009-07-07,7.800000190734863
2009-07-08,7.599999904632568
2009-07-09,7.699999809265137
2009-07-10,7.400000095367432
2009-07-13,7.300000190734863
2009-07-14,7.199999809265137
2009-07-15,7.300000190734863
2009-07-16,7.599999904632568
2009-07-17,7.699999809265137
2009-07-20,7.300000190734863
2009-07-21,7.5
2009-07-22,7.400000095367432
2009-07-23,7.699999809265137
2009-07-24,7.699999809265137
2009-07-27,8.199999809265137
2009-07-28,8.100000381469727
2009-07-29,7.5
2009-07-30,7.900000095367432
2009-07-31,7.900000095367432
2009-08-03,7.800000190734863
2009-08-04,7.699999809265137
2009-08-05,7.900000095367432
2009-08-06,7.599999904632568
2009-08-07,7.599999904632568
2009-08-10,7.900000095367432
2009-08-11,7.5
2009-08-12,7.699999809265137
2009-08-13,7.699999809265137
2009-08-14,7.599999904632568
2009-08-17,7.5
2009-08-18,7.699999809265137
2009-08-19,7.300000190734863
2009-08-20,7.5
2009-08-21,7.5
2009-08-24,7.300000190734863
2009-08-25,7.199999809265137
2009-08-26,7.199999809265137
2009-08-27,7.5
2009-08-28,7.099999904632568
2009-08-31,7.0
2009-09-01,6.699999809265137
2009-09-02,6.699999809265137
2009-09-03,6.699999809265137
2009-09-04,7.0
2009-09-08,6.800000190734863
2009-09-09,7.099999904632568
2009-09-10,7.300000190734863
2009-09-11,7.5
2009-09-14,7.5
2009-09-15,7.5
2009-09-16,7.900000095367432
2009-09-17,7.800000190734863
2009-09-18,7.599999904632568
2009-09-21,8.300000190734863
2009-09-22,8.399999618530273
2009-09-23,8.0
2009-09-24,7.900000095367432
2009-09-25,8.100000381469727
2009-09-28,8.399999618530273
2009-09-29,8.899999618530273
2009-09-30,8.800000190734863
2009-10-01,8.600000381469727
2009-10-02,8.800000190734863
2009-10-05,8.5
2009-10-06,9.300000190734863
2009-10-07,9.199999809265137
2009-10-08,11.199999809265137
2009-10-09,10.899999618530273
2009-10-12,11.899999618530273
2009-10-13,11.699999809265137
2009-10-14,11.800000190734863
2009-10-15,11.699999809265137
2009-10-16,11.5
2009-10-19,11.0
2009-10-20,10.399999618530273
2009-10-21,10.399999618530273
2009-10-22,10.699999809265137
2009-10-23,10.5
2009-10-26,9.800000190734863
2009-10-27,9.0
2009-10-28,8.399999618530273
2009-10-29,9.0
2009-10-30,8.600000381469727
2009-11-02,8.800000190734863
2009-11-03,9.0
2009-11-04,8.600000381469727
2009-11-05,8.600000381469727
2009-11-06,8.800000190734863
2009-11-09,9.199999809265137
2009-11-10,9.0
2009-11-11,8.899999618530273
2009-11-12,8.5
2009-11-13,8.899999618530273
2009-11-16,8.699999809265137
2009-11-17,8.600000381469727
2009-11-18,8.899999618530273
2009-11-19,8.5
2009-11-20,8.199999809265137
2009-11-23,8.100000381469727
2009-11-24,8.100000381469727
2009-11-25,8.0
2009-11-27,7.800000190734863
2009-11-30,8.0
2009-12-01,7.900000095367432
2009-12-02,7.699999809265137
2009-12-03,7.699999809265137
2009-12-04,7.599999904632568
2009-12-07,7.400000095367432
2009-12-08,7.300000190734863
2009-12-09,7.300000190734863
2009-12-10,7.300000190734863
2009-12-11,7.099999904632568
2009-12-14,7.0
2009-12-15,7.099999904632568
2009-12-16,7.0
2009-12-17,7.0
2009-12-18,6.800000190734863
2009-12-21,7.0
2009-12-22,7.400000095367432
2009-12-23,6.900000095367432
2009-12-24,7.0
2009-12-28,7.099999904632568
2009-12-29,7.900000095367432
2009-12-30,7.0
2009-12-31,7.099999904632568
2010-01-04,7.0
2010-01-05,7.0
2010-01-06,6.699999809265137
2010-01-07,6.699999809265137
2010-01-08,6.800000190734863
2010-01-11,6.800000190734863
2010-01-12,6.800000190734863
2010-01-13,6.599999904632568
2010-01-14,6.699999809265137
2010-01-15,6.599999904632568
2010-01-19,6.5
2010-01-20,6.400000095367432
2010-01-21,6.0
2010-01-22,5.699999809265137
2010-01-25,5.699999809265137
2010-01-26,5.699999809265137
2010-01-27,5.800000190734863
2010-01-28,5.699999809265137
2010-01-29,5.800000190734863
2010-02-01,5.800000190734863
2010-02-02,5.800000190734863
2010-02-03,5.599999904632568
2010-02-04,5.599999904632568
2010-02-05,5.199999809265137
2010-02-08,5.400000095367432
2010-02-09,5.199999809265137
2010-02-10,5.199999809265137
2010-02-11,5.099999904632568
2010-02-12,5.300000190734863
2010-02-16,5.199999809265137
2010-02-17,5.400000095367432
2010-02-18,5.5
2010-02-19,5.400000095367432
2010-02-22,5.400000095367432
2010-02-23,5.300000190734863
2010-02-24,5.099999904632568
2010-02-25,5.0
2010-02-26,5.300000190734863
2010-03-01,5.300000190734863
2010-03-02,5.400000095367432
2010-03-03,5.300000190734863
2010-03-04,5.400000095367432
2010-03-05,5.5
2010-03-08,5.599999904632568
2010-03-09,5.800000190734863
2010-03-10,5.699999809265137
2010-03-11,5.900000095367432
2010-03-12,6.199999809265137
2010-03-15,5.800000190734863
2010-03-16,5.900000095367432
2010-03-17,6.099999904632568
2010-03-18,6.199999809265137
2010-03-19,5.800000190734863
2010-03-22,6.099999904632568
2010-03-23,6.5
2010-03-24,7.099999904632568
2010-03-25,7.400000095367432
2010-03-26,7.400000095367432
2010-03-29,6.5
2010-03-30,6.300000190734863
2010-03-31,6.900000095367432
2010-04-01,6.599999904632568
2010-04-05,7.300000190734863
2010-04-06,7.099999904632568
2010-04-07,7.199999809265137
2010-04-08,6.800000190734863
2010-04-09,6.900000095367432
2010-04-12,6.5
2010-04-13,6.400000095367432
2010-04-14,6.599999904632568
2010-04-15,6.400000095367432
2010-04-16,6.599999904632568
2010-04-19,6.300000190734863
2010-04-20,6.599999904632568
2010-04-21,6.199999809265137
2010-04-22,6.599999904632568
2010-04-23,6.5
2010-04-26,6.699999809265137
2010-04-27,6.900000095367432
2010-04-28,6.800000190734863
2010-04-29,6.400000095367432
2010-04-30,6.599999904632568
2010-05-03,6.400000095367432
2010-05-04,6.099999904632568
2010-05-05,6.0
2010-05-06,5.699999809265137
2010-05-07,5.800000190734863
2010-05-10,5.800000190734863
2010-05-11,5.5
2010-05-12,5.400000095367432
2010-05-13,5.0
2010-05-14,5.199999809265137
2010-05-17,4.800000190734863
2010-05-18,4.900000095367432
2010-05-19,4.800000190734863
2010-05-20,5.099999904632568
2010-05-21,4.699999809265137
2010-05-24,4.599999904632568
2010-05-25,4.300000190734863
2010-05-26,3.5999999046325684
2010-05-27,4.0
2010-05-28,4.199999809265137
2010-06-01,4.0
2010-06-02,4.199999809265137
2010-06-03,4.0
2010-06-04,3.799999952316284
2010-06-07,3.9000000953674316
2010-06-08,3.799999952316284
2010-06-09,3.5999999046325684
2010-06-10,3.700000047683716
2010-06-11,3.799999952316284
2010-06-14,4.099999904632568
2010-06-15,4.0
2010-06-16,4.300000190734863
2010-06-17,4.5
2010-06-18,5.0
2010-06-21,5.400000095367432
2010-06-22,6.099999904632568
2010-06-23,5.699999809265137
2010-06-24,5.099999904632568
2010-06-25,5.099999904632568
2010-06-28,5.0
2010-06-29,5.0
2010-06-30,4.599999904632568
2010-07-01,4.199999809265137
2010-07-02,4.599999904632568
2010-07-06,4.5
2010-07-07,4.5
2010-07-08,4.300000190734863
2010-07-09,4.5
2010-07-12,4.5
2010-07-13,4.5
2010-07-14,4.800000190734863
2010-07-15,4.800000190734863
2010-07-16,4.699999809265137
2010-07-19,4.599999904632568
2010-07-20,4.5
2010-07-21,4.400000095367432
2010-07-22,4.400000095367432
2010-07-23,4.400000095367432
2010-07-26,4.699999809265137
2010-07-27,4.699999809265137
2010-07-28,5.0
2010-07-29,4.699999809265137
2010-07-30,4.599999904632568
2010-08-02,4.400000095367432
2010-08-03,4.5
2010-08-04,4.5
2010-08-05,5.0
2010-08-06,4.5
2010-08-09,4.900000095367432
2010-08-10,4.900000095367432
2010-08-11,4.5
2010-08-12,4.300000190734863
2010-08-13,4.199999809265137
2010-08-16,4.300000190734863
2010-08-17,4.300000190734863
2010-08-18,4.400000095367432
2010-08-19,4.300000190734863
2010-08-20,4.099999904632568
2010-08-23,4.099999904632568
2010-08-24,4.0
2010-08-25,4.0
2010-08-26,4.099999904632568
2010-08-27,4.199999809265137
2010-08-30,4.099999904632568
2010-08-31,4.0
2010-09-01,4.0
2010-09-02,4.0
2010-09-03,3.9000000953674316
2010-09-07,3.799999952316284
2010-09-08,3.9000000953674316
2010-09-09,4.099999904632568
2010-09-10,3.9000000953674316
2010-09-13,4.0
2010-09-14,4.099999904632568
2010-09-15,3.9000000953674316
2010-09-16,4.0
2010-09-17,3.799999952316284
2010-09-20,4.099999904632568
2010-09-21,4.099999904632568
2010-09-22,3.9000000953674316
2010-09-23,3.9000000953674316
2010-09-24,3.9000000953674316
2010-09-27,4.099999904632568
2010-09-28,4.0
2010-09-29,3.799999952316284
2010-09-30,3.799999952316284
2010-10-01,3.9000000953674316
2010-10-04,3.799999952316284
2010-10-05,3.700000047683716
2010-10-06,3.799999952316284
2010-10-07,3.9000000953674316
2010-10-08,3.9000000953674316
2010-10-11,3.799999952316284
2010-10-12,4.199999809265137
2010-10-13,4.5
2010-10-14,4.800000190734863
2010-10-15,4.5
2010-10-18,4.400000095367432
2010-10-19,4.199999809265137
2010-10-20,4.199999809265137
2010-10-21,4.300000190734863
2010-10-22,4.400000095367432
2010-10-25,4.300000190734863
2010-10-26,4.599999904632568
2010-10-27,5.099999904632568
2010-10-28,5.300000190734863
2010-10-29,5.0
2010-11-01,4.699999809265137
2010-11-02,5.099999904632568
2010-11-03,5.199999809265137
2010-11-04,5.400000095367432
2010-11-05,5.400000095367432
2010-11-08,5.0
2010-11-09,5.0
2010-11-10,5.099999904632568
2010-11-11,4.900000095367432
2010-11-12,4.800000190734863
2010-11-15,4.900000095367432
2010-11-16,4.599999904632568
2010-11-17,4.5
2010-11-18,4.699999809265137
2010-11-19,4.900000095367432
2010-11-22,4.900000095367432
2010-11-23,4.400000095367432
2010-11-24,4.5
2010-11-26,4.5
2010-11-29,4.300000190734863
2010-11-30,4.099999904632568
2010-12-01,4.099999904632568
2010-12-02,4.099999904632568
2010-12-03,4.0
2010-12-06,4.0
2010-12-07,3.9000000953674316
2010-12-08,3.700000047683716
2010-12-09,3.700000047683716
2010-12-10,3.9000000953674316
2010-12-13,3.700000047683716
2010-12-14,3.9000000953674316
2010-12-15,3.799999952316284
2010-12-16,3.700000047683716
2010-12-17,3.9000000953674316
2010-12-20,3.799999952316284
2010-12-21,3.9000000953674316
2010-12-22,3.9000000953674316
2010-12-23,3.9000000953674316
2010-12-27,4.0
2010-12-28,3.9000000953674316
2010-12-29,3.9000000953674316
2010-12-30,3.9000000953674316
2010-12-31,3.700000047683716
2011-01-03,3.9000000953674316
2011-01-04,4.599999904632568
2011-01-05,4.599999904632568
2011-01-06,4.5
2011-01-07,4.300000190734863
2011-01-10,4.599999904632568
2011-01-11,4.800000190734863
2011-01-12,5.199999809265137
2011-01-13,6.099999904632568
2011-01-14,7.199999809265137
2011-01-18,9.0
2011-01-19,8.100000381469727
2011-01-20,7.300000190734863
2011-01-21,7.900000095367432
2011-01-24,7.5
2011-01-25,7.099999904632568
2011-01-26,7.400000095367432
2011-01-27,7.800000190734863
2011-01-28,7.5
2011-01-31,7.5
2011-02-01,7.5
2011-02-02,8.0
2011-02-03,8.699999809265137
2011-02-04,8.199999809265137
2011-02-07,7.800000190734863
2011-02-08,8.100000381469727
2011-02-09,8.300000190734863
2011-02-10,8.100000381469727
2011-02-11,7.900000095367432
2011-02-14,8.0
2011-02-15,7.800000190734863
2011-02-16,7.800000190734863
2011-02-17,8.100000381469727
2011-02-18,8.0
2011-02-22,7.699999809265137
2011-02-23,7.5
2011-02-24,7.400000095367432
2011-02-25,7.400000095367432
2011-02-28,7.300000190734863
2011-03-01,7.099999904632568
2011-03-02,7.099999904632568
2011-03-03,7.0
2011-03-04,6.900000095367432
2011-03-07,7.0
2011-03-08,6.900000095367432
2011-03-09,6.900000095367432
2011-03-10,6.699999809265137
2011-03-11,6.5
2011-03-14,6.199999809265137
2011-03-15,6.0
2011-03-16,5.900000095367432
2011-03-17,6.0
2011-03-18,6.199999809265137
2011-03-21,6.400000095367432
2011-03-22,6.599999904632568
2011-03-23,6.5
2011-03-24,6.599999904632568
2011-03-25,6.5
2011-03-28,6.400000095367432
2011-03-29,7.400000095367432
2011-03-30,7.5
2011-03-31,7.599999904632568
2011-04-01,7.599999904632568
2011-04-04,6.699999809265137
2011-04-05,6.699999809265137
2011-04-06,6.900000095367432
2011-04-07,6.699999809265137
2011-04-08,6.800000190734863
2011-04-11,6.599999904632568
2011-04-12,6.300000190734863
2011-04-13,6.099999904632568
2011-04-14,6.199999809265137
2011-04-15,6.0
2011-04-18,5.199999809265137
2011-04-19,4.599999904632568
2011-04-20,4.800000190734863
2011-04-21,5.0
2011-04-25,5.400000095367432
2011-04-26,6.0
2011-04-27,6.099999904632568
2011-04-28,5.599999904632568
2011-04-29,5.699999809265137
2011-05-02,5.699999809265137
2011-05-03,5.699999809265137
2011-05-04,5.400000095367432
2011-05-05,5.099999904632568
2011-05-06,5.199999809265137
2011-05-09,5.099999904632568
2011-05-10,5.199999809265137
2011-05-11,5.300000190734863
2011-05-12,5.099999904632568
2011-05-13,5.5
2011-05-16,5.199999809265137
2011-05-17,5.0
2011-05-18,4.5
2011-05-19,4.599999904632568
2011-05-20,3.819999933242798
2011-05-23,3.240000009536743
2011-05-24,2.8499999046325684
2011-05-25,2.4000000953674316
2011-05-26,2.299999952316284
2011-05-27,2.3399999141693115
2011-05-31,2.450000047683716
2011-06-01,2.3399999141693115
2011-06-02,2.3499999046325684
2011-06-03,2.3399999141693115
2011-06-06,2.2799999713897705
2011-06-07,2.180000066757202
2011-06-08,2.0
2011-06-09,2.200000047683716
2011-06-10,2.200000047683716
2011-06-13,2.25
2011-06-14,2.2799999713897705
2011-06-15,2.2200000286102295
2011-06-16,2.2899999618530273
2011-06-17,2.3399999141693115
2011-06-20,2.319999933242798
2011-06-21,2.4100000858306885
2011-06-22,2.2899999618530273
2011-06-23,2.25
2011-06-24,2.299999952316284
2011-06-27,2.2699999809265137
2011-06-28,2.2799999713897705
2011-06-29,2.2699999809265137
2011-06-30,2.2200000286102295
2011-07-01,2.3299999237060547
2011-07-05,2.2799999713897705
2011-07-06,2.259999990463257
2011-07-07,2.240000009536743
2011-07-08,2.2100000381469727
2011-07-11,2.069999933242798
2011-07-12,2.0799999237060547
2011-07-13,2.2200000286102295
2011-07-14,2.2799999713897705
2011-07-15,2.299999952316284
2011-07-18,2.2699999809265137
2011-07-19,2.2799999713897705
2011-07-20,2.440000057220459
2011-07-21,2.3399999141693115
2011-07-22,2.369999885559082
2011-07-25,2.259999990463257
2011-07-26,2.2699999809265137
2011-07-27,2.2200000286102295
2011-07-28,2.190000057220459
2011-07-29,2.3499999046325684
2011-08-01,2.240000009536743
2011-08-02,2.119999885559082
2011-08-03,2.1700000762939453
2011-08-04,1.9299999475479126
2011-08-05,1.850000023841858
2011-08-08,1.7000000476837158
2011-08-09,1.4700000286102295
2011-08-10,1.399999976158142
2011-08-11,1.5700000524520874
2011-08-12,1.6799999475479126
2011-08-15,1.8200000524520874
2011-08-16,1.8300000429153442
2011-08-17,1.7999999523162842
2011-08-18,1.6200000047683716
2011-08-19,1.5800000429153442
2011-08-22,1.590000033378601
2011-08-23,1.6100000143051147
2011-08-24,1.75
2011-08-25,1.7000000476837158
2011-08-26,1.6699999570846558
2011-08-29,1.7599999904632568
2011-08-30,1.7100000381469727
2011-08-31,1.8200000524520874
2011-09-01,1.7799999713897705
2011-09-02,1.7699999809265137
2011-09-06,1.690000057220459
2011-09-07,1.7300000190734863
2011-09-08,1.7699999809265137
2011-09-09,1.7100000381469727
2011-09-12,1.7200000286102295
2011-09-13,1.7799999713897705
2011-09-14,1.7699999809265137
2011-09-15,1.850000023841858
2011-09-16,1.9600000381469727
2011-09-19,1.8899999856948853
2011-09-20,1.9299999475479126
2011-09-21,1.940000057220459
2011-09-22,1.7799999713897705
2011-09-23,1.75
2011-09-26,1.75
2011-09-27,1.8200000524520874
2011-09-28,1.75
2011-09-29,1.7999999523162842
2011-09-30,1.8200000524520874
2011-10-03,1.7300000190734863
2011-10-04,1.600000023841858
2011-10-05,1.7799999713897705
2011-10-06,1.8700000047683716
2011-10-07,1.7899999618530273
2011-10-10,1.7899999618530273
2011-10-11,1.7599999904632568
2011-10-12,1.8899999856948853
2011-10-13,1.8899999856948853
2011-10-14,1.940000057220459
2011-10-17,1.9500000476837158
2011-10-18,1.899999976158142
2011-10-19,1.9199999570846558
2011-10-20,2.0799999237060547
2011-10-21,2.190000057220459
2011-10-24,2.2100000381469727
2011-10-25,2.1700000762939453
2011-10-26,2.0299999713897705
2011-10-27,2.140000104904175
2011-10-28,2.299999952316284
2011-10-31,2.25
2011-11-01,2.119999885559082
2011-11-02,2.2100000381469727
2011-11-03,2.299999952316284
2011-11-04,2.25
2011-11-07,2.1600000858306885
2011-11-08,2.1700000762939453
2011-11-09,2.2300000190734863
2011-11-10,2.4600000381469727
2011-11-11,2.609999895095825
2011-11-14,2.559999942779541
2011-11-15,2.450000047683716
2011-11-16,2.4600000381469727
2011-11-17,2.4100000858306885
2011-11-18,2.369999885559082
2011-11-21,2.180000066757202
2011-11-22,2.140000104904175
2011-11-23,1.9800000190734863
2011-11-25,2.069999933242798
2011-11-28,2.190000057220459
2011-11-29,2.1600000858306885
2011-11-30,2.2200000286102295
2011-12-01,2.259999990463257
2011-12-02,2.2799999713897705
2011-12-05,2.2300000190734863
2011-12-06,2.1500000953674316
2011-12-07,2.3399999141693115
2011-12-08,2.200000047683716
2011-12-09,2.25
2011-12-12,2.1600000858306885
2011-12-13,2.1700000762939453
2011-12-14,2.059999942779541
2011-12-15,2.0999999046325684
2011-12-16,2.0799999237060547
2011-12-19,2.059999942779541
2011-12-20,2.069999933242798
2011-12-21,2.0199999809265137
