Date,XLY
2006-12-04,38.029998779296875
2006-12-05,38.349998474121094
2006-12-06,38.31999969482422
2006-12-07,38.13999938964844
2006-12-08,38.220001220703125
2006-12-11,38.36000061035156
2006-12-12,38.150001525878906
2006-12-13,38.349998474121094
2006-12-14,38.75
2006-12-15,38.45000076293945
2006-12-18,38.41999816894531
2006-12-19,38.439998626708984
2006-12-20,38.43000030517578
2006-12-21,38.2599983215332
2006-12-22,38.22999954223633
2006-12-26,38.349998474121094
2006-12-27,38.599998474121094
2006-12-28,38.560001373291016
2006-12-29,38.36000061035156
2007-01-03,38.52000045776367
2007-01-04,38.5099983215332
2007-01-05,38.25
2007-01-08,38.310001373291016
2007-01-09,38.52000045776367
2007-01-10,38.720001220703125
2007-01-11,39.150001525878906
2007-01-12,39.2599983215332
2007-01-16,39.400001525878906
2007-01-17,39.400001525878906
2007-01-18,39.619998931884766
2007-01-19,39.61000061035156
2007-01-22,39.36000061035156
2007-01-23,39.5
2007-01-24,39.650001525878906
2007-01-25,39.02000045776367
2007-01-26,38.83000183105469
2007-01-29,38.93000030517578
2007-01-30,39.040000915527344
2007-01-31,39.459999084472656
2007-02-01,39.599998474121094
2007-02-02,39.709999084472656
2007-02-05,39.58000183105469
2007-02-06,39.720001220703125
2007-02-07,39.90999984741211
2007-02-08,39.83000183105469
2007-02-09,39.459999084472656
2007-02-12,39.27000045776367
2007-02-13,39.61000061035156
2007-02-14,39.81999969482422
2007-02-15,39.95000076293945
2007-02-16,39.900001525878906
2007-02-20,40.189998626708984
2007-02-21,40.029998779296875
2007-02-22,39.939998626708984
2007-02-23,39.849998474121094
2007-02-26,39.5099983215332
2007-02-27,38.150001525878906
2007-02-28,38.279998779296875
2007-03-01,38.060001373291016
2007-03-02,37.779998779296875
2007-03-05,37.279998779296875
2007-03-06,37.91999816894531
2007-03-07,37.880001068115234
2007-03-08,38.18000030517578
2007-03-09,38.2599983215332
2007-03-12,38.209999084472656
2007-03-13,37.5099983215332
2007-03-14,37.439998626708984
2007-03-15,37.52000045776367
2007-03-16,37.31999969482422
2007-03-19,37.869998931884766
2007-03-20,38.150001525878906
2007-03-21,38.75
2007-03-22,38.63999938964844
2007-03-23,38.65999984741211
2007-03-26,38.470001220703125
2007-03-27,38.22999954223633
2007-03-28,37.79999923706055
2007-03-29,37.93000030517578
2007-03-30,38.029998779296875
2007-04-02,38.15999984741211
2007-04-03,38.650001525878906
2007-04-04,38.540000915527344
2007-04-05,38.849998474121094
2007-04-09,38.81999969482422
2007-04-10,38.900001525878906
2007-04-11,38.599998474121094
2007-04-12,38.869998931884766
2007-04-13,38.900001525878906
2007-04-16,39.290000915527344
2007-04-17,39.45000076293945
2007-04-18,39.41999816894531
2007-04-19,39.11000061035156
2007-04-20,39.56999969482422
2007-04-23,39.4900016784668
2007-04-24,39.349998474121094
2007-04-25,39.75
2007-04-26,39.689998626708984
2007-04-27,39.43000030517578
2007-04-30,38.93000030517578
2007-05-01,39.040000915527344
2007-05-02,39.4900016784668
2007-05-03,39.40999984741211
2007-05-04,39.5
2007-05-07,39.5
2007-05-08,39.33000183105469
2007-05-09,39.56999969482422
2007-05-10,39.13999938964844
2007-05-11,39.29999923706055
2007-05-14,39.29999923706055
2007-05-15,39.15999984741211
2007-05-16,39.29999923706055
2007-05-17,39.36000061035156
2007-05-18,39.720001220703125
2007-05-21,39.869998931884766
2007-05-22,39.83000183105469
2007-05-23,39.849998474121094
2007-05-24,39.529998779296875
2007-05-25,39.66999816894531
2007-05-29,39.63999938964844
2007-05-30,40.0
2007-05-31,40.099998474121094
2007-06-01,40.33000183105469
2007-06-04,40.40999984741211
2007-06-05,40.16999816894531
2007-06-06,39.65999984741211
2007-06-07,38.91999816894531
2007-06-08,39.41999816894531
2007-06-11,39.290000915527344
2007-06-12,38.970001220703125
2007-06-13,39.41999816894531
2007-06-14,39.70000076293945
2007-06-15,39.83000183105469
2007-06-18,39.65999984741211
2007-06-19,39.790000915527344
2007-06-20,39.720001220703125
2007-06-21,39.650001525878906
2007-06-22,39.38999938964844
2007-06-25,39.22999954223633
2007-06-26,38.959999084472656
2007-06-27,39.36000061035156
2007-06-28,39.279998779296875
2007-06-29,39.33000183105469
2007-07-02,39.540000915527344
2007-07-03,39.599998474121094
2007-07-05,39.810001373291016
2007-07-06,40.16999816894531
2007-07-09,40.02000045776367
2007-07-10,39.310001373291016
2007-07-11,39.540000915527344
2007-07-12,39.849998474121094
2007-07-13,40.04999923706055
2007-07-16,39.88999938964844
2007-07-17,39.93000030517578
2007-07-18,39.880001068115234
2007-07-19,39.970001220703125
2007-07-20,39.459999084472656
2007-07-23,39.52000045776367
2007-07-24,38.900001525878906
2007-07-25,38.77000045776367
2007-07-26,37.630001068115234
2007-07-27,37.040000915527344
2007-07-30,37.56999969482422
2007-07-31,37.0
2007-08-01,37.04999923706055
2007-08-02,37.52000045776367
2007-08-03,36.369998931884766
2007-08-06,36.95000076293945
2007-08-07,37.15999984741211
2007-08-08,37.58000183105469
2007-08-09,36.52000045776367
2007-08-10,36.36000061035156
2007-08-13,36.560001373291016
2007-08-14,35.630001068115234
2007-08-15,35.25
2007-08-16,35.29999923706055
2007-08-17,35.54999923706055
2007-08-20,35.7400016784668
2007-08-21,35.97999954223633
2007-08-22,36.459999084472656
2007-08-23,36.31999969482422
2007-08-24,37.04999923706055
2007-08-27,36.540000915527344
2007-08-28,35.65999984741211
2007-08-29,36.779998779296875
2007-08-30,36.630001068115234
2007-08-31,37.22999954223633
2007-09-04,37.279998779296875
2007-09-05,36.689998626708984
2007-09-06,36.779998779296875
2007-09-07,35.900001525878906
2007-09-10,35.709999084472656
2007-09-11,36.11000061035156
2007-09-12,36.130001068115234
2007-09-13,36.630001068115234
2007-09-14,36.869998931884766
2007-09-17,36.41999816894531
2007-09-18,37.84000015258789
2007-09-19,37.90999984741211
2007-09-20,37.15999984741211
2007-09-21,37.099998474121094
2007-09-24,36.790000915527344
2007-09-25,36.310001373291016
2007-09-26,36.83000183105469
2007-09-27,36.650001525878906
2007-09-28,36.83000183105469
2007-10-01,37.310001373291016
2007-10-02,37.29999923706055
2007-10-03,37.5099983215332
2007-10-04,37.31999969482422
2007-10-05,38.150001525878906
2007-10-08,37.900001525878906
2007-10-09,37.959999084472656
2007-10-10,37.79999923706055
2007-10-11,37.630001068115234
2007-10-12,37.81999969482422
2007-10-15,37.220001220703125
2007-10-16,37.099998474121094
2007-10-17,37.13999938964844
2007-10-18,36.79999923706055
2007-10-19,35.97999954223633
2007-10-22,36.29999923706055
2007-10-23,36.470001220703125
2007-10-24,36.349998474121094
2007-10-25,36.130001068115234
2007-10-26,36.54999923706055
2007-10-29,36.650001525878906
2007-10-30,36.540000915527344
2007-10-31,36.650001525878906
2007-11-01,35.720001220703125
2007-11-02,35.70000076293945
2007-11-05,35.220001220703125
2007-11-06,35.529998779296875
2007-11-07,34.79999923706055
2007-11-08,34.70000076293945
2007-11-09,33.90999984741211
2007-11-12,33.959999084472656
2007-11-13,34.900001525878906
2007-11-14,34.349998474121094
2007-11-15,34.02000045776367
2007-11-16,34.0099983215332
2007-11-19,33.2599983215332
2007-11-20,33.290000915527344
2007-11-21,32.970001220703125
2007-11-23,33.54999923706055
2007-11-26,32.68000030517578
2007-11-27,33.20000076293945
2007-11-28,34.4900016784668
2007-11-29,34.150001525878906
2007-11-30,34.650001525878906
2007-12-03,34.470001220703125
2007-12-04,34.36000061035156
2007-12-05,34.310001373291016
2007-12-06,34.61000061035156
2007-12-07,34.900001525878906
2007-12-10,34.91999816894531
2007-12-11,33.79999923706055
2007-12-12,33.90999984741211
2007-12-13,33.689998626708984
2007-12-14,33.25
2007-12-17,32.939998626708984
2007-12-18,33.25
2007-12-19,32.95000076293945
2007-12-20,33.11000061035156
2007-12-21,32.939998626708984
2007-12-24,33.54999923706055
2007-12-26,33.439998626708984
2007-12-27,32.970001220703125
2007-12-28,32.81999969482422
2007-12-31,32.70000076293945
2008-01-02,32.20000076293945
2008-01-03,31.84000015258789
2008-01-04,30.84000015258789
2008-01-07,30.950000762939453
2008-01-08,30.350000381469727
2008-01-09,30.56999969482422
2008-01-10,31.0
2008-01-11,30.260000228881836
2008-01-14,30.549999237060547
2008-01-15,29.989999771118164
2008-01-16,30.15999984741211
2008-01-17,29.65999984741211
2008-01-18,29.520000457763672
2008-01-22,30.100000381469727
2008-01-23,31.200000762939453
2008-01-24,31.510000228881836
2008-01-25,30.860000610351562
2008-01-28,31.3700008392334
2008-01-29,31.469999313354492
2008-01-30,31.270000457763672
2008-01-31,32.58000183105469
2008-02-01,32.869998931884766
2008-02-04,32.400001525878906
2008-02-05,31.489999771118164
2008-02-06,31.149999618530273
2008-02-07,31.75
2008-02-08,31.56999969482422
2008-02-11,31.899999618530273
2008-02-12,31.959999084472656
2008-02-13,32.369998931884766
2008-02-14,32.060001373291016
2008-02-15,32.22999954223633
2008-02-19,31.860000610351562
2008-02-20,32.29999923706055
2008-02-21,31.530000686645508
2008-02-22,32.220001220703125
2008-02-25,32.650001525878906
2008-02-26,32.970001220703125
2008-02-27,32.900001525878906
2008-02-28,32.119998931884766
2008-02-29,31.31999969482422
2008-03-03,31.25
2008-03-04,31.200000762939453
2008-03-05,31.209999084472656
2008-03-06,30.450000762939453
2008-03-07,30.15999984741211
2008-03-10,29.809999465942383
2008-03-11,30.6200008392334
2008-03-12,30.450000762939453
2008-03-13,30.479999542236328
2008-03-14,30.040000915527344
2008-03-17,29.639999389648438
2008-03-18,30.809999465942383
2008-03-19,30.399999618530273
2008-03-20,31.25
2008-03-24,32.290000915527344
2008-03-25,32.029998779296875
2008-03-26,31.43000030517578
2008-03-27,31.1299991607666
2008-03-28,30.530000686645508
2008-03-31,30.719999313354492
2008-04-01,32.099998474121094
2008-04-02,32.099998474121094
2008-04-03,32.20000076293945
2008-04-04,32.04999923706055
2008-04-07,31.93000030517578
2008-04-08,31.860000610351562
2008-04-09,31.15999984741211
2008-04-10,31.489999771118164
2008-04-11,30.90999984741211
2008-04-14,30.690000534057617
2008-04-15,30.649999618530273
2008-04-16,31.329999923706055
2008-04-17,31.469999313354492
2008-04-18,32.06999969482422
2008-04-21,32.06999969482422
2008-04-22,31.610000610351562
2008-04-23,31.600000381469727
2008-04-24,32.040000915527344
2008-04-25,32.36000061035156
2008-04-28,32.31999969482422
2008-04-29,32.58000183105469
2008-04-30,31.450000762939453
2008-05-01,33.2599983215332
2008-05-02,33.189998626708984
2008-05-05,32.81999969482422
2008-05-06,32.959999084472656
2008-05-07,32.34000015258789
2008-05-08,32.38999938964844
2008-05-09,32.20000076293945
2008-05-12,32.86000061035156
2008-05-13,32.97999954223633
2008-05-14,33.349998474121094
2008-05-15,33.66999816894531
2008-05-16,33.439998626708984
2008-05-19,33.45000076293945
2008-05-20,32.93000030517578
2008-05-21,32.22999954223633
2008-05-22,32.09000015258789
2008-05-23,31.700000762939453
2008-05-27,31.940000534057617
2008-05-28,31.940000534057617
2008-05-29,32.560001373291016
2008-05-30,32.310001373291016
2008-06-02,31.989999771118164
2008-06-03,32.029998779296875
2008-06-04,32.220001220703125
2008-06-05,32.63999938964844
2008-06-06,31.260000228881836
2008-06-09,31.239999771118164
2008-06-10,31.360000610351562
2008-06-11,30.700000762939453
2008-06-12,30.950000762939453
2008-06-13,31.719999313354492
2008-06-16,31.6200008392334
2008-06-17,31.299999237060547
2008-06-18,30.610000610351562
2008-06-19,31.0
2008-06-20,29.979999542236328
2008-06-23,29.459999084472656
2008-06-24,29.579999923706055
2008-06-25,29.799999237060547
2008-06-26,29.100000381469727
2008-06-27,28.610000610351562
2008-06-30,28.479999542236328
2008-07-01,28.1200008392334
2008-07-02,27.809999465942383
2008-07-03,28.049999237060547
2008-07-07,27.729999542236328
2008-07-08,28.450000762939453
2008-07-09,27.850000381469727
2008-07-10,27.360000610351562
2008-07-11,26.790000915527344
2008-07-14,26.649999618530273
2008-07-15,26.649999618530273
2008-07-16,27.719999313354492
2008-07-17,27.850000381469727
2008-07-18,28.709999084472656
2008-07-21,28.200000762939453
2008-07-22,28.950000762939453
2008-07-23,29.510000228881836
2008-07-24,28.8799991607666
2008-07-25,28.43000030517578
2008-07-28,27.760000228881836
2008-07-29,28.75
2008-07-30,28.719999313354492
2008-07-31,28.530000686645508
2008-08-01,28.25
2008-08-04,28.459999084472656
2008-08-05,29.729999542236328
2008-08-06,29.579999923706055
2008-08-07,29.0
2008-08-08,30.3799991607666
2008-08-11,31.309999465942383
2008-08-12,30.899999618530273
2008-08-13,30.399999618530273
2008-08-14,30.860000610351562
2008-08-15,31.219999313354492
2008-08-18,30.690000534057617
2008-08-19,30.1200008392334
2008-08-20,29.75
2008-08-21,29.989999771118164
2008-08-22,30.690000534057617
2008-08-25,29.829999923706055
2008-08-26,30.059999465942383
2008-08-27,30.149999618530273
2008-08-28,30.850000381469727
2008-08-29,30.5
2008-09-02,31.100000381469727
2008-09-03,31.260000228881836
2008-09-04,30.219999313354492
2008-09-05,30.280000686645508
2008-09-08,31.649999618530273
2008-09-09,31.049999237060547
2008-09-10,30.729999542236328
2008-09-11,31.200000762939453
2008-09-12,31.200000762939453
2008-09-15,30.149999618530273
2008-09-16,30.350000381469727
2008-09-17,29.149999618530273
2008-09-18,29.899999618530273
2008-09-19,30.200000762939453
2008-09-22,28.959999084472656
2008-09-23,28.549999237060547
2008-09-24,28.450000762939453
2008-09-25,28.959999084472656
2008-09-26,29.25
2008-09-29,27.299999237060547
2008-09-30,27.899999618530273
2008-10-01,27.899999618530273
2008-10-02,26.889999389648438
2008-10-03,25.950000762939453
2008-10-06,25.219999313354492
2008-10-07,23.600000381469727
2008-10-08,23.139999389648438
2008-10-09,21.670000076293945
2008-10-10,22.1299991607666
2008-10-13,23.0
2008-10-14,23.139999389648438
2008-10-15,20.450000762939453
2008-10-16,21.799999237060547
2008-10-17,22.239999771118164
2008-10-20,22.360000610351562
2008-10-21,22.110000610351562
2008-10-22,20.600000381469727
2008-10-23,20.600000381469727
2008-10-24,19.420000076293945
2008-10-27,19.1299991607666
2008-10-28,21.0
2008-10-29,21.43000030517578
2008-10-30,22.079999923706055
2008-10-31,22.979999542236328
2008-11-03,22.31999969482422
2008-11-04,23.200000762939453
2008-11-05,21.920000076293945
2008-11-06,20.760000228881836
2008-11-07,21.1200008392334
2008-11-10,20.6299991607666
2008-11-11,19.90999984741211
2008-11-12,18.700000762939453
2008-11-13,20.15999984741211
2008-11-14,19.18000030517578
2008-11-17,18.6299991607666
2008-11-18,18.540000915527344
2008-11-19,17.350000381469727
2008-11-20,16.329999923706055
2008-11-21,17.450000762939453
2008-11-24,18.81999969482422
2008-11-25,19.059999465942383
2008-11-26,20.18000030517578
2008-11-28,20.489999771118164
2008-12-01,18.700000762939453
2008-12-02,19.56999969482422
2008-12-03,20.270000457763672
2008-12-04,20.489999771118164
2008-12-05,21.09000015258789
2008-12-08,21.8799991607666
2008-12-09,21.440000534057617
2008-12-10,21.940000534057617
2008-12-11,21.010000228881836
2008-12-12,20.940000534057617
2008-12-15,20.8700008392334
2008-12-16,21.979999542236328
2008-12-17,22.100000381469727
2008-12-18,21.479999542236328
2008-12-19,21.229999542236328
2008-12-22,20.65999984741211
2008-12-23,20.440000534057617
2008-12-24,20.59000015258789
2008-12-26,20.81999969482422
2008-12-29,20.420000076293945
2008-12-30,21.190000534057617
2008-12-31,21.56999969482422
2009-01-02,22.649999618530273
2009-01-05,22.549999237060547
2009-01-06,22.93000030517578
2009-01-07,22.020000457763672
2009-01-08,22.149999618530273
2009-01-09,21.469999313354492
2009-01-12,20.959999084472656
2009-01-13,20.690000534057617
2009-01-14,19.8799991607666
2009-01-15,20.3700008392334
2009-01-16,20.610000610351562
2009-01-20,19.399999618530273
2009-01-21,19.989999771118164
2009-01-22,19.739999771118164
2009-01-23,19.68000030517578
2009-01-26,19.81999969482422
2009-01-27,19.760000228881836
2009-01-28,20.600000381469727
2009-01-29,19.770000457763672
2009-01-30,19.280000686645508
2009-02-02,19.100000381469727
2009-02-03,19.639999389648438
2009-02-04,19.209999084472656
2009-02-05,19.56999969482422
2009-02-06,20.1299991607666
2009-02-09,20.06999969482422
2009-02-10,19.1200008392334
2009-02-11,19.270000457763672
2009-02-12,19.299999237060547
2009-02-13,18.989999771118164
2009-02-17,18.270000457763672
2009-02-18,18.149999618530273
2009-02-19,17.959999084472656
2009-02-20,17.84000015258789
2009-02-23,17.440000534057617
2009-02-24,18.200000762939453
2009-02-25,18.030000686645508
2009-02-26,17.649999618530273
2009-02-27,17.530000686645508
2009-03-02,16.8700008392334
2009-03-03,16.739999771118164
2009-03-04,17.110000610351562
2009-03-05,16.309999465942383
2009-03-06,16.31999969482422
2009-03-09,16.110000610351562
2009-03-10,17.100000381469727
2009-03-11,17.3700008392334
2009-03-12,18.010000228881836
2009-03-13,18.219999313354492
2009-03-16,17.790000915527344
2009-03-17,18.649999618530273
2009-03-18,19.239999771118164
2009-03-19,19.030000686645508
2009-03-20,18.549999237060547
2009-03-23,19.860000610351562
2009-03-24,19.600000381469727
2009-03-25,19.739999771118164
2009-03-26,20.649999618530273
2009-03-27,20.100000381469727
2009-03-30,19.5
2009-03-31,19.649999618530273
2009-04-01,20.010000228881836
2009-04-02,21.110000610351562
2009-04-03,21.389999389648438
2009-04-06,21.09000015258789
2009-04-07,20.469999313354492
2009-04-08,21.049999237060547
2009-04-09,21.90999984741211
2009-04-13,21.920000076293945
2009-04-14,21.43000030517578
2009-04-15,21.5
2009-04-16,22.25
2009-04-17,22.520000457763672
2009-04-20,21.65999984741211
2009-04-21,22.020000457763672
2009-04-22,22.239999771118164
2009-04-23,22.239999771118164
2009-04-24,22.790000915527344
2009-04-27,22.489999771118164
2009-04-28,22.489999771118164
2009-04-29,22.899999618530273
2009-04-30,23.290000915527344
2009-05-01,23.18000030517578
2009-05-04,23.93000030517578
2009-05-05,23.920000076293945
2009-05-06,24.170000076293945
2009-05-07,23.639999389648438
2009-05-08,23.989999771118164
2009-05-11,23.56999969482422
2009-05-12,23.06999969482422
2009-05-13,22.260000228881836
2009-05-14,22.290000915527344
2009-05-15,22.1299991607666
2009-05-18,23.219999313354492
2009-05-19,23.1299991607666
2009-05-20,22.8799991607666
2009-05-21,22.34000015258789
2009-05-22,22.579999923706055
2009-05-26,23.34000015258789
2009-05-27,22.829999923706055
2009-05-28,22.739999771118164
2009-05-29,23.1200008392334
2009-06-01,24.229999542236328
2009-06-02,24.43000030517578
2009-06-03,24.110000610351562
2009-06-04,24.15999984741211
2009-06-05,24.010000228881836
2009-06-08,24.229999542236328
2009-06-09,24.3700008392334
2009-06-10,24.010000228881836
2009-06-11,23.889999389648438
2009-06-12,23.860000610351562
2009-06-15,23.3799991607666
2009-06-16,22.790000915527344
2009-06-17,23.110000610351562
2009-06-18,23.040000915527344
2009-06-19,23.1299991607666
2009-06-22,22.440000534057617
2009-06-23,22.209999084472656
2009-06-24,22.34000015258789
2009-06-25,23.1200008392334
2009-06-26,22.959999084472656
2009-06-29,23.25
2009-06-30,23.079999923706055
2009-07-01,23.229999542236328
2009-07-02,22.290000915527344
2009-07-06,22.399999618530273
2009-07-07,21.799999237060547
2009-07-08,21.979999542236328
2009-07-09,22.139999389648438
2009-07-10,22.100000381469727
2009-07-13,22.459999084472656
2009-07-14,22.809999465942383
2009-07-15,23.440000534057617
2009-07-16,23.729999542236328
2009-07-17,23.770000457763672
2009-07-20,24.270000457763672
2009-07-21,24.270000457763672
2009-07-22,24.440000534057617
2009-07-23,25.010000228881836
2009-07-24,24.989999771118164
2009-07-27,25.09000015258789
2009-07-28,25.010000228881836
2009-07-29,24.8799991607666
2009-07-30,25.270000457763672
2009-07-31,25.270000457763672
2009-08-03,25.790000915527344
2009-08-04,25.899999618530273
2009-08-05,25.68000030517578
2009-08-06,25.65999984741211
2009-08-07,26.5
2009-08-10,26.260000228881836
2009-08-11,25.979999542236328
2009-08-12,26.170000076293945
2009-08-13,26.239999771118164
2009-08-14,25.8799991607666
2009-08-17,25.059999465942383
2009-08-18,25.34000015258789
2009-08-19,25.600000381469727
2009-08-20,25.790000915527344
2009-08-21,26.31999969482422
2009-08-24,26.1299991607666
2009-08-25,26.399999618530273
2009-08-26,26.549999237060547
2009-08-27,26.600000381469727
2009-08-28,26.610000610351562
2009-08-31,26.15999984741211
2009-09-01,25.690000534057617
2009-09-02,25.559999465942383
2009-09-03,25.829999923706055
2009-09-04,26.299999237060547
2009-09-08,26.530000686645508
2009-09-09,26.809999465942383
2009-09-10,27.170000076293945
2009-09-11,27.079999923706055
2009-09-14,27.170000076293945
2009-09-15,27.299999237060547
2009-09-16,27.81999969482422
2009-09-17,27.790000915527344
2009-09-18,27.799999237060547
2009-09-21,27.690000534057617
2009-09-22,27.799999237060547
2009-09-23,27.399999618530273
2009-09-24,27.139999389648438
2009-09-25,26.979999542236328
2009-09-28,27.489999771118164
2009-09-29,27.6200008392334
2009-09-30,27.469999313354492
2009-10-01,26.8700008392334
2009-10-02,26.530000686645508
2009-10-05,26.940000534057617
2009-10-06,27.350000381469727
2009-10-07,27.3700008392334
2009-10-08,27.809999465942383
2009-10-09,27.799999237060547
2009-10-12,27.940000534057617
2009-10-13,27.989999771118164
2009-10-14,28.34000015258789
2009-10-15,28.3799991607666
2009-10-16,28.329999923706055
2009-10-19,28.649999618530273
2009-10-20,28.360000610351562
2009-10-21,27.989999771118164
2009-10-22,28.360000610351562
2009-10-23,28.25
2009-10-26,28.079999923706055
2009-10-27,27.600000381469727
2009-10-28,26.81999969482422
2009-10-29,27.540000915527344
2009-10-30,26.81999969482422
2009-11-02,27.079999923706055
2009-11-03,27.100000381469727
2009-11-04,27.110000610351562
2009-11-05,27.850000381469727
2009-11-06,28.100000381469727
2009-11-09,28.709999084472656
2009-11-10,28.809999465942383
2009-11-11,28.84000015258789
2009-11-12,28.520000457763672
2009-11-13,29.020000457763672
2009-11-16,29.489999771118164
2009-11-17,29.25
2009-11-18,29.170000076293945
2009-11-19,28.84000015258789
2009-11-20,28.690000534057617
2009-11-23,28.940000534057617
2009-11-24,28.90999984741211
2009-11-25,29.190000534057617
2009-11-27,28.6200008392334
2009-11-30,28.6200008392334
2009-12-01,29.06999969482422
2009-12-02,29.15999984741211
2009-12-03,28.959999084472656
2009-12-04,29.149999618530273
2009-12-07,29.239999771118164
2009-12-08,29.020000457763672
2009-12-09,29.020000457763672
2009-12-10,29.469999313354492
2009-12-11,29.760000228881836
2009-12-14,29.989999771118164
2009-12-15,29.950000762939453
2009-12-16,29.979999542236328
2009-12-17,29.6200008392334
2009-12-18,29.610000610351562
2009-12-21,29.989999771118164
2009-12-22,29.969999313354492
2009-12-23,30.15999984741211
2009-12-24,30.18000030517578
2009-12-28,30.15999984741211
2009-12-29,30.260000228881836
2009-12-30,30.049999237060547
2009-12-31,29.770000457763672
2010-01-04,30.0
2010-01-05,30.110000610351562
2010-01-06,30.149999618530273
2010-01-07,30.399999618530273
2010-01-08,30.389999389648438
2010-01-11,30.329999923706055
2010-01-12,29.940000534057617
2010-01-13,30.280000686645508
2010-01-14,30.280000686645508
2010-01-15,29.979999542236328
2010-01-19,30.3799991607666
2010-01-20,29.969999313354492
2010-01-21,29.59000015258789
2010-01-22,29.020000457763672
2010-01-25,29.170000076293945
2010-01-26,29.209999084472656
2010-01-27,29.260000228881836
2010-01-28,29.09000015258789
2010-01-29,28.90999984741211
2010-02-01,29.280000686645508
2010-02-02,29.690000534057617
2010-02-03,29.709999084472656
2010-02-04,28.850000381469727
2010-02-05,28.770000457763672
2010-02-08,28.59000015258789
2010-02-09,29.030000686645508
2010-02-10,28.90999984741211
2010-02-11,29.25
2010-02-12,29.25
2010-02-16,29.719999313354492
2010-02-17,29.959999084472656
2010-02-18,30.149999618530273
2010-02-19,30.219999313354492
2010-02-22,30.209999084472656
2010-02-23,30.030000686645508
2010-02-24,30.420000076293945
2010-02-25,30.469999313354492
2010-02-26,30.520000457763672
2010-03-01,31.0
2010-03-02,30.84000015258789
2010-03-03,30.93000030517578
2010-03-04,31.209999084472656
2010-03-05,31.790000915527344
2010-03-08,31.8700008392334
2010-03-09,31.81999969482422
2010-03-10,31.889999389648438
2010-03-11,32.119998931884766
2010-03-12,32.209999084472656
2010-03-15,32.16999816894531
2010-03-16,32.40999984741211
2010-03-17,32.56999969482422
2010-03-18,32.560001373291016
2010-03-19,32.400001525878906
2010-03-22,32.7400016784668
2010-03-23,32.869998931884766
2010-03-24,32.7400016784668
2010-03-25,32.93000030517578
2010-03-26,33.060001373291016
2010-03-29,33.11000061035156
2010-03-30,33.08000183105469
2010-03-31,32.84000015258789
2010-04-01,33.06999969482422
2010-04-05,33.470001220703125
2010-04-06,33.52000045776367
2010-04-07,33.400001525878906
2010-04-08,33.720001220703125
2010-04-09,33.970001220703125
2010-04-12,33.970001220703125
2010-04-13,34.150001525878906
2010-04-14,34.68000030517578
2010-04-15,34.83000183105469
2010-04-16,34.369998931884766
2010-04-19,34.43000030517578
2010-04-20,34.849998474121094
2010-04-21,35.0099983215332
2010-04-22,35.63999938964844
2010-04-23,35.66999816894531
2010-04-26,35.95000076293945
2010-04-27,34.90999984741211
2010-04-28,34.790000915527344
2010-04-29,35.560001373291016
2010-04-30,34.81999969482422
2010-05-03,35.52000045776367
2010-05-04,34.47999954223633
2010-05-05,33.9900016784668
2010-05-06,32.779998779296875
2010-05-07,32.18000030517578
2010-05-10,33.86000061035156
2010-05-11,33.849998474121094
2010-05-12,34.34000015258789
2010-05-13,33.56999969482422
2010-05-14,33.0099983215332
2010-05-17,33.2599983215332
2010-05-18,32.63999938964844
2010-05-19,32.439998626708984
2010-05-20,31.18000030517578
2010-05-21,31.729999542236328
2010-05-24,31.510000228881836
2010-05-25,31.829999923706055
2010-05-26,31.729999542236328
2010-05-27,32.869998931884766
2010-05-28,32.369998931884766
2010-06-01,31.8799991607666
2010-06-02,32.68000030517578
2010-06-03,32.790000915527344
2010-06-04,31.520000457763672
2010-06-07,30.920000076293945
2010-06-08,31.18000030517578
2010-06-09,31.219999313354492
2010-06-10,32.279998779296875
2010-06-11,32.25
2010-06-14,32.34000015258789
2010-06-15,33.11000061035156
2010-06-16,32.880001068115234
2010-06-17,32.68000030517578
2010-06-18,32.470001220703125
2010-06-21,32.209999084472656
2010-06-22,31.489999771118164
2010-06-23,31.469999313354492
2010-06-24,30.719999313354492
2010-06-25,30.809999465942383
2010-06-28,30.579999923706055
2010-06-29,29.489999771118164
2010-06-30,29.1299991607666
2010-07-01,29.3700008392334
2010-07-02,29.040000915527344
2010-07-06,29.040000915527344
2010-07-07,29.860000610351562
2010-07-08,30.1200008392334
2010-07-09,30.40999984741211
2010-07-12,30.450000762939453
2010-07-13,31.209999084472656
2010-07-14,31.010000228881836
2010-07-15,31.110000610351562
2010-07-16,30.020000457763672
2010-07-19,30.309999465942383
2010-07-20,30.739999771118164
2010-07-21,30.190000534057617
2010-07-22,31.100000381469727
2010-07-23,31.549999237060547
2010-07-26,32.02000045776367
2010-07-27,31.610000610351562
2010-07-28,31.389999389648438
2010-07-29,31.229999542236328
2010-07-30,31.440000534057617
2010-08-02,32.11000061035156
2010-08-03,31.6200008392334
2010-08-04,32.150001525878906
2010-08-05,32.25
2010-08-06,32.029998779296875
2010-08-09,32.34000015258789
2010-08-10,32.060001373291016
2010-08-11,31.219999313354492
2010-08-12,31.100000381469727
2010-08-13,30.75
2010-08-16,30.739999771118164
2010-08-17,31.239999771118164
2010-08-18,31.530000686645508
2010-08-19,30.920000076293945
2010-08-20,30.899999618530273
2010-08-23,30.6200008392334
2010-08-24,30.100000381469727
2010-08-25,30.40999984741211
2010-08-26,30.200000762939453
2010-08-27,30.690000534057617
2010-08-30,30.149999618530273
2010-08-31,30.190000534057617
2010-09-01,31.229999542236328
