Date,RDFN
2021-04-30,70.77999877929688
2021-05-03,69.23999786376953
2021-05-04,65.55000305175781
2021-05-05,62.18000030517578
2021-05-06,52.43000030517578
2021-05-07,56.959999084472656
2021-05-10,55.650001525878906
2021-05-11,54.25
2021-05-12,50.0
2021-05-13,48.68000030517578
2021-05-14,51.13999938964844
2021-05-17,51.61000061035156
2021-05-18,51.7400016784668
2021-05-19,51.560001373291016
2021-05-20,52.58000183105469
2021-05-21,51.90999984741211
2021-05-24,53.220001220703125
2021-05-25,54.33000183105469
2021-05-26,57.15999984741211
2021-05-27,58.81999969482422
2021-05-28,59.029998779296875
2021-06-01,57.959999084472656
2021-06-02,58.709999084472656
2021-06-03,58.77000045776367
2021-06-04,57.189998626708984
2021-06-07,59.65999984741211
2021-06-08,62.72999954223633
2021-06-09,62.529998779296875
2021-06-10,59.90999984741211
2021-06-11,60.970001220703125
2021-06-14,61.11000061035156
2021-06-15,58.630001068115234
2021-06-16,57.689998626708984
2021-06-17,60.459999084472656
2021-06-18,59.40999984741211
2021-06-21,58.709999084472656
2021-06-22,58.93000030517578
2021-06-23,60.279998779296875
2021-06-24,63.29999923706055
2021-06-25,63.77000045776367
2021-06-28,64.62000274658203
2021-06-29,63.959999084472656
2021-06-30,63.40999984741211
2021-07-01,64.56999969482422
2021-07-02,62.36000061035156
2021-07-06,62.689998626708984
2021-07-07,61.779998779296875
2021-07-08,61.459999084472656
2021-07-09,62.47999954223633
2021-07-12,60.58000183105469
2021-07-13,57.66999816894531
2021-07-14,54.86000061035156
2021-07-15,55.400001525878906
2021-07-16,54.11000061035156
2021-07-19,55.08000183105469
2021-07-20,58.220001220703125
2021-07-21,60.459999084472656
2021-07-22,58.70000076293945
2021-07-23,58.08000183105469
2021-07-26,58.75
2021-07-27,57.41999816894531
2021-07-28,60.380001068115234
2021-07-29,59.09000015258789
2021-07-30,58.56999969482422
2021-08-02,58.27000045776367
2021-08-03,57.310001373291016
2021-08-04,59.2400016784668
2021-08-05,60.7599983215332
2021-08-06,55.779998779296875
2021-08-09,56.27000045776367
2021-08-10,55.349998474121094
2021-08-11,55.130001068115234
2021-08-12,56.150001525878906
2021-08-13,53.43000030517578
2021-08-16,49.310001373291016
2021-08-17,47.22999954223633
2021-08-18,45.47999954223633
2021-08-19,45.93000030517578
2021-08-20,47.56999969482422
2021-08-23,49.13999938964844
2021-08-24,50.66999816894531
2021-08-25,51.099998474121094
2021-08-26,49.7400016784668
2021-08-27,50.290000915527344
2021-08-30,49.630001068115234
2021-08-31,48.56999969482422
2021-09-01,51.65999984741211
2021-09-02,51.83000183105469
2021-09-03,51.40999984741211
2021-09-07,51.560001373291016
2021-09-08,49.880001068115234
2021-09-09,48.439998626708984
2021-09-10,47.790000915527344
2021-09-13,48.93000030517578
2021-09-14,47.029998779296875
2021-09-15,48.470001220703125
2021-09-16,48.459999084472656
2021-09-17,51.189998626708984
2021-09-20,50.72999954223633
2021-09-21,51.529998779296875
2021-09-22,52.25
2021-09-23,52.130001068115234
2021-09-24,54.5099983215332
2021-09-27,55.4900016784668
2021-09-28,51.380001068115234
2021-09-29,50.13999938964844
2021-09-30,50.099998474121094
2021-10-01,50.970001220703125
2021-10-04,47.349998474121094
2021-10-05,48.04999923706055
2021-10-06,48.060001373291016
2021-10-07,49.529998779296875
2021-10-08,48.33000183105469
2021-10-11,47.310001373291016
2021-10-12,48.790000915527344
2021-10-13,50.95000076293945
2021-10-14,52.77000045776367
2021-10-15,51.43000030517578
2021-10-18,50.09000015258789
2021-10-19,50.529998779296875
2021-10-20,51.88999938964844
2021-10-21,52.369998931884766
2021-10-22,51.2599983215332
2021-10-25,52.52000045776367
2021-10-26,52.2599983215332
2021-10-27,51.08000183105469
2021-10-28,52.380001068115234
2021-10-29,51.34000015258789
2021-11-01,53.560001373291016
2021-11-02,50.91999816894531
2021-11-03,47.400001525878906
2021-11-04,51.310001373291016
2021-11-05,49.720001220703125
2021-11-08,51.90999984741211
2021-11-09,51.97999954223633
2021-11-10,47.45000076293945
2021-11-11,47.68000030517578
2021-11-12,48.38999938964844
2021-11-15,45.88999938964844
2021-11-16,44.5099983215332
2021-11-17,43.83000183105469
2021-11-18,44.400001525878906
2021-11-19,44.16999816894531
2021-11-22,43.029998779296875
2021-11-23,41.40999984741211
2021-11-24,42.91999816894531
2021-11-26,41.79999923706055
2021-11-29,40.59000015258789
2021-11-30,40.689998626708984
2021-12-01,38.15999984741211
2021-12-02,39.43000030517578
2021-12-03,38.31999969482422
2021-12-06,40.290000915527344
2021-12-07,41.04999923706055
2021-12-08,42.54999923706055
2021-12-09,40.91999816894531
2021-12-10,40.16999816894531
2021-12-13,39.88999938964844
2021-12-14,38.7599983215332
2021-12-15,40.22999954223633
2021-12-16,38.91999816894531
2021-12-17,41.04999923706055
2021-12-20,38.83000183105469
2021-12-21,40.650001525878906
2021-12-22,39.86000061035156
2021-12-23,40.5
2021-12-27,40.06999969482422
2021-12-28,39.029998779296875
2021-12-29,37.95000076293945
2021-12-30,39.2599983215332
2021-12-31,38.38999938964844
2022-01-03,38.939998626708984
2022-01-04,37.34000015258789
2022-01-05,34.79999923706055
2022-01-06,34.540000915527344
2022-01-07,33.13999938964844
2022-01-10,33.400001525878906
2022-01-11,34.20000076293945
2022-01-12,34.36000061035156
2022-01-13,32.810001373291016
2022-01-14,32.40999984741211
2022-01-18,31.049999237060547
2022-01-19,30.690000534057617
2022-01-20,30.219999313354492
2022-01-21,28.729999542236328
2022-01-24,29.149999618530273
2022-01-25,27.84000015258789
2022-01-26,26.6299991607666
2022-01-27,25.81999969482422
2022-01-28,26.93000030517578
2022-01-31,29.56999969482422
2022-02-01,30.799999237060547
2022-02-02,29.479999542236328
2022-02-03,28.18000030517578
2022-02-04,28.299999237060547
2022-02-07,28.530000686645508
2022-02-08,29.149999618530273
2022-02-09,31.280000686645508
2022-02-10,30.059999465942383
2022-02-11,29.84000015258789
2022-02-14,29.8799991607666
2022-02-15,32.15999984741211
2022-02-16,30.510000228881836
2022-02-17,28.639999389648438
2022-02-18,22.860000610351562
2022-02-22,23.670000076293945
2022-02-23,21.360000610351562
2022-02-24,22.6299991607666
2022-02-25,21.829999923706055
2022-02-28,21.6299991607666
2022-03-01,21.440000534057617
2022-03-02,21.040000915527344
2022-03-03,20.469999313354492
2022-03-04,19.56999969482422
2022-03-07,18.510000228881836
2022-03-08,19.3700008392334
2022-03-09,20.010000228881836
2022-03-10,19.75
2022-03-11,18.31999969482422
2022-03-14,16.610000610351562
2022-03-15,17.0
2022-03-16,18.59000015258789
2022-03-17,20.350000381469727
2022-03-18,20.489999771118164
2022-03-21,19.110000610351562
2022-03-22,20.440000534057617
2022-03-23,19.59000015258789
2022-03-24,19.450000762939453
2022-03-25,18.299999237060547
2022-03-28,18.270000457763672
2022-03-29,20.1299991607666
2022-03-30,18.8799991607666
2022-03-31,18.040000915527344
2022-04-01,17.510000228881836
2022-04-04,18.15999984741211
2022-04-05,17.149999618530273
2022-04-06,16.18000030517578
2022-04-07,15.729999542236328
2022-04-08,15.34000015258789
2022-04-11,15.420000076293945
2022-04-12,15.279999732971191
2022-04-13,15.210000038146973
2022-04-14,14.569999694824219
2022-04-18,14.149999618530273
2022-04-19,14.779999732971191
2022-04-20,14.380000114440918
2022-04-21,13.479999542236328
2022-04-22,12.84000015258789
2022-04-25,13.079999923706055
2022-04-26,12.210000038146973
2022-04-27,11.970000267028809
2022-04-28,12.039999961853027
2022-04-29,11.149999618530273
2022-05-02,12.010000228881836
2022-05-03,12.279999732971191
2022-05-04,12.729999542236328
2022-05-05,11.329999923706055
2022-05-06,11.729999542236328
2022-05-09,10.6899995803833
2022-05-10,10.359999656677246
2022-05-11,8.8100004196167
2022-05-12,10.6899995803833
2022-05-13,11.420000076293945
2022-05-16,10.350000381469727
2022-05-17,11.15999984741211
2022-05-18,10.25
2022-05-19,10.720000267028809
2022-05-20,10.430000305175781
2022-05-23,10.3100004196167
2022-05-24,9.390000343322754
2022-05-25,9.970000267028809
2022-05-26,9.949999809265137
2022-05-27,10.609999656677246
2022-05-31,9.800000190734863
2022-06-01,9.739999771118164
2022-06-02,10.949999809265137
2022-06-03,10.630000114440918
2022-06-06,10.4399995803833
2022-06-07,10.90999984741211
2022-06-08,11.0600004196167
2022-06-09,10.319999694824219
2022-06-10,9.59000015258789
2022-06-13,8.550000190734863
2022-06-14,8.130000114440918
2022-06-15,8.029999732971191
2022-06-16,7.239999771118164
2022-06-17,7.789999961853027
2022-06-21,7.920000076293945
2022-06-22,8.300000190734863
2022-06-23,9.029999732971191
2022-06-24,9.670000076293945
2022-06-27,9.430000305175781
2022-06-28,9.010000228881836
2022-06-29,8.600000381469727
2022-06-30,8.239999771118164
2022-07-01,8.960000038146973
2022-07-05,9.569999694824219
2022-07-06,9.270000457763672
2022-07-07,9.710000038146973
2022-07-08,9.5
2022-07-11,8.479999542236328
2022-07-12,8.600000381469727
2022-07-13,8.529999732971191
2022-07-14,8.430000305175781
2022-07-15,8.739999771118164
