Date,XLE
2006-12-13,60.869998931884766
2006-12-14,61.75
2006-12-15,61.0099983215332
2006-12-18,59.25
2006-12-19,60.2599983215332
2006-12-20,59.439998626708984
2006-12-21,59.15999984741211
2006-12-22,58.59000015258789
2006-12-26,58.65999984741211
2006-12-27,59.349998474121094
2006-12-28,59.220001220703125
2006-12-29,58.630001068115234
2007-01-03,56.58000183105469
2007-01-04,55.54999923706055
2007-01-05,55.91999816894531
2007-01-08,55.91999816894531
2007-01-09,55.439998626708984
2007-01-10,54.369998931884766
2007-01-11,54.060001373291016
2007-01-12,55.439998626708984
2007-01-16,54.869998931884766
2007-01-17,55.47999954223633
2007-01-18,55.06999969482422
2007-01-19,56.58000183105469
2007-01-22,56.189998626708984
2007-01-23,57.650001525878906
2007-01-24,57.900001525878906
2007-01-25,56.709999084472656
2007-01-26,56.849998474121094
2007-01-29,56.56999969482422
2007-01-30,57.720001220703125
2007-01-31,58.09000015258789
2007-02-01,58.29999923706055
2007-02-02,58.630001068115234
2007-02-05,58.56999969482422
2007-02-06,58.38999938964844
2007-02-07,58.040000915527344
2007-02-08,58.630001068115234
2007-02-09,58.38999938964844
2007-02-12,57.58000183105469
2007-02-13,58.41999816894531
2007-02-14,58.43000030517578
2007-02-15,57.9900016784668
2007-02-16,58.0
2007-02-20,57.349998474121094
2007-02-21,57.97999954223633
2007-02-22,58.5
2007-02-23,58.650001525878906
2007-02-26,59.0
2007-02-27,56.650001525878906
2007-02-28,56.900001525878906
2007-03-01,56.720001220703125
2007-03-02,56.04999923706055
2007-03-05,55.400001525878906
2007-03-06,56.45000076293945
2007-03-07,57.150001525878906
2007-03-08,57.650001525878906
2007-03-09,57.400001525878906
2007-03-12,57.31999969482422
2007-03-13,56.54999923706055
2007-03-14,57.20000076293945
2007-03-15,57.189998626708984
2007-03-16,56.38999938964844
2007-03-19,57.290000915527344
2007-03-20,57.70000076293945
2007-03-21,58.7400016784668
2007-03-22,59.91999816894531
2007-03-23,60.220001220703125
2007-03-26,60.63999938964844
2007-03-27,60.75
2007-03-28,60.7400016784668
2007-03-29,61.119998931884766
2007-03-30,60.279998779296875
2007-04-02,60.869998931884766
2007-04-03,61.25
2007-04-04,61.349998474121094
2007-04-05,61.75
2007-04-09,61.52000045776367
2007-04-10,62.45000076293945
2007-04-11,62.06999969482422
2007-04-12,63.02000045776367
2007-04-13,63.04999923706055
2007-04-16,63.41999816894531
2007-04-17,63.060001373291016
2007-04-18,62.84000015258789
2007-04-19,61.959999084472656
2007-04-20,63.099998474121094
2007-04-23,63.16999816894531
2007-04-24,62.97999954223633
2007-04-25,64.16000366210938
2007-04-26,64.13999938964844
2007-04-27,64.12999725341797
2007-04-30,63.369998931884766
2007-05-01,63.650001525878906
2007-05-02,64.18000030517578
2007-05-03,64.69999694824219
2007-05-04,64.6500015258789
2007-05-07,64.81999969482422
2007-05-08,64.83000183105469
2007-05-09,64.80000305175781
2007-05-10,63.75
2007-05-11,65.20999908447266
2007-05-14,65.2300033569336
2007-05-15,65.44999694824219
2007-05-16,65.69999694824219
2007-05-17,66.75
2007-05-18,67.83000183105469
2007-05-21,68.4000015258789
2007-05-22,67.76000213623047
2007-05-23,67.9000015258789
2007-05-24,66.66000366210938
2007-05-25,67.69999694824219
2007-05-29,67.25
2007-05-30,68.66000366210938
2007-05-31,68.30000305175781
2007-06-01,68.91999816894531
2007-06-04,70.0
2007-06-05,69.75
2007-06-06,68.86000061035156
2007-06-07,67.63999938964844
2007-06-08,67.91999816894531
2007-06-11,68.44000244140625
2007-06-12,67.5999984741211
2007-06-13,68.94999694824219
2007-06-14,70.11000061035156
2007-06-15,70.9800033569336
2007-06-18,71.05999755859375
2007-06-19,71.13999938964844
2007-06-20,69.06999969482422
2007-06-21,70.44999694824219
2007-06-22,69.75
2007-06-25,69.19000244140625
2007-06-26,67.69999694824219
2007-06-27,68.75
2007-06-28,68.75
2007-06-29,68.98999786376953
2007-07-02,70.20999908447266
2007-07-03,70.75
2007-07-05,70.58000183105469
2007-07-06,71.54000091552734
2007-07-09,72.20999908447266
2007-07-10,71.56999969482422
2007-07-11,71.83999633789062
2007-07-12,73.2300033569336
2007-07-13,73.94999694824219
2007-07-16,73.0
2007-07-17,72.05000305175781
2007-07-18,73.68000030517578
2007-07-19,74.3499984741211
2007-07-20,74.0
2007-07-23,74.30000305175781
2007-07-24,72.1500015258789
2007-07-25,73.30000305175781
2007-07-26,70.54000091552734
2007-07-27,68.5
2007-07-30,69.68000030517578
2007-07-31,69.0
2007-08-01,68.81999969482422
2007-08-02,68.3499984741211
2007-08-03,66.12000274658203
2007-08-06,66.5
2007-08-07,68.05999755859375
2007-08-08,69.3499984741211
2007-08-09,67.36000061035156
2007-08-10,67.72000122070312
2007-08-13,67.80000305175781
2007-08-14,67.3499984741211
2007-08-15,65.5
2007-08-16,65.0999984741211
2007-08-17,67.5
2007-08-20,67.3499984741211
2007-08-21,66.4000015258789
2007-08-22,67.19999694824219
2007-08-23,67.80000305175781
2007-08-24,69.25
2007-08-27,68.4000015258789
2007-08-28,66.75
2007-08-29,68.95999908447266
2007-08-30,68.91999816894531
2007-08-31,69.83000183105469
2007-09-04,71.0999984741211
2007-09-05,70.72000122070312
2007-09-06,71.80000305175781
2007-09-07,70.26000213623047
2007-09-10,70.1500015258789
2007-09-11,71.3499984741211
2007-09-12,71.8499984741211
2007-09-13,72.30000305175781
2007-09-14,72.5
2007-09-17,72.6500015258789
2007-09-18,74.8499984741211
2007-09-19,75.5
2007-09-20,75.44999694824219
2007-09-21,75.69999694824219
2007-09-24,75.55999755859375
2007-09-25,74.31999969482422
2007-09-26,74.52999877929688
2007-09-27,75.5
2007-09-28,74.80000305175781
2007-10-01,76.0999984741211
2007-10-02,74.91000366210938
2007-10-03,74.47000122070312
2007-10-04,74.75
2007-10-05,75.11000061035156
2007-10-08,74.3499984741211
2007-10-09,75.8499984741211
2007-10-10,76.83000183105469
2007-10-11,76.44999694824219
2007-10-12,77.16999816894531
2007-10-15,77.80000305175781
2007-10-16,78.0
2007-10-17,77.5
2007-10-18,78.0999984741211
2007-10-19,74.4000015258789
2007-10-22,73.55000305175781
2007-10-23,74.5999984741211
2007-10-24,75.08999633789062
2007-10-25,75.80000305175781
2007-10-26,76.94999694824219
2007-10-29,77.31999969482422
2007-10-30,74.69000244140625
2007-10-31,76.69999694824219
2007-11-01,74.44999694824219
2007-11-02,75.8499984741211
2007-11-05,75.23999786376953
2007-11-06,77.75
2007-11-07,74.55000305175781
2007-11-08,75.8499984741211
2007-11-09,74.44999694824219
2007-11-12,70.8499984741211
2007-11-13,73.3499984741211
2007-11-14,73.23999786376953
2007-11-15,70.80000305175781
2007-11-16,72.66000366210938
2007-11-19,71.44999694824219
2007-11-20,73.75
2007-11-21,72.1500015258789
2007-11-23,74.05000305175781
2007-11-26,71.48999786376953
2007-11-27,70.69999694824219
2007-11-28,72.44999694824219
2007-11-29,73.25
2007-11-30,73.47000122070312
2007-12-03,73.75
2007-12-04,73.0
2007-12-05,74.61000061035156
2007-12-06,76.6500015258789
2007-12-07,76.18000030517578
2007-12-10,76.94999694824219
2007-12-11,75.05000305175781
2007-12-12,77.5
2007-12-13,77.69000244140625
2007-12-14,76.44999694824219
2007-12-17,75.08000183105469
2007-12-18,75.80000305175781
2007-12-19,76.52999877929688
2007-12-20,77.5
2007-12-21,79.30000305175781
2007-12-24,79.66000366210938
2007-12-26,80.55000305175781
2007-12-27,79.69999694824219
2007-12-28,80.37000274658203
2007-12-31,79.3499984741211
2008-01-02,79.5
2008-01-03,80.44000244140625
2008-01-04,77.5
2008-01-07,77.19999694824219
2008-01-08,75.8499984741211
2008-01-09,76.8499984741211
2008-01-10,76.52999877929688
2008-01-11,75.5999984741211
2008-01-14,77.0999984741211
2008-01-15,73.91000366210938
2008-01-16,71.44999694824219
2008-01-17,68.75
2008-01-18,68.9000015258789
2008-01-22,66.94999694824219
2008-01-23,67.56999969482422
2008-01-24,69.94999694824219
2008-01-25,68.69999694824219
2008-01-28,70.26000213623047
2008-01-29,71.05000305175781
2008-01-30,70.16000366210938
2008-01-31,69.5999984741211
2008-02-01,71.3499984741211
2008-02-04,71.4000015258789
2008-02-05,68.44999694824219
2008-02-06,67.51000213623047
2008-02-07,68.83999633789062
2008-02-08,69.8499984741211
2008-02-11,71.6500015258789
2008-02-12,71.61000061035156
2008-02-13,73.3499984741211
2008-02-14,72.72000122070312
2008-02-15,72.8499984741211
2008-02-19,75.25
2008-02-20,76.1500015258789
2008-02-21,74.05999755859375
2008-02-22,74.9000015258789
2008-02-25,77.04000091552734
2008-02-26,78.3499984741211
2008-02-27,77.33000183105469
2008-02-28,78.66000366210938
2008-02-29,76.05000305175781
2008-03-03,77.0
2008-03-04,75.5
2008-03-05,77.4000015258789
2008-03-06,75.8499984741211
2008-03-07,73.76000213623047
2008-03-10,72.8499984741211
2008-03-11,76.5999984741211
2008-03-12,74.9000015258789
2008-03-13,76.1500015258789
2008-03-14,74.76000213623047
2008-03-17,72.1500015258789
2008-03-18,75.30000305175781
2008-03-19,70.69999694824219
2008-03-20,70.80999755859375
2008-03-24,72.05000305175781
2008-03-25,72.7699966430664
2008-03-26,74.3499984741211
2008-03-27,73.5999984741211
2008-03-28,73.4000015258789
2008-03-31,74.05999755859375
2008-04-01,75.44999694824219
2008-04-02,76.5
2008-04-03,76.68000030517578
2008-04-04,77.30999755859375
2008-04-07,77.72000122070312
2008-04-08,78.5999984741211
2008-04-09,78.75
2008-04-10,78.5999984741211
2008-04-11,77.5
2008-04-14,79.27999877929688
2008-04-15,79.69999694824219
2008-04-16,82.4000015258789
2008-04-17,82.33000183105469
2008-04-18,83.58999633789062
2008-04-21,84.54000091552734
2008-04-22,84.58000183105469
2008-04-23,83.91999816894531
2008-04-24,81.72000122070312
2008-04-25,82.87999725341797
2008-04-28,83.0199966430664
2008-04-29,81.1500015258789
2008-04-30,81.75
2008-05-01,79.95999908447266
2008-05-02,81.47000122070312
2008-05-05,82.6500015258789
2008-05-06,84.83999633789062
2008-05-07,83.26000213623047
2008-05-08,84.93000030517578
2008-05-09,84.7699966430664
2008-05-12,84.30000305175781
2008-05-13,85.68000030517578
2008-05-14,84.69999694824219
2008-05-15,85.81999969482422
2008-05-16,88.94999694824219
2008-05-19,89.5
2008-05-20,90.38999938964844
2008-05-21,89.05000305175781
2008-05-22,87.75
2008-05-23,86.26000213623047
2008-05-27,85.69999694824219
2008-05-28,87.51000213623047
2008-05-29,85.12000274658203
2008-05-30,86.0
2008-06-02,86.51000213623047
2008-06-03,84.6500015258789
2008-06-04,83.38999938964844
2008-06-05,87.73999786376953
2008-06-06,86.0199966430664
2008-06-09,88.55000305175781
2008-06-10,86.37000274658203
2008-06-11,86.9000015258789
2008-06-12,85.58000183105469
2008-06-13,86.5999984741211
2008-06-16,86.91000366210938
2008-06-17,88.3499984741211
2008-06-18,88.69000244140625
2008-06-19,86.55999755859375
2008-06-20,85.75
2008-06-23,89.13999938964844
2008-06-24,87.44999694824219
2008-06-25,87.12000274658203
2008-06-26,86.48999786376953
2008-06-27,87.25
2008-06-30,88.4800033569336
2008-07-01,88.8499984741211
2008-07-02,86.16999816894531
2008-07-03,84.9000015258789
2008-07-07,82.7699966430664
2008-07-08,81.4000015258789
2008-07-09,79.8499984741211
2008-07-10,82.30000305175781
2008-07-11,81.80000305175781
2008-07-14,82.33999633789062
2008-07-15,78.87000274658203
2008-07-16,76.83999633789062
2008-07-17,75.58000183105469
2008-07-18,76.9000015258789
2008-07-21,79.19999694824219
2008-07-22,76.56999969482422
2008-07-23,73.79000091552734
2008-07-24,73.61000061035156
2008-07-25,73.80999755859375
2008-07-28,74.0999984741211
2008-07-29,73.22000122070312
2008-07-30,77.58000183105469
2008-07-31,74.4000015258789
2008-08-01,74.38999938964844
2008-08-04,70.88999938964844
2008-08-05,71.41999816894531
2008-08-06,73.05000305175781
2008-08-07,72.19999694824219
2008-08-08,70.9800033569336
2008-08-11,70.94999694824219
2008-08-12,70.98999786376953
2008-08-13,73.5
2008-08-14,72.1500015258789
2008-08-15,70.80000305175781
2008-08-18,69.9000015258789
2008-08-19,72.41000366210938
2008-08-20,74.5
2008-08-21,76.37000274658203
2008-08-22,74.62000274658203
2008-08-25,73.6500015258789
2008-08-26,75.1500015258789
2008-08-27,76.33999633789062
2008-08-28,75.0
2008-08-29,74.6500015258789
2008-09-02,70.55000305175781
2008-09-03,70.27999877929688
2008-09-04,68.69999694824219
2008-09-05,68.41999816894531
2008-09-08,67.94999694824219
2008-09-09,63.25
2008-09-10,65.73999786376953
2008-09-11,66.68000030517578
2008-09-12,68.93000030517578
2008-09-15,63.650001525878906
2008-09-16,66.33999633789062
2008-09-17,64.94999694824219
2008-09-18,66.88999938964844
2008-09-19,71.25
2008-09-22,70.0
2008-09-23,67.69000244140625
2008-09-24,67.88999938964844
2008-09-25,69.55000305175781
2008-09-26,67.69999694824219
2008-09-29,59.650001525878906
2008-09-30,63.29999923706055
2008-10-01,62.2599983215332
2008-10-02,58.709999084472656
2008-10-03,58.0099983215332
2008-10-06,54.88999938964844
2008-10-07,51.880001068115234
2008-10-08,52.86000061035156
2008-10-09,45.25
2008-10-10,43.400001525878906
2008-10-13,50.54999923706055
2008-10-14,50.61000061035156
2008-10-15,43.29999923706055
2008-10-16,44.95000076293945
2008-10-17,45.939998626708984
2008-10-20,51.290000915527344
2008-10-21,48.959999084472656
2008-10-22,44.20000076293945
2008-10-23,46.54999923706055
2008-10-24,43.650001525878906
2008-10-27,40.86000061035156
2008-10-28,47.09000015258789
2008-10-29,48.130001068115234
2008-10-30,50.349998474121094
2008-10-31,51.400001525878906
2008-11-03,49.810001373291016
2008-11-04,53.02000045776367
2008-11-05,50.650001525878906
2008-11-06,47.599998474121094
2008-11-07,49.849998474121094
2008-11-10,50.02000045776367
2008-11-11,48.58000183105469
2008-11-12,44.599998474121094
2008-11-13,49.84000015258789
2008-11-14,47.77000045776367
2008-11-17,46.779998779296875
2008-11-18,48.09000015258789
2008-11-19,45.599998474121094
2008-11-20,39.959999084472656
2008-11-21,44.41999816894531
2008-11-24,47.630001068115234
2008-11-25,48.38999938964844
2008-11-26,51.099998474121094
2008-11-28,50.279998779296875
2008-12-01,44.93000030517578
2008-12-02,46.45000076293945
2008-12-03,46.47999954223633
2008-12-04,43.2599983215332
2008-12-05,44.15999984741211
2008-12-08,46.119998931884766
2008-12-09,46.58000183105469
2008-12-10,48.9900016784668
2008-12-11,48.7599983215332
2008-12-12,48.279998779296875
2008-12-15,48.0
2008-12-16,49.4900016784668
2008-12-17,49.16999816894531
2008-12-18,46.310001373291016
2008-12-19,46.0
2008-12-22,44.630001068115234
2008-12-23,44.72999954223633
2008-12-24,44.560001373291016
2008-12-26,45.15999984741211
2008-12-29,46.150001525878906
2008-12-30,47.27000045776367
2008-12-31,47.77000045776367
2009-01-02,50.150001525878906
2009-01-05,51.33000183105469
2009-01-06,51.88999938964844
2009-01-07,49.689998626708984
2009-01-08,50.33000183105469
2009-01-09,48.63999938964844
2009-01-12,46.720001220703125
2009-01-13,47.88999938964844
2009-01-14,45.599998474121094
2009-01-15,46.16999816894531
2009-01-16,46.540000915527344
2009-01-20,44.060001373291016
2009-01-21,47.02000045776367
2009-01-22,45.72999954223633
2009-01-23,47.060001373291016
2009-01-26,47.93000030517578
2009-01-27,48.0099983215332
2009-01-28,49.31999969482422
2009-01-29,47.58000183105469
2009-01-30,46.91999816894531
2009-02-02,46.16999816894531
2009-02-03,46.970001220703125
2009-02-04,47.40999984741211
2009-02-05,48.56999969482422
2009-02-06,49.470001220703125
2009-02-09,49.650001525878906
2009-02-10,47.34000015258789
2009-02-11,46.79999923706055
2009-02-12,46.880001068115234
2009-02-13,46.9900016784668
2009-02-17,43.7400016784668
2009-02-18,43.4900016784668
2009-02-19,43.5
2009-02-20,42.380001068115234
2009-02-23,40.400001525878906
2009-02-24,42.29999923706055
2009-02-25,42.04999923706055
2009-02-26,42.150001525878906
2009-02-27,41.130001068115234
2009-03-02,38.119998931884766
2009-03-03,38.310001373291016
2009-03-04,40.13999938964844
2009-03-05,38.369998931884766
2009-03-06,38.790000915527344
2009-03-09,38.86000061035156
2009-03-10,40.83000183105469
2009-03-11,40.65999984741211
2009-03-12,41.880001068115234
2009-03-13,41.5
2009-03-16,42.029998779296875
2009-03-17,43.47999954223633
2009-03-18,43.91999816894531
2009-03-19,44.97999954223633
2009-03-20,43.0
2009-03-23,46.540000915527344
2009-03-24,45.65999984741211
2009-03-25,45.439998626708984
2009-03-26,45.83000183105469
2009-03-27,44.470001220703125
2009-03-30,42.81999969482422
2009-03-31,42.459999084472656
2009-04-01,43.36000061035156
2009-04-02,45.13999938964844
2009-04-03,46.02000045776367
2009-04-06,45.09000015258789
2009-04-07,43.7400016784668
2009-04-08,44.29999923706055
2009-04-09,45.599998474121094
2009-04-13,45.099998474121094
2009-04-14,44.97999954223633
2009-04-15,45.040000915527344
2009-04-16,45.25
2009-04-17,45.779998779296875
2009-04-20,43.560001373291016
2009-04-21,44.41999816894531
2009-04-22,43.95000076293945
2009-04-23,44.77000045776367
2009-04-24,46.06999969482422
2009-04-27,45.20000076293945
2009-04-28,45.29999923706055
2009-04-29,46.54999923706055
2009-04-30,45.779998779296875
2009-05-01,47.2599983215332
2009-05-04,49.150001525878906
2009-05-05,48.4900016784668
2009-05-06,50.369998931884766
2009-05-07,49.720001220703125
2009-05-08,51.84000015258789
2009-05-11,50.2599983215332
2009-05-12,50.58000183105469
2009-05-13,48.90999984741211
2009-05-14,49.04999923706055
2009-05-15,48.0
2009-05-18,49.65999984741211
2009-05-19,49.900001525878906
2009-05-20,50.06999969482422
2009-05-21,48.59000015258789
2009-05-22,48.61000061035156
2009-05-26,49.63999938964844
2009-05-27,49.099998474121094
2009-05-28,50.72999954223633
2009-05-29,51.68000030517578
2009-06-01,53.58000183105469
2009-06-02,53.439998626708984
2009-06-03,51.380001068115234
2009-06-04,52.540000915527344
2009-06-05,52.11000061035156
2009-06-08,51.9900016784668
2009-06-09,52.5
2009-06-10,52.970001220703125
2009-06-11,54.029998779296875
2009-06-12,53.5099983215332
2009-06-15,52.09000015258789
2009-06-16,50.97999954223633
2009-06-17,50.150001525878906
2009-06-18,49.959999084472656
2009-06-19,49.209999084472656
2009-06-22,46.75
2009-06-23,47.029998779296875
2009-06-24,47.220001220703125
2009-06-25,48.209999084472656
2009-06-26,47.88999938964844
2009-06-29,48.34000015258789
2009-06-30,48.04999923706055
2009-07-01,48.09000015258789
2009-07-02,46.15999984741211
2009-07-06,45.689998626708984
2009-07-07,44.52000045776367
2009-07-08,44.529998779296875
2009-07-09,44.9900016784668
2009-07-10,44.66999816894531
2009-07-13,45.349998474121094
2009-07-14,45.959999084472656
2009-07-15,47.59000015258789
2009-07-16,48.16999816894531
2009-07-17,48.45000076293945
2009-07-20,49.279998779296875
2009-07-21,49.709999084472656
2009-07-22,49.2599983215332
2009-07-23,50.65999984741211
2009-07-24,51.189998626708984
2009-07-27,51.36000061035156
2009-07-28,50.61000061035156
2009-07-29,49.439998626708984
2009-07-30,50.130001068115234
2009-07-31,50.619998931884766
2009-08-03,51.91999816894531
2009-08-04,51.83000183105469
2009-08-05,51.310001373291016
2009-08-06,50.88999938964844
2009-08-07,50.83000183105469
2009-08-10,51.04999923706055
2009-08-11,50.310001373291016
2009-08-12,50.849998474121094
2009-08-13,51.470001220703125
2009-08-14,50.709999084472656
2009-08-17,49.06999969482422
2009-08-18,49.560001373291016
2009-08-19,50.47999954223633
2009-08-20,50.90999984741211
2009-08-21,52.349998474121094
2009-08-24,53.02000045776367
2009-08-25,52.209999084472656
2009-08-26,52.45000076293945
2009-08-27,52.290000915527344
2009-08-28,52.18000030517578
2009-08-31,51.16999816894531
2009-09-01,50.279998779296875
2009-09-02,49.90999984741211
2009-09-03,50.2599983215332
2009-09-04,50.959999084472656
2009-09-08,52.36000061035156
2009-09-09,52.47999954223633
2009-09-10,53.38999938964844
2009-09-11,53.599998474121094
2009-09-14,54.0
2009-09-15,54.540000915527344
2009-09-16,55.88999938964844
2009-09-17,55.619998931884766
2009-09-18,55.18000030517578
2009-09-21,54.709999084472656
2009-09-22,55.56999969482422
2009-09-23,54.40999984741211
2009-09-24,53.630001068115234
2009-09-25,53.560001373291016
2009-09-28,54.41999816894531
2009-09-29,54.27000045776367
2009-09-30,53.91999816894531
2009-10-01,52.2400016784668
2009-10-02,51.970001220703125
2009-10-05,53.119998931884766
2009-10-06,54.380001068115234
2009-10-07,54.79999923706055
2009-10-08,56.209999084472656
2009-10-09,56.15999984741211
2009-10-12,56.91999816894531
2009-10-13,57.0099983215332
2009-10-14,57.959999084472656
2009-10-15,59.16999816894531
2009-10-16,58.9900016784668
2009-10-19,59.7599983215332
2009-10-20,59.380001068115234
2009-10-21,59.220001220703125
2009-10-22,59.45000076293945
2009-10-23,58.29999923706055
2009-10-26,57.34000015258789
2009-10-27,57.849998474121094
2009-10-28,55.939998626708984
2009-10-29,57.43000030517578
2009-10-30,55.25
2009-11-02,55.599998474121094
2009-11-03,56.31999969482422
2009-11-04,56.27000045776367
2009-11-05,57.22999954223633
2009-11-06,57.08000183105469
2009-11-09,58.16999816894531
2009-11-10,58.209999084472656
2009-11-11,58.189998626708984
2009-11-12,56.90999984741211
2009-11-13,57.27000045776367
2009-11-16,58.77000045776367
2009-11-17,58.66999816894531
2009-11-18,58.439998626708984
2009-11-19,57.130001068115234
2009-11-20,56.599998474121094
2009-11-23,57.33000183105469
2009-11-24,57.65999984741211
2009-11-25,58.11000061035156
2009-11-27,57.02000045776367
2009-11-30,56.81999969482422
2009-12-01,57.56999969482422
2009-12-02,57.22999954223633
2009-12-03,56.310001373291016
2009-12-04,55.900001525878906
2009-12-07,55.77000045776367
2009-12-08,54.81999969482422
2009-12-09,54.81999969482422
2009-12-10,55.5
2009-12-11,55.529998779296875
2009-12-14,56.099998474121094
2009-12-15,56.279998779296875
2009-12-16,56.63999938964844
2009-12-17,56.15999984741211
2009-12-18,56.150001525878906
2009-12-21,56.81999969482422
2009-12-22,57.09000015258789
2009-12-23,57.540000915527344
2009-12-24,57.810001373291016
2009-12-28,57.90999984741211
2009-12-29,57.529998779296875
2009-12-30,57.470001220703125
2009-12-31,57.0099983215332
2010-01-04,58.810001373291016
2010-01-05,59.290000915527344
2010-01-06,60.0
2010-01-07,59.90999984741211
2010-01-08,60.29999923706055
2010-01-11,60.220001220703125
2010-01-12,59.349998474121094
2010-01-13,59.56999969482422
2010-01-14,59.7400016784668
2010-01-15,59.2599983215332
2010-01-19,59.79999923706055
2010-01-20,58.869998931884766
2010-01-21,57.66999816894531
2010-01-22,56.29999923706055
2010-01-25,56.66999816894531
2010-01-26,56.310001373291016
2010-01-27,56.09000015258789
2010-01-28,55.5
2010-01-29,54.5
2010-02-01,56.29999923706055
2010-02-02,57.040000915527344
2010-02-03,56.54999923706055
2010-02-04,54.22999954223633
2010-02-05,54.2400016784668
2010-02-08,53.7400016784668
2010-02-09,54.869998931884766
2010-02-10,54.63999938964844
2010-02-11,55.56999969482422
2010-02-12,55.59000015258789
2010-02-16,56.900001525878906
2010-02-17,56.81999969482422
2010-02-18,57.13999938964844
2010-02-19,57.36000061035156
2010-02-22,56.56999969482422
2010-02-23,55.630001068115234
2010-02-24,55.97999954223633
2010-02-25,56.0099983215332
2010-02-26,56.13999938964844
2010-03-01,56.65999984741211
2010-03-02,57.130001068115234
2010-03-03,57.380001068115234
2010-03-04,57.08000183105469
2010-03-05,58.150001525878906
2010-03-08,58.060001373291016
2010-03-09,58.060001373291016
2010-03-10,58.56999969482422
2010-03-11,58.470001220703125
2010-03-12,58.5
2010-03-15,57.900001525878906
2010-03-16,58.41999816894531
2010-03-17,59.060001373291016
2010-03-18,58.18000030517578
2010-03-19,57.279998779296875
2010-03-22,57.130001068115234
2010-03-23,57.349998474121094
2010-03-24,57.02000045776367
2010-03-25,56.060001373291016
2010-03-26,56.08000183105469
2010-03-29,57.16999816894531
2010-03-30,57.2599983215332
2010-03-31,57.52000045776367
2010-04-01,58.540000915527344
2010-04-05,59.58000183105469
2010-04-06,59.58000183105469
2010-04-07,58.9900016784668
2010-04-08,59.20000076293945
2010-04-09,59.83000183105469
2010-04-12,59.970001220703125
2010-04-13,59.7599983215332
2010-04-14,60.33000183105469
2010-04-15,60.31999969482422
2010-04-16,59.29999923706055
2010-04-19,59.380001068115234
2010-04-20,60.540000915527344
2010-04-21,60.47999954223633
2010-04-22,60.630001068115234
2010-04-23,62.09000015258789
2010-04-26,61.880001068115234
2010-04-27,59.97999954223633
2010-04-28,60.59000015258789
2010-04-29,60.65999984741211
2010-04-30,59.90999984741211
2010-05-03,60.59000015258789
2010-05-04,58.970001220703125
2010-05-05,58.040000915527344
2010-05-06,56.060001373291016
2010-05-07,54.9900016784668
2010-05-10,57.34000015258789
2010-05-11,56.959999084472656
2010-05-12,57.75
2010-05-13,57.380001068115234
2010-05-14,56.2400016784668
2010-05-17,55.65999984741211
2010-05-18,55.22999954223633
2010-05-19,54.599998474121094
2010-05-20,52.15999984741211
2010-05-21,53.06999969482422
2010-05-24,51.86000061035156
2010-05-25,51.97999954223633
2010-05-26,51.869998931884766
2010-05-27,54.06999969482422
2010-05-28,53.04999923706055
2010-06-01,50.529998779296875
2010-06-02,52.720001220703125
2010-06-03,53.43000030517578
2010-06-04,51.54999923706055
2010-06-07,51.099998474121094
2010-06-08,51.95000076293945
2010-06-09,51.40999984741211
2010-06-10,53.9900016784668
2010-06-11,54.31999969482422
2010-06-14,54.040000915527344
2010-06-15,55.619998931884766
2010-06-16,55.58000183105469
2010-06-17,55.52000045776367
2010-06-18,55.61000061035156
2010-06-21,55.4900016784668
2010-06-22,53.869998931884766
2010-06-23,53.459999084472656
2010-06-24,52.34000015258789
2010-06-25,52.4900016784668
2010-06-28,51.779998779296875
2010-06-29,50.06999969482422
2010-06-30,49.68000030517578
2010-07-01,49.5
2010-07-02,49.380001068115234
2010-07-06,49.86000061035156
2010-07-07,51.619998931884766
2010-07-08,52.349998474121094
2010-07-09,52.619998931884766
2010-07-12,52.47999954223633
2010-07-13,53.11000061035156
2010-07-14,53.04999923706055
2010-07-15,52.9900016784668
2010-07-16,51.72999954223633
2010-07-19,52.060001373291016
2010-07-20,53.25
2010-07-21,52.380001068115234
2010-07-22,53.540000915527344
2010-07-23,53.779998779296875
2010-07-26,54.25
2010-07-27,53.9900016784668
2010-07-28,53.869998931884766
2010-07-29,53.95000076293945
2010-07-30,53.84000015258789
2010-08-02,55.720001220703125
2010-08-03,55.70000076293945
2010-08-04,56.130001068115234
2010-08-05,56.310001373291016
2010-08-06,55.63999938964844
2010-08-09,55.869998931884766
2010-08-10,55.40999984741211
2010-08-11,53.7599983215332
2010-08-12,53.439998626708984
2010-08-13,53.349998474121094
2010-08-16,53.34000015258789
2010-08-17,54.22999954223633
2010-08-18,53.709999084472656
2010-08-19,52.84000015258789
2010-08-20,52.189998626708984
2010-08-23,52.209999084472656
2010-08-24,51.400001525878906
2010-08-25,51.2400016784668
2010-08-26,50.779998779296875
2010-08-27,52.099998474121094
2010-08-30,51.34000015258789
2010-08-31,51.20000076293945
2010-09-01,53.11000061035156
2010-09-02,53.54999923706055
2010-09-03,54.20000076293945
2010-09-07,53.38999938964844
2010-09-08,53.849998474121094
2010-09-09,53.959999084472656
2010-09-10,54.52000045776367
2010-09-13,54.959999084472656
2010-09-14,54.77000045776367
2010-09-15,54.65999984741211
2010-09-16,54.40999984741211
2010-09-17,53.88999938964844
2010-09-20,54.79999923706055
2010-09-21,54.84000015258789
2010-09-22,54.439998626708984
2010-09-23,54.099998474121094
2010-09-24,55.27000045776367
2010-09-27,55.060001373291016
2010-09-28,55.45000076293945
