Date,CHGG
2017-08-24,14.670000076293945
2017-08-25,14.029999732971191
2017-08-28,14.239999771118164
2017-08-29,14.050000190734863
2017-08-30,13.90999984741211
2017-08-31,14.1899995803833
2017-09-01,13.819999694824219
2017-09-05,14.069999694824219
2017-09-06,13.779999732971191
2017-09-07,13.899999618530273
2017-09-08,13.9399995803833
2017-09-11,14.09000015258789
2017-09-12,14.869999885559082
2017-09-13,14.970000267028809
2017-09-14,14.649999618530273
2017-09-15,14.59000015258789
2017-09-18,14.75
2017-09-19,14.699999809265137
2017-09-20,15.25
2017-09-21,14.729999542236328
2017-09-22,14.65999984741211
2017-09-25,14.75
2017-09-26,14.670000076293945
2017-09-27,15.029999732971191
2017-09-28,14.6899995803833
2017-09-29,14.84000015258789
2017-10-02,14.859999656677246
2017-10-03,15.170000076293945
2017-10-04,15.479999542236328
2017-10-05,15.40999984741211
2017-10-06,15.380000114440918
2017-10-09,15.380000114440918
2017-10-10,15.239999771118164
2017-10-11,15.380000114440918
2017-10-12,15.430000305175781
2017-10-13,15.510000228881836
2017-10-16,15.979999542236328
2017-10-17,15.609999656677246
2017-10-18,15.8100004196167
2017-10-19,15.6899995803833
2017-10-20,15.859999656677246
2017-10-23,15.9399995803833
2017-10-24,15.989999771118164
2017-10-25,15.609999656677246
2017-10-26,15.800000190734863
2017-10-27,16.479999542236328
2017-10-30,16.299999237060547
2017-10-31,15.510000228881836
2017-11-01,14.609999656677246
2017-11-02,14.739999771118164
2017-11-03,14.739999771118164
2017-11-06,14.609999656677246
2017-11-07,13.989999771118164
2017-11-08,14.140000343322754
2017-11-09,13.989999771118164
2017-11-10,14.09000015258789
2017-11-13,14.039999961853027
2017-11-14,14.3100004196167
2017-11-15,14.25
2017-11-16,14.729999542236328
2017-11-17,14.510000228881836
2017-11-20,14.329999923706055
2017-11-21,14.65999984741211
2017-11-22,14.720000267028809
2017-11-24,14.90999984741211
2017-11-27,15.0600004196167
2017-11-28,15.520000457763672
2017-11-29,14.890000343322754
2017-11-30,15.210000038146973
2017-12-01,15.4399995803833
2017-12-04,14.0
2017-12-05,14.479999542236328
2017-12-06,14.609999656677246
2017-12-07,14.819999694824219
2017-12-08,15.0
2017-12-11,15.029999732971191
2017-12-12,15.3100004196167
2017-12-13,15.789999961853027
2017-12-14,15.460000038146973
2017-12-15,15.6899995803833
2017-12-18,16.43000030517578
2017-12-19,16.389999389648438
2017-12-20,16.3799991607666
2017-12-21,16.399999618530273
2017-12-22,16.290000915527344
2017-12-26,16.329999923706055
2017-12-27,16.450000762939453
2017-12-28,16.489999771118164
2017-12-29,16.31999969482422
2018-01-02,16.549999237060547
2018-01-03,16.770000457763672
2018-01-04,16.65999984741211
2018-01-05,16.790000915527344
2018-01-08,16.850000381469727
2018-01-09,16.700000762939453
2018-01-10,16.690000534057617
2018-01-11,16.93000030517578
2018-01-12,16.739999771118164
2018-01-16,16.209999084472656
2018-01-17,16.25
2018-01-18,16.09000015258789
2018-01-19,16.469999313354492
2018-01-22,16.65999984741211
2018-01-23,16.81999969482422
2018-01-24,16.75
2018-01-25,16.989999771118164
2018-01-26,17.34000015258789
2018-01-29,17.25
2018-01-30,17.149999618530273
2018-01-31,17.31999969482422
2018-02-01,17.31999969482422
2018-02-02,17.059999465942383
2018-02-05,16.579999923706055
2018-02-06,16.260000228881836
2018-02-07,16.43000030517578
2018-02-08,16.1200008392334
2018-02-09,15.930000305175781
2018-02-12,16.360000610351562
2018-02-13,19.149999618530273
2018-02-14,18.989999771118164
2018-02-15,19.190000534057617
2018-02-16,19.56999969482422
2018-02-20,19.479999542236328
2018-02-21,20.469999313354492
2018-02-22,19.920000076293945
2018-02-23,20.350000381469727
2018-02-26,20.190000534057617
2018-02-27,20.049999237060547
2018-02-28,19.90999984741211
2018-03-01,19.700000762939453
2018-03-02,21.06999969482422
2018-03-05,21.610000610351562
2018-03-06,22.010000228881836
2018-03-07,22.5
2018-03-08,22.81999969482422
2018-03-09,22.229999542236328
2018-03-12,22.270000457763672
2018-03-13,21.6200008392334
2018-03-14,21.8700008392334
2018-03-15,21.739999771118164
2018-03-16,21.280000686645508
2018-03-19,21.56999969482422
2018-03-20,22.200000762939453
2018-03-21,21.579999923706055
2018-03-22,21.389999389648438
2018-03-23,21.31999969482422
2018-03-26,22.15999984741211
2018-03-27,21.40999984741211
2018-03-28,20.34000015258789
2018-03-29,20.65999984741211
2018-04-02,20.079999923706055
2018-04-03,20.15999984741211
2018-04-04,20.610000610351562
2018-04-05,21.049999237060547
2018-04-06,20.799999237060547
2018-04-09,21.040000915527344
2018-04-10,21.030000686645508
2018-04-11,21.049999237060547
2018-04-12,21.610000610351562
2018-04-13,21.75
2018-04-16,21.989999771118164
2018-04-17,22.56999969482422
2018-04-18,23.100000381469727
2018-04-19,23.280000686645508
2018-04-20,22.5
2018-04-23,22.270000457763672
2018-04-24,22.0
2018-04-25,22.079999923706055
2018-04-26,21.690000534057617
2018-04-27,22.600000381469727
2018-04-30,23.209999084472656
2018-05-01,22.06999969482422
2018-05-02,22.760000228881836
2018-05-03,23.65999984741211
2018-05-04,23.8799991607666
2018-05-07,24.510000228881836
2018-05-08,24.940000534057617
2018-05-09,24.700000762939453
2018-05-10,25.329999923706055
2018-05-11,25.280000686645508
2018-05-14,24.6299991607666
2018-05-15,24.610000610351562
2018-05-16,25.290000915527344
2018-05-17,25.639999389648438
2018-05-18,26.299999237060547
2018-05-21,26.290000915527344
2018-05-22,25.739999771118164
2018-05-23,26.15999984741211
2018-05-24,26.610000610351562
2018-05-25,26.84000015258789
2018-05-29,27.290000915527344
2018-05-30,27.649999618530273
2018-05-31,27.969999313354492
2018-06-01,28.100000381469727
2018-06-04,28.0
2018-06-05,28.309999465942383
2018-06-06,28.5
2018-06-07,28.15999984741211
2018-06-08,28.469999313354492
2018-06-11,28.90999984741211
2018-06-12,29.040000915527344
2018-06-13,28.5
2018-06-14,28.790000915527344
2018-06-15,29.040000915527344
2018-06-18,29.549999237060547
2018-06-19,29.3799991607666
2018-06-20,29.420000076293945
2018-06-21,28.030000686645508
2018-06-22,27.90999984741211
2018-06-25,27.0
2018-06-26,27.329999923706055
2018-06-27,27.030000686645508
2018-06-28,27.600000381469727
2018-06-29,27.790000915527344
2018-07-02,28.40999984741211
2018-07-03,28.540000915527344
2018-07-05,28.3700008392334
2018-07-06,28.760000228881836
2018-07-09,28.950000762939453
2018-07-10,29.020000457763672
2018-07-11,28.850000381469727
2018-07-12,29.139999389648438
2018-07-13,28.920000076293945
2018-07-16,29.1299991607666
2018-07-17,29.260000228881836
2018-07-18,29.290000915527344
2018-07-19,29.1299991607666
2018-07-20,29.059999465942383
2018-07-23,29.260000228881836
2018-07-24,28.850000381469727
2018-07-25,29.56999969482422
2018-07-26,29.389999389648438
2018-07-27,27.299999237060547
2018-07-30,25.469999313354492
2018-07-31,27.700000762939453
2018-08-01,28.280000686645508
2018-08-02,27.969999313354492
2018-08-03,27.1299991607666
2018-08-06,27.6200008392334
2018-08-07,27.709999084472656
2018-08-08,27.93000030517578
2018-08-09,28.739999771118164
2018-08-10,29.510000228881836
2018-08-13,29.020000457763672
2018-08-14,29.280000686645508
2018-08-15,29.149999618530273
2018-08-16,29.760000228881836
2018-08-17,30.209999084472656
2018-08-20,30.809999465942383
2018-08-21,30.969999313354492
2018-08-22,30.940000534057617
2018-08-23,30.850000381469727
2018-08-24,31.3700008392334
2018-08-27,31.3799991607666
2018-08-28,31.200000762939453
2018-08-29,31.59000015258789
2018-08-30,32.29999923706055
2018-08-31,32.380001068115234
2018-09-04,32.380001068115234
2018-09-05,31.190000534057617
2018-09-06,30.549999237060547
2018-09-07,31.280000686645508
2018-09-10,31.3799991607666
2018-09-11,31.81999969482422
2018-09-12,31.459999084472656
2018-09-13,31.459999084472656
2018-09-14,31.709999084472656
2018-09-17,30.969999313354492
2018-09-18,31.440000534057617
2018-09-19,31.06999969482422
2018-09-20,31.459999084472656
2018-09-21,31.520000457763672
2018-09-24,31.40999984741211
2018-09-25,32.33000183105469
2018-09-26,28.420000076293945
2018-09-27,28.079999923706055
2018-09-28,28.43000030517578
2018-10-01,27.420000076293945
2018-10-02,28.760000228881836
2018-10-03,28.920000076293945
2018-10-04,27.68000030517578
2018-10-05,27.8700008392334
2018-10-08,27.600000381469727
2018-10-09,27.450000762939453
2018-10-10,25.969999313354492
2018-10-11,24.93000030517578
2018-10-12,25.5
2018-10-15,25.850000381469727
2018-10-16,26.979999542236328
2018-10-17,26.700000762939453
2018-10-18,25.770000457763672
2018-10-19,25.260000228881836
2018-10-22,25.530000686645508
2018-10-23,25.219999313354492
2018-10-24,23.899999618530273
2018-10-25,24.93000030517578
2018-10-26,23.799999237060547
2018-10-29,22.989999771118164
2018-10-30,26.31999969482422
2018-10-31,27.280000686645508
2018-11-01,27.600000381469727
2018-11-02,26.719999313354492
2018-11-05,26.639999389648438
2018-11-06,26.6200008392334
2018-11-07,27.81999969482422
2018-11-08,27.56999969482422
2018-11-09,27.09000015258789
2018-11-12,26.200000762939453
2018-11-13,25.889999389648438
2018-11-14,26.049999237060547
2018-11-15,26.479999542236328
2018-11-16,26.34000015258789
2018-11-19,24.790000915527344
2018-11-20,24.90999984741211
2018-11-21,24.979999542236328
2018-11-23,25.1200008392334
2018-11-26,25.959999084472656
2018-11-27,25.969999313354492
2018-11-28,27.209999084472656
2018-11-29,27.889999389648438
2018-11-30,27.950000762939453
2018-12-03,28.81999969482422
2018-12-04,27.81999969482422
2018-12-06,28.790000915527344
2018-12-07,28.690000534057617
2018-12-10,29.520000457763672
2018-12-11,29.0
2018-12-12,29.670000076293945
2018-12-13,28.850000381469727
2018-12-14,29.209999084472656
2018-12-17,28.799999237060547
2018-12-18,29.25
2018-12-19,28.989999771118164
2018-12-20,27.3799991607666
2018-12-21,25.889999389648438
2018-12-24,25.270000457763672
2018-12-26,27.440000534057617
2018-12-27,27.950000762939453
2018-12-28,28.0
2018-12-31,28.420000076293945
2019-01-02,28.489999771118164
2019-01-03,28.31999969482422
2019-01-04,29.8799991607666
2019-01-07,30.579999923706055
2019-01-08,31.260000228881836
2019-01-09,32.470001220703125
2019-01-10,32.52000045776367
2019-01-11,32.36000061035156
2019-01-14,31.969999313354492
2019-01-15,32.709999084472656
2019-01-16,33.0
2019-01-17,33.380001068115234
2019-01-18,33.900001525878906
2019-01-22,33.33000183105469
2019-01-23,33.779998779296875
2019-01-24,34.08000183105469
2019-01-25,34.63999938964844
2019-01-28,34.380001068115234
2019-01-29,34.459999084472656
2019-01-30,34.65999984741211
2019-01-31,35.220001220703125
2019-02-01,35.400001525878906
2019-02-04,35.75
2019-02-05,35.84000015258789
2019-02-06,35.650001525878906
2019-02-07,35.209999084472656
2019-02-08,34.400001525878906
2019-02-11,34.79999923706055
2019-02-12,37.459999084472656
2019-02-13,37.47999954223633
2019-02-14,37.349998474121094
2019-02-15,37.7599983215332
2019-02-19,37.959999084472656
2019-02-20,37.47999954223633
2019-02-21,38.33000183105469
2019-02-22,39.130001068115234
2019-02-25,39.5
2019-02-26,38.939998626708984
2019-02-27,39.45000076293945
2019-02-28,39.630001068115234
2019-03-01,40.41999816894531
2019-03-04,39.2400016784668
2019-03-05,39.47999954223633
2019-03-06,39.599998474121094
2019-03-07,39.290000915527344
2019-03-08,39.459999084472656
2019-03-11,40.15999984741211
2019-03-12,40.27000045776367
2019-03-13,40.70000076293945
2019-03-14,41.22999954223633
2019-03-15,41.09000015258789
2019-03-18,41.220001220703125
2019-03-19,41.5
2019-03-20,40.93000030517578
2019-03-21,39.65999984741211
2019-03-22,36.7599983215332
2019-03-25,37.290000915527344
2019-03-26,38.310001373291016
2019-03-27,37.040000915527344
2019-03-28,37.7400016784668
2019-03-29,38.119998931884766
2019-04-01,37.75
2019-04-02,38.279998779296875
2019-04-03,38.869998931884766
2019-04-04,37.380001068115234
2019-04-05,37.02000045776367
2019-04-08,37.2599983215332
2019-04-09,36.97999954223633
2019-04-10,37.279998779296875
2019-04-11,37.61000061035156
2019-04-12,37.31999969482422
2019-04-15,38.22999954223633
2019-04-16,38.189998626708984
2019-04-17,37.63999938964844
2019-04-18,37.79999923706055
2019-04-22,38.130001068115234
2019-04-23,38.900001525878906
2019-04-24,38.97999954223633
2019-04-25,39.150001525878906
2019-04-26,40.08000183105469
2019-04-29,39.709999084472656
2019-04-30,35.650001525878906
2019-05-01,34.7400016784668
2019-05-02,35.869998931884766
2019-05-03,37.31999969482422
2019-05-06,37.11000061035156
2019-05-07,36.459999084472656
2019-05-08,36.349998474121094
2019-05-09,36.279998779296875
2019-05-10,36.70000076293945
2019-05-13,34.90999984741211
2019-05-14,35.77000045776367
2019-05-15,36.45000076293945
2019-05-16,37.220001220703125
2019-05-17,37.45000076293945
2019-05-20,36.81999969482422
2019-05-21,37.34000015258789
2019-05-22,37.2400016784668
2019-05-23,36.04999923706055
2019-05-24,36.7400016784668
2019-05-28,36.880001068115234
2019-05-29,36.099998474121094
2019-05-30,37.849998474121094
2019-05-31,37.459999084472656
2019-06-03,35.95000076293945
2019-06-04,36.970001220703125
2019-06-05,37.58000183105469
2019-06-06,39.599998474121094
2019-06-07,39.380001068115234
2019-06-10,39.099998474121094
2019-06-11,38.5099983215332
2019-06-12,38.849998474121094
2019-06-13,38.84000015258789
2019-06-14,38.9900016784668
2019-06-17,39.560001373291016
2019-06-18,39.61000061035156
2019-06-19,39.900001525878906
2019-06-20,39.95000076293945
2019-06-21,39.29999923706055
2019-06-24,38.5099983215332
2019-06-25,36.59000015258789
2019-06-26,36.900001525878906
2019-06-27,38.20000076293945
2019-06-28,38.59000015258789
2019-07-01,39.400001525878906
2019-07-02,39.97999954223633
2019-07-03,40.43000030517578
2019-07-05,40.54999923706055
2019-07-08,42.790000915527344
2019-07-09,42.869998931884766
2019-07-10,43.619998931884766
2019-07-11,44.72999954223633
2019-07-12,44.2599983215332
2019-07-15,44.97999954223633
2019-07-16,44.720001220703125
2019-07-17,43.790000915527344
2019-07-18,43.790000915527344
2019-07-19,43.33000183105469
2019-07-22,42.849998474121094
2019-07-23,42.630001068115234
2019-07-24,43.5099983215332
2019-07-25,42.77000045776367
2019-07-26,43.47999954223633
2019-07-29,42.029998779296875
2019-07-30,45.77000045776367
2019-07-31,44.91999816894531
2019-08-01,45.029998779296875
2019-08-02,44.7599983215332
2019-08-05,43.119998931884766
2019-08-06,43.5
2019-08-07,43.459999084472656
2019-08-08,44.9900016784668
2019-08-09,43.68000030517578
2019-08-12,41.47999954223633
2019-08-13,41.720001220703125
2019-08-14,39.599998474121094
2019-08-15,39.540000915527344
2019-08-16,40.459999084472656
2019-08-19,40.970001220703125
2019-08-20,40.41999816894531
2019-08-21,40.970001220703125
2019-08-22,40.86000061035156
2019-08-23,40.04999923706055
2019-08-26,40.41999816894531
2019-08-27,39.90999984741211
2019-08-28,40.16999816894531
2019-08-29,40.45000076293945
2019-08-30,39.63999938964844
2019-09-03,38.20000076293945
2019-09-04,37.619998931884766
2019-09-05,35.150001525878906
2019-09-06,34.189998626708984
2019-09-09,33.91999816894531
2019-09-10,33.119998931884766
2019-09-11,33.66999816894531
2019-09-12,33.9900016784668
2019-09-13,34.47999954223633
2019-09-16,34.54999923706055
2019-09-17,34.91999816894531
2019-09-18,34.25
2019-09-19,33.91999816894531
2019-09-20,33.279998779296875
2019-09-23,34.0
2019-09-24,32.939998626708984
2019-09-25,31.540000915527344
2019-09-26,30.84000015258789
2019-09-27,30.049999237060547
2019-09-30,29.950000762939453
2019-10-01,29.209999084472656
2019-10-02,28.459999084472656
2019-10-03,29.59000015258789
2019-10-04,30.489999771118164
2019-10-07,30.780000686645508
2019-10-08,30.530000686645508
2019-10-09,31.229999542236328
2019-10-10,31.489999771118164
2019-10-11,32.130001068115234
2019-10-14,32.619998931884766
2019-10-15,33.04999923706055
2019-10-16,32.29999923706055
2019-10-17,32.75
2019-10-18,32.369998931884766
2019-10-21,32.72999954223633
2019-10-22,32.7599983215332
2019-10-23,31.6200008392334
2019-10-24,32.36000061035156
2019-10-25,32.709999084472656
2019-10-28,32.59000015258789
2019-10-29,31.420000076293945
2019-10-30,31.290000915527344
2019-10-31,30.65999984741211
2019-11-01,30.75
2019-11-04,29.329999923706055
2019-11-05,33.540000915527344
2019-11-06,34.41999816894531
2019-11-07,33.849998474121094
2019-11-08,34.04999923706055
2019-11-11,34.810001373291016
2019-11-12,35.34000015258789
2019-11-13,36.04999923706055
2019-11-14,36.52000045776367
2019-11-15,36.56999969482422
2019-11-18,36.88999938964844
2019-11-19,36.66999816894531
2019-11-20,36.59000015258789
2019-11-21,36.06999969482422
2019-11-22,36.599998474121094
2019-11-25,38.45000076293945
2019-11-26,39.16999816894531
2019-11-27,39.41999816894531
2019-11-29,38.77000045776367
2019-12-02,38.5
2019-12-03,38.5
2019-12-04,38.279998779296875
2019-12-05,37.59000015258789
2019-12-06,37.95000076293945
2019-12-09,37.61000061035156
2019-12-10,37.939998626708984
2019-12-11,37.349998474121094
2019-12-12,37.119998931884766
2019-12-13,37.619998931884766
2019-12-16,38.349998474121094
2019-12-17,38.369998931884766
2019-12-18,38.4900016784668
2019-12-19,38.68000030517578
2019-12-20,38.349998474121094
2019-12-23,38.040000915527344
2019-12-24,38.380001068115234
2019-12-26,39.0099983215332
2019-12-27,38.2400016784668
2019-12-30,37.97999954223633
2019-12-31,37.90999984741211
2020-01-02,39.029998779296875
2020-01-03,38.310001373291016
2020-01-06,38.880001068115234
2020-01-07,39.439998626708984
2020-01-08,40.099998474121094
2020-01-09,40.4900016784668
2020-01-10,40.2400016784668
2020-01-13,41.209999084472656
2020-01-14,41.459999084472656
2020-01-15,41.380001068115234
2020-01-16,42.720001220703125
2020-01-17,43.33000183105469
2020-01-21,43.0099983215332
2020-01-22,42.939998626708984
2020-01-23,42.939998626708984
2020-01-24,42.720001220703125
2020-01-27,42.43000030517578
2020-01-28,42.36000061035156
2020-01-29,41.369998931884766
2020-01-30,41.70000076293945
2020-01-31,41.22999954223633
2020-02-03,41.75
2020-02-04,42.630001068115234
2020-02-05,42.2400016784668
2020-02-06,42.849998474121094
2020-02-07,42.709999084472656
2020-02-10,44.61000061035156
2020-02-11,40.90999984741211
2020-02-12,40.08000183105469
2020-02-13,39.900001525878906
2020-02-14,40.08000183105469
2020-02-18,40.720001220703125
2020-02-19,40.970001220703125
2020-02-20,40.56999969482422
2020-02-21,40.029998779296875
2020-02-24,38.7400016784668
2020-02-25,37.540000915527344
2020-02-26,37.2599983215332
2020-02-27,39.0099983215332
2020-02-28,39.209999084472656
2020-03-02,40.75
2020-03-03,39.2599983215332
2020-03-04,39.790000915527344
2020-03-05,38.959999084472656
2020-03-06,39.15999984741211
2020-03-09,37.290000915527344
2020-03-10,38.970001220703125
2020-03-11,36.7400016784668
2020-03-12,36.79999923706055
2020-03-13,36.099998474121094
2020-03-16,31.5
2020-03-17,32.310001373291016
2020-03-18,27.709999084472656
2020-03-19,30.0
2020-03-20,29.639999389648438
2020-03-23,34.13999938964844
2020-03-24,34.150001525878906
2020-03-25,34.029998779296875
2020-03-26,36.65999984741211
2020-03-27,36.2599983215332
2020-03-30,36.5
2020-03-31,35.779998779296875
2020-04-01,34.130001068115234
2020-04-02,33.959999084472656
2020-04-03,34.25
2020-04-06,34.93000030517578
2020-04-07,35.130001068115234
2020-04-08,36.84000015258789
2020-04-09,37.650001525878906
2020-04-13,38.099998474121094
2020-04-14,39.65999984741211
2020-04-15,39.75
2020-04-16,35.869998931884766
2020-04-17,36.75
2020-04-20,36.41999816894531
2020-04-21,35.65999984741211
2020-04-22,36.79999923706055
2020-04-23,37.81999969482422
2020-04-24,39.470001220703125
2020-04-27,41.849998474121094
2020-04-28,41.150001525878906
2020-04-29,42.02000045776367
2020-04-30,42.75
2020-05-01,42.36000061035156
2020-05-04,43.790000915527344
2020-05-05,57.91999816894531
2020-05-06,60.400001525878906
2020-05-07,59.38999938964844
2020-05-08,63.130001068115234
2020-05-11,61.16999816894531
2020-05-12,61.90999984741211
2020-05-13,64.80999755859375
2020-05-14,65.30000305175781
2020-05-15,66.66000366210938
2020-05-18,62.20000076293945
2020-05-19,61.029998779296875
2020-05-20,63.0099983215332
2020-05-21,62.790000915527344
2020-05-22,64.91000366210938
2020-05-26,62.099998474121094
2020-05-27,60.7400016784668
2020-05-28,60.470001220703125
2020-05-29,61.08000183105469
2020-06-01,62.43000030517578
2020-06-02,62.560001373291016
2020-06-03,61.400001525878906
2020-06-04,58.34000015258789
2020-06-05,58.540000915527344
2020-06-08,57.7400016784668
2020-06-09,56.900001525878906
2020-06-10,58.84000015258789
2020-06-11,56.81999969482422
2020-06-12,56.900001525878906
2020-06-15,59.369998931884766
2020-06-16,60.38999938964844
2020-06-17,63.869998931884766
2020-06-18,63.11000061035156
2020-06-19,67.80999755859375
2020-06-22,69.83000183105469
2020-06-23,66.72000122070312
2020-06-24,64.1500015258789
2020-06-25,64.94999694824219
2020-06-26,65.41999816894531
2020-06-29,66.7300033569336
2020-06-30,67.26000213623047
2020-07-01,68.08000183105469
2020-07-02,70.19999694824219
2020-07-06,71.2699966430664
2020-07-07,71.23999786376953
2020-07-08,72.79000091552734
2020-07-09,72.80999755859375
2020-07-10,75.0199966430664
2020-07-13,70.45999908447266
2020-07-14,69.19999694824219
2020-07-15,70.91000366210938
2020-07-16,71.0
2020-07-17,73.0
2020-07-20,76.94000244140625
2020-07-21,76.58000183105469
2020-07-22,76.0
2020-07-23,74.62999725341797
2020-07-24,73.41999816894531
2020-07-27,74.30000305175781
2020-07-28,72.83999633789062
2020-07-29,74.98999786376953
2020-07-30,78.45999908447266
2020-07-31,80.97000122070312
2020-08-03,85.93000030517578
2020-08-04,85.18000030517578
2020-08-05,85.11000061035156
2020-08-06,84.81999969482422
2020-08-07,86.9800033569336
2020-08-10,81.52999877929688
2020-08-11,76.95999908447266
2020-08-12,74.5
2020-08-13,76.86000061035156
2020-08-14,77.13999938964844
2020-08-17,79.70999908447266
2020-08-18,78.22000122070312
2020-08-19,77.62000274658203
2020-08-20,77.9000015258789
2020-08-21,77.79000091552734
2020-08-24,73.45999908447266
2020-08-25,75.4800033569336
2020-08-26,76.33999633789062
2020-08-27,75.19999694824219
2020-08-28,72.95999908447266
2020-08-31,73.73999786376953
2020-09-01,76.58000183105469
2020-09-02,77.95999908447266
2020-09-03,69.9000015258789
2020-09-04,67.94000244140625
2020-09-08,66.01000213623047
2020-09-09,68.0199966430664
2020-09-10,65.52999877929688
2020-09-11,65.6500015258789
2020-09-14,66.01000213623047
2020-09-15,66.38999938964844
2020-09-16,66.2300033569336
2020-09-17,65.26000213623047
2020-09-18,64.0999984741211
2020-09-21,68.05000305175781
2020-09-22,68.48999786376953
2020-09-23,69.94999694824219
2020-09-24,67.94000244140625
2020-09-25,69.66000366210938
2020-09-28,70.79000091552734
2020-09-29,71.69000244140625
2020-09-30,71.44000244140625
2020-10-01,74.51000213623047
2020-10-02,72.56999969482422
2020-10-05,74.76000213623047
2020-10-06,76.16999816894531
2020-10-07,79.72000122070312
2020-10-08,79.94000244140625
2020-10-09,81.37999725341797
2020-10-12,82.8499984741211
2020-10-13,85.83999633789062
2020-10-14,84.0
2020-10-15,84.05999755859375
2020-10-16,84.38999938964844
2020-10-19,86.33999633789062
2020-10-20,87.0199966430664
2020-10-21,86.08000183105469
2020-10-22,86.55000305175781
2020-10-23,86.76000213623047
2020-10-26,86.69000244140625
2020-10-27,77.11000061035156
2020-10-28,76.16999816894531
2020-10-29,74.83999633789062
2020-10-30,73.44000244140625
2020-11-02,72.87999725341797
2020-11-03,73.16999816894531
2020-11-04,76.5999984741211
2020-11-05,78.0
2020-11-06,77.2300033569336
2020-11-09,69.51000213623047
2020-11-10,66.08999633789062
2020-11-11,69.68000030517578
2020-11-12,70.75
2020-11-13,70.38999938964844
2020-11-16,67.9000015258789
2020-11-17,68.05000305175781
2020-11-18,69.04000091552734
2020-11-19,70.56999969482422
2020-11-20,71.0199966430664
2020-11-23,71.33000183105469
2020-11-24,68.7300033569336
2020-11-25,72.56999969482422
2020-11-27,75.01000213623047
2020-11-30,77.93000030517578
2020-12-01,78.4000015258789
2020-12-02,76.02999877929688
2020-12-03,76.12999725341797
2020-12-04,75.94000244140625
2020-12-07,78.4800033569336
2020-12-08,79.30999755859375
2020-12-09,78.44000244140625
2020-12-10,80.56999969482422
2020-12-11,81.94999694824219
2020-12-14,83.45999908447266
2020-12-15,85.66000366210938
2020-12-16,87.0199966430664
2020-12-17,87.4800033569336
2020-12-18,87.5
2020-12-21,90.61000061035156
2020-12-22,93.88999938964844
2020-12-23,93.08000183105469
2020-12-24,92.41000366210938
2020-12-28,91.70999908447266
2020-12-29,88.52999877929688
2020-12-30,90.56999969482422
2020-12-31,90.33000183105469
2021-01-04,87.33000183105469
2021-01-05,90.8499984741211
2021-01-06,89.56999969482422
2021-01-07,91.22000122070312
2021-01-08,96.62999725341797
2021-01-11,96.5199966430664
2021-01-12,97.94999694824219
2021-01-13,98.41999816894531
2021-01-14,100.44999694824219
2021-01-15,97.7699966430664
2021-01-19,99.62999725341797
2021-01-20,100.04000091552734
2021-01-21,100.3499984741211
2021-01-22,96.87000274658203
2021-01-25,95.81999969482422
2021-01-26,100.16999816894531
2021-01-27,93.26000213623047
2021-01-28,94.16999816894531
2021-01-29,95.26000213623047
2021-02-01,95.80999755859375
2021-02-02,98.5
2021-02-03,99.16999816894531
2021-02-04,99.87999725341797
2021-02-05,102.1500015258789
2021-02-08,102.0
2021-02-09,102.3499984741211
2021-02-10,105.02999877929688
2021-02-11,106.37000274658203
2021-02-12,113.51000213623047
2021-02-16,112.0
2021-02-17,103.45999908447266
2021-02-18,105.6500015258789
2021-02-19,108.77999877929688
2021-02-22,103.77999877929688
2021-02-23,99.37000274658203
2021-02-24,98.1500015258789
2021-02-25,93.3499984741211
2021-02-26,96.52999877929688
2021-03-01,99.05000305175781
2021-03-02,97.58999633789062
2021-03-03,89.66999816894531
2021-03-04,88.58999633789062
2021-03-05,87.55000305175781
2021-03-08,81.61000061035156
2021-03-09,85.94000244140625
2021-03-10,84.22000122070312
2021-03-11,89.18000030517578
2021-03-12,89.19999694824219
2021-03-15,91.62999725341797
2021-03-16,91.98999786376953
2021-03-17,93.95999908447266
2021-03-18,90.3499984741211
2021-03-19,91.69000244140625
2021-03-22,92.5999984741211
2021-03-23,91.05999755859375
2021-03-24,86.37000274658203
2021-03-25,86.2300033569336
2021-03-26,85.30000305175781
2021-03-29,81.37000274658203
2021-03-30,83.44000244140625
2021-03-31,85.66000366210938
2021-04-01,88.25
2021-04-05,89.0199966430664
2021-04-06,90.4000015258789
2021-04-07,88.38999938964844
2021-04-08,89.6500015258789
2021-04-09,89.62999725341797
2021-04-12,88.98999786376953
2021-04-13,90.83000183105469
2021-04-14,89.16000366210938
2021-04-15,91.77999877929688
2021-04-16,92.19999694824219
2021-04-19,89.9800033569336
2021-04-20,90.94000244140625
2021-04-21,92.62000274658203
2021-04-22,93.19000244140625
2021-04-23,92.02999877929688
2021-04-26,95.97000122070312
2021-04-27,94.43000030517578
2021-04-28,95.4000015258789
2021-04-29,92.27999877929688
2021-04-30,90.33000183105469
2021-05-03,83.01000213623047
2021-05-04,83.18000030517578
2021-05-05,86.0199966430664
2021-05-06,84.76000213623047
2021-05-07,85.16000366210938
2021-05-10,82.13999938964844
2021-05-11,82.38999938964844
2021-05-12,79.69000244140625
2021-05-13,76.06999969482422
2021-05-14,77.3499984741211
2021-05-17,75.70999908447266
2021-05-18,76.72000122070312
2021-05-19,75.01000213623047
2021-05-20,76.11000061035156
2021-05-21,73.8499984741211
2021-05-24,73.98999786376953
2021-05-25,74.7699966430664
2021-05-26,76.31999969482422
2021-05-27,77.04000091552734
2021-05-28,76.91000366210938
