Date,ELY
2009-06-04,7.659999847412109
2009-06-05,7.480000019073486
2009-06-08,7.28000020980835
2009-06-09,5.920000076293945
2009-06-10,6.010000228881836
2009-06-11,6.150000095367432
2009-06-12,6.0
2009-06-15,5.78000020980835
2009-06-16,5.610000133514404
2009-06-17,5.460000038146973
2009-06-18,5.289999961853027
2009-06-19,5.360000133514404
2009-06-22,5.090000152587891
2009-06-23,5.090000152587891
2009-06-24,5.179999828338623
2009-06-25,5.099999904632568
2009-06-26,5.320000171661377
2009-06-29,5.25
2009-06-30,5.070000171661377
2009-07-01,5.110000133514404
2009-07-02,4.889999866485596
2009-07-06,4.800000190734863
2009-07-07,5.019999980926514
2009-07-08,5.039999961853027
2009-07-09,5.050000190734863
2009-07-10,5.070000171661377
2009-07-13,5.199999809265137
2009-07-14,5.309999942779541
2009-07-15,5.400000095367432
2009-07-16,5.650000095367432
2009-07-17,5.059999942779541
2009-07-20,5.019999980926514
2009-07-21,5.050000190734863
2009-07-22,4.980000019073486
2009-07-23,5.150000095367432
2009-07-24,5.269999980926514
2009-07-27,5.480000019073486
2009-07-28,5.639999866485596
2009-07-29,5.679999828338623
2009-07-30,6.420000076293945
2009-07-31,6.369999885559082
2009-08-03,6.599999904632568
2009-08-04,6.829999923706055
2009-08-05,6.760000228881836
2009-08-06,6.75
2009-08-07,6.949999809265137
2009-08-10,6.929999828338623
2009-08-11,6.960000038146973
2009-08-12,6.980000019073486
2009-08-13,7.070000171661377
2009-08-14,6.679999828338623
2009-08-17,6.46999979019165
2009-08-18,6.599999904632568
2009-08-19,6.5
2009-08-20,6.369999885559082
2009-08-21,6.71999979019165
2009-08-24,6.699999809265137
2009-08-25,6.880000114440918
2009-08-26,6.929999828338623
2009-08-27,6.949999809265137
2009-08-28,7.119999885559082
2009-08-31,7.070000171661377
2009-09-01,6.900000095367432
2009-09-02,6.860000133514404
2009-09-03,6.840000152587891
2009-09-04,6.900000095367432
2009-09-08,6.949999809265137
2009-09-09,7.130000114440918
2009-09-10,7.260000228881836
2009-09-11,7.5
2009-09-14,7.78000020980835
2009-09-15,7.829999923706055
2009-09-16,7.619999885559082
2009-09-17,7.5
2009-09-18,7.96999979019165
2009-09-21,7.800000190734863
2009-09-22,7.71999979019165
2009-09-23,7.550000190734863
2009-09-24,7.400000095367432
2009-09-25,7.360000133514404
2009-09-28,7.510000228881836
2009-09-29,7.570000171661377
2009-09-30,7.610000133514404
2009-10-01,7.389999866485596
2009-10-02,7.320000171661377
2009-10-05,7.409999847412109
2009-10-06,7.460000038146973
2009-10-07,7.389999866485596
2009-10-08,7.519999980926514
2009-10-09,7.96999979019165
2009-10-12,8.149999618530273
2009-10-13,8.65999984741211
2009-10-14,8.800000190734863
2009-10-15,8.75
2009-10-16,8.3100004196167
2009-10-19,7.869999885559082
2009-10-20,7.909999847412109
2009-10-21,7.789999961853027
2009-10-22,7.989999771118164
2009-10-23,7.800000190734863
2009-10-26,7.739999771118164
2009-10-27,7.550000190734863
2009-10-28,7.170000076293945
2009-10-29,7.400000095367432
2009-10-30,6.840000152587891
2009-11-02,6.880000114440918
2009-11-03,6.96999979019165
2009-11-04,6.5
2009-11-05,6.739999771118164
2009-11-06,6.829999923706055
2009-11-09,6.789999961853027
2009-11-10,7.070000171661377
2009-11-11,7.300000190734863
2009-11-12,7.039999961853027
2009-11-13,7.199999809265137
2009-11-16,7.329999923706055
2009-11-17,7.420000076293945
2009-11-18,7.25
2009-11-19,7.139999866485596
2009-11-20,7.099999904632568
2009-11-23,7.260000228881836
2009-11-24,7.170000076293945
2009-11-25,7.199999809265137
2009-11-27,7.010000228881836
2009-11-30,7.170000076293945
2009-12-01,7.409999847412109
2009-12-02,7.300000190734863
2009-12-03,7.019999980926514
2009-12-04,7.199999809265137
2009-12-07,7.300000190734863
2009-12-08,7.159999847412109
2009-12-09,7.130000114440918
2009-12-10,7.230000019073486
2009-12-11,7.380000114440918
2009-12-14,7.289999961853027
2009-12-15,7.239999771118164
2009-12-16,7.190000057220459
2009-12-17,7.090000152587891
2009-12-18,7.300000190734863
2009-12-21,7.71999979019165
2009-12-22,7.730000019073486
2009-12-23,7.800000190734863
2009-12-24,7.760000228881836
2009-12-28,7.820000171661377
2009-12-29,7.869999885559082
2009-12-30,7.900000095367432
2009-12-31,7.539999961853027
2010-01-04,7.840000152587891
2010-01-05,7.789999961853027
2010-01-06,8.029999732971191
2010-01-07,8.140000343322754
2010-01-08,8.039999961853027
2010-01-11,8.050000190734863
2010-01-12,7.929999828338623
2010-01-13,8.050000190734863
2010-01-14,8.239999771118164
2010-01-15,8.390000343322754
2010-01-19,8.479999542236328
2010-01-20,8.479999542236328
2010-01-21,8.350000381469727
2010-01-22,8.25
2010-01-25,8.130000114440918
2010-01-26,7.980000019073486
2010-01-27,7.590000152587891
2010-01-28,7.53000020980835
2010-01-29,7.460000038146973
2010-02-01,7.809999942779541
2010-02-02,7.989999771118164
2010-02-03,7.849999904632568
2010-02-04,7.440000057220459
2010-02-05,7.480000019073486
2010-02-08,7.389999866485596
2010-02-09,7.679999828338623
2010-02-10,7.730000019073486
2010-02-11,7.980000019073486
2010-02-12,8.039999961853027
2010-02-16,8.0
2010-02-17,7.940000057220459
2010-02-18,7.980000019073486
2010-02-19,7.989999771118164
2010-02-22,8.010000228881836
2010-02-23,7.900000095367432
2010-02-24,7.900000095367432
2010-02-25,8.279999732971191
2010-02-26,7.929999828338623
2010-03-01,7.909999847412109
2010-03-02,8.069999694824219
2010-03-03,8.300000190734863
2010-03-04,8.600000381469727
2010-03-05,8.699999809265137
2010-03-08,8.84000015258789
2010-03-09,9.0600004196167
2010-03-10,9.420000076293945
2010-03-11,9.399999618530273
2010-03-12,9.210000038146973
2010-03-15,9.180000305175781
2010-03-16,9.40999984741211
2010-03-17,9.449999809265137
2010-03-18,9.350000381469727
2010-03-19,9.359999656677246
2010-03-22,9.25
2010-03-23,9.199999809265137
2010-03-24,9.010000228881836
2010-03-25,8.779999732971191
2010-03-26,8.979999542236328
2010-03-29,8.760000228881836
2010-03-30,8.859999656677246
2010-03-31,8.819999694824219
2010-04-01,8.90999984741211
2010-04-05,9.239999771118164
2010-04-06,9.15999984741211
2010-04-07,9.359999656677246
2010-04-08,9.479999542236328
2010-04-09,9.989999771118164
2010-04-12,9.90999984741211
2010-04-13,9.90999984741211
2010-04-14,10.149999618530273
2010-04-15,10.140000343322754
2010-04-16,9.739999771118164
2010-04-19,9.729999542236328
2010-04-20,9.529999732971191
2010-04-21,9.640000343322754
2010-04-22,10.020000457763672
2010-04-23,10.119999885559082
2010-04-26,9.829999923706055
2010-04-27,9.5600004196167
2010-04-28,9.550000190734863
2010-04-29,10.050000190734863
2010-04-30,9.390000343322754
2010-05-03,9.59000015258789
2010-05-04,9.170000076293945
2010-05-05,9.239999771118164
2010-05-06,9.0
2010-05-07,8.489999771118164
2010-05-10,8.979999542236328
2010-05-11,8.989999771118164
2010-05-12,9.369999885559082
2010-05-13,8.970000267028809
2010-05-14,8.930000305175781
2010-05-17,8.979999542236328
2010-05-18,8.770000457763672
2010-05-19,8.460000038146973
2010-05-20,8.029999732971191
2010-05-21,8.199999809265137
2010-05-24,8.069999694824219
2010-05-25,7.989999771118164
2010-05-26,7.929999828338623
2010-05-27,8.390000343322754
2010-05-28,8.420000076293945
2010-06-01,8.039999961853027
2010-06-02,8.300000190734863
2010-06-03,8.380000114440918
2010-06-04,8.229999542236328
2010-06-07,8.039999961853027
2010-06-08,7.519999980926514
2010-06-09,7.619999885559082
2010-06-10,7.650000095367432
2010-06-11,7.880000114440918
2010-06-14,7.599999904632568
2010-06-15,6.96999979019165
2010-06-16,6.449999809265137
2010-06-17,6.420000076293945
2010-06-18,6.5
2010-06-21,6.480000019073486
2010-06-22,6.440000057220459
2010-06-23,6.610000133514404
2010-06-24,6.46999979019165
2010-06-25,6.440000057220459
2010-06-28,6.480000019073486
2010-06-29,6.039999961853027
2010-06-30,6.039999961853027
2010-07-01,6.079999923706055
2010-07-02,6.059999942779541
2010-07-06,5.849999904632568
2010-07-07,6.050000190734863
2010-07-08,6.139999866485596
2010-07-09,6.210000038146973
2010-07-12,6.119999885559082
2010-07-13,6.510000228881836
2010-07-14,6.409999847412109
2010-07-15,6.269999980926514
2010-07-16,5.989999771118164
2010-07-19,6.059999942779541
2010-07-20,6.21999979019165
2010-07-21,6.380000114440918
2010-07-22,6.610000133514404
2010-07-23,6.880000114440918
2010-07-26,6.989999771118164
2010-07-27,6.820000171661377
2010-07-28,6.579999923706055
2010-07-29,6.900000095367432
2010-07-30,6.75
2010-08-02,7.110000133514404
2010-08-03,7.070000171661377
2010-08-04,7.340000152587891
2010-08-05,7.210000038146973
2010-08-06,7.25
2010-08-09,7.25
2010-08-10,7.070000171661377
2010-08-11,6.679999828338623
2010-08-12,6.639999866485596
2010-08-13,6.409999847412109
2010-08-16,6.550000190734863
2010-08-17,6.739999771118164
2010-08-18,6.650000095367432
2010-08-19,6.480000019073486
2010-08-20,6.590000152587891
2010-08-23,6.360000133514404
2010-08-24,6.420000076293945
2010-08-25,6.460000038146973
2010-08-26,6.449999809265137
2010-08-27,6.579999923706055
2010-08-30,6.269999980926514
2010-08-31,6.25
2010-09-01,6.610000133514404
2010-09-02,6.809999942779541
2010-09-03,6.96999979019165
2010-09-07,6.650000095367432
2010-09-08,6.71999979019165
2010-09-09,6.760000228881836
2010-09-10,6.989999771118164
2010-09-13,7.110000133514404
2010-09-14,7.039999961853027
2010-09-15,7.119999885559082
2010-09-16,6.949999809265137
2010-09-17,6.739999771118164
2010-09-20,6.920000076293945
2010-09-21,6.929999828338623
2010-09-22,6.559999942779541
2010-09-23,6.519999980926514
2010-09-24,6.989999771118164
2010-09-27,6.920000076293945
2010-09-28,6.96999979019165
2010-09-29,7.039999961853027
2010-09-30,7.0
2010-10-01,7.150000095367432
2010-10-04,7.059999942779541
2010-10-05,7.269999980926514
2010-10-06,7.210000038146973
2010-10-07,7.039999961853027
2010-10-08,7.079999923706055
2010-10-11,7.199999809265137
2010-10-12,7.119999885559082
2010-10-13,7.230000019073486
2010-10-14,7.190000057220459
2010-10-15,7.159999847412109
2010-10-18,7.199999809265137
2010-10-19,7.059999942779541
2010-10-20,7.119999885559082
2010-10-21,7.090000152587891
2010-10-22,7.170000076293945
2010-10-25,7.309999942779541
2010-10-26,6.989999771118164
2010-10-27,7.039999961853027
2010-10-28,6.699999809265137
2010-10-29,6.880000114440918
2010-11-01,6.860000133514404
2010-11-02,7.039999961853027
2010-11-03,7.059999942779541
2010-11-04,7.260000228881836
2010-11-05,7.289999961853027
2010-11-08,7.25
2010-11-09,7.059999942779541
2010-11-10,7.309999942779541
2010-11-11,7.340000152587891
2010-11-12,7.239999771118164
2010-11-15,7.28000020980835
2010-11-16,7.110000133514404
2010-11-17,7.21999979019165
2010-11-18,7.650000095367432
2010-11-19,7.690000057220459
2010-11-22,7.610000133514404
2010-11-23,7.519999980926514
2010-11-24,7.659999847412109
2010-11-26,7.730000019073486
2010-11-29,7.739999771118164
2010-11-30,7.659999847412109
2010-12-01,7.78000020980835
2010-12-02,7.829999923706055
2010-12-03,7.849999904632568
2010-12-06,8.1899995803833
2010-12-07,8.34000015258789
2010-12-08,7.840000152587891
2010-12-09,7.949999809265137
2010-12-10,8.09000015258789
2010-12-13,7.989999771118164
2010-12-14,8.020000457763672
2010-12-15,7.949999809265137
2010-12-16,8.0
2010-12-17,8.180000305175781
2010-12-20,8.199999809265137
2010-12-21,8.40999984741211
2010-12-22,8.260000228881836
2010-12-23,8.270000457763672
2010-12-27,8.329999923706055
2010-12-28,8.239999771118164
2010-12-29,8.140000343322754
2010-12-30,8.199999809265137
2010-12-31,8.069999694824219
2011-01-03,8.210000038146973
2011-01-04,8.0600004196167
2011-01-05,8.260000228881836
2011-01-06,8.199999809265137
2011-01-07,8.079999923706055
2011-01-10,8.0
2011-01-11,8.020000457763672
2011-01-12,8.100000381469727
2011-01-13,8.170000076293945
2011-01-14,8.119999885559082
2011-01-18,8.020000457763672
2011-01-19,7.860000133514404
2011-01-20,7.869999885559082
2011-01-21,7.739999771118164
2011-01-24,7.730000019073486
2011-01-25,7.670000076293945
2011-01-26,7.329999923706055
2011-01-27,7.510000228881836
2011-01-28,7.460000038146973
2011-01-31,7.349999904632568
2011-02-01,7.53000020980835
2011-02-02,7.550000190734863
2011-02-03,7.659999847412109
2011-02-04,7.610000133514404
2011-02-07,7.739999771118164
2011-02-08,7.809999942779541
2011-02-09,7.96999979019165
2011-02-10,7.929999828338623
2011-02-11,7.949999809265137
2011-02-14,7.96999979019165
2011-02-15,7.920000076293945
2011-02-16,7.960000038146973
2011-02-17,8.079999923706055
2011-02-18,8.140000343322754
2011-02-22,7.800000190734863
2011-02-23,7.559999942779541
2011-02-24,7.570000171661377
2011-02-25,7.769999980926514
2011-02-28,7.739999771118164
2011-03-01,7.510000228881836
2011-03-02,7.559999942779541
2011-03-03,7.670000076293945
2011-03-04,7.579999923706055
2011-03-07,7.349999904632568
2011-03-08,7.440000057220459
2011-03-09,7.5
2011-03-10,7.579999923706055
2011-03-11,7.639999866485596
2011-03-14,7.659999847412109
2011-03-15,6.989999771118164
2011-03-16,6.679999828338623
2011-03-17,6.599999904632568
2011-03-18,6.75
2011-03-21,6.880000114440918
2011-03-22,6.829999923706055
2011-03-23,6.789999961853027
2011-03-24,6.789999961853027
2011-03-25,6.889999866485596
2011-03-28,6.880000114440918
2011-03-29,6.840000152587891
2011-03-30,6.880000114440918
2011-03-31,6.820000171661377
2011-04-01,6.78000020980835
2011-04-04,7.070000171661377
2011-04-05,7.119999885559082
2011-04-06,7.119999885559082
2011-04-07,7.059999942779541
2011-04-08,7.050000190734863
2011-04-11,6.869999885559082
2011-04-12,6.739999771118164
2011-04-13,6.610000133514404
2011-04-14,6.659999847412109
2011-04-15,6.760000228881836
2011-04-18,6.71999979019165
2011-04-19,6.71999979019165
2011-04-20,6.989999771118164
2011-04-21,6.980000019073486
2011-04-25,7.0
2011-04-26,6.980000019073486
2011-04-27,6.889999866485596
2011-04-28,7.090000152587891
2011-04-29,7.079999923706055
2011-05-02,6.989999771118164
2011-05-03,6.860000133514404
2011-05-04,6.800000190734863
2011-05-05,6.909999847412109
2011-05-06,6.96999979019165
2011-05-09,6.670000076293945
2011-05-10,7.079999923706055
2011-05-11,6.789999961853027
2011-05-12,7.0
2011-05-13,6.860000133514404
2011-05-16,6.849999904632568
2011-05-17,6.840000152587891
2011-05-18,6.940000057220459
2011-05-19,6.829999923706055
2011-05-20,6.800000190734863
2011-05-23,6.75
2011-05-24,6.590000152587891
2011-05-25,6.699999809265137
2011-05-26,6.840000152587891
2011-05-27,6.800000190734863
2011-05-31,6.769999980926514
2011-06-01,6.599999904632568
2011-06-02,6.630000114440918
2011-06-03,6.400000095367432
2011-06-06,6.329999923706055
2011-06-07,6.340000152587891
2011-06-08,6.400000095367432
2011-06-09,6.309999942779541
2011-06-10,6.25
2011-06-13,6.409999847412109
2011-06-14,6.539999961853027
2011-06-15,6.340000152587891
2011-06-16,6.360000133514404
2011-06-17,6.28000020980835
2011-06-20,6.389999866485596
2011-06-21,6.380000114440918
2011-06-22,6.409999847412109
2011-06-23,6.340000152587891
2011-06-24,6.150000095367432
2011-06-27,6.300000190734863
2011-06-28,6.340000152587891
2011-06-29,6.329999923706055
2011-06-30,6.21999979019165
2011-07-01,6.420000076293945
2011-07-05,6.409999847412109
2011-07-06,6.440000057220459
2011-07-07,6.679999828338623
2011-07-08,6.579999923706055
2011-07-11,6.730000019073486
2011-07-12,6.710000038146973
2011-07-13,6.710000038146973
2011-07-14,6.550000190734863
2011-07-15,6.53000020980835
2011-07-18,6.409999847412109
2011-07-19,6.46999979019165
2011-07-20,6.630000114440918
2011-07-21,6.599999904632568
2011-07-22,6.53000020980835
2011-07-25,6.460000038146973
2011-07-26,6.53000020980835
2011-07-27,6.340000152587891
2011-07-28,6.289999961853027
2011-07-29,6.349999904632568
2011-08-01,6.409999847412109
2011-08-02,6.260000228881836
2011-08-03,6.360000133514404
2011-08-04,6.010000228881836
2011-08-05,6.28000020980835
2011-08-08,5.389999866485596
2011-08-09,5.889999866485596
2011-08-10,5.369999885559082
2011-08-11,5.46999979019165
2011-08-12,5.559999942779541
2011-08-15,5.980000019073486
2011-08-16,5.909999847412109
2011-08-17,5.739999771118164
2011-08-18,5.28000020980835
2011-08-19,5.210000038146973
2011-08-22,5.139999866485596
2011-08-23,5.409999847412109
2011-08-24,5.480000019073486
2011-08-25,5.380000114440918
2011-08-26,5.340000152587891
2011-08-29,5.619999885559082
2011-08-30,5.610000133514404
2011-08-31,5.619999885559082
2011-09-01,5.5
2011-09-02,5.25
2011-09-06,5.429999828338623
2011-09-07,5.639999866485596
2011-09-08,5.650000095367432
2011-09-09,5.510000228881836
2011-09-12,5.5
2011-09-13,5.610000133514404
2011-09-14,5.769999980926514
2011-09-15,5.809999942779541
2011-09-16,5.929999828338623
2011-09-19,5.909999847412109
2011-09-20,5.849999904632568
2011-09-21,5.639999866485596
2011-09-22,5.190000057220459
2011-09-23,5.199999809265137
2011-09-26,5.369999885559082
2011-09-27,5.570000171661377
2011-09-28,5.25
2011-09-29,5.369999885559082
2011-09-30,5.170000076293945
2011-10-03,4.730000019073486
2011-10-04,5.329999923706055
2011-10-05,5.389999866485596
2011-10-06,5.579999923706055
2011-10-07,5.400000095367432
2011-10-10,5.550000190734863
2011-10-11,5.579999923706055
2011-10-12,5.679999828338623
2011-10-13,5.579999923706055
2011-10-14,5.679999828338623
2011-10-17,5.539999961853027
2011-10-18,5.579999923706055
2011-10-19,5.429999828338623
2011-10-20,5.550000190734863
2011-10-21,5.639999866485596
2011-10-24,5.650000095367432
2011-10-25,5.5
2011-10-26,5.650000095367432
2011-10-27,5.989999771118164
2011-10-28,5.920000076293945
2011-10-31,5.809999942779541
2011-11-01,5.590000152587891
2011-11-02,5.710000038146973
2011-11-03,5.699999809265137
2011-11-04,5.630000114440918
2011-11-07,5.550000190734863
2011-11-08,5.659999847412109
2011-11-09,5.389999866485596
2011-11-10,5.480000019073486
2011-11-11,5.519999980926514
2011-11-14,5.300000190734863
2011-11-15,5.349999904632568
2011-11-16,5.21999979019165
2011-11-17,5.139999866485596
2011-11-18,5.269999980926514
2011-11-21,5.179999828338623
2011-11-22,5.190000057220459
2011-11-23,5.110000133514404
2011-11-25,5.0
2011-11-28,5.289999961853027
2011-11-29,5.239999771118164
2011-11-30,5.650000095367432
2011-12-01,5.539999961853027
2011-12-02,5.650000095367432
2011-12-05,5.679999828338623
2011-12-06,5.630000114440918
2011-12-07,5.590000152587891
2011-12-08,5.440000057220459
2011-12-09,5.650000095367432
2011-12-12,5.650000095367432
2011-12-13,5.460000038146973
2011-12-14,5.449999809265137
2011-12-15,5.659999847412109
2011-12-16,5.519999980926514
2011-12-19,5.46999979019165
2011-12-20,5.650000095367432
2011-12-21,5.650000095367432
2011-12-22,5.739999771118164
2011-12-23,5.75
2011-12-27,5.710000038146973
2011-12-28,5.619999885559082
2011-12-29,5.559999942779541
2011-12-30,5.53000020980835
2012-01-03,5.650000095367432
2012-01-04,5.610000133514404
2012-01-05,5.650000095367432
2012-01-06,5.619999885559082
2012-01-09,5.639999866485596
2012-01-10,5.639999866485596
2012-01-11,5.730000019073486
2012-01-12,5.940000057220459
2012-01-13,5.900000095367432
2012-01-17,5.900000095367432
2012-01-18,6.210000038146973
2012-01-19,6.099999904632568
2012-01-20,6.119999885559082
2012-01-23,6.059999942779541
2012-01-24,6.199999809265137
2012-01-25,6.420000076293945
2012-01-26,6.46999979019165
2012-01-27,6.690000057220459
2012-01-30,6.559999942779541
2012-01-31,6.699999809265137
2012-02-01,6.760000228881836
2012-02-02,6.900000095367432
2012-02-03,6.889999866485596
2012-02-06,6.639999866485596
2012-02-07,6.769999980926514
2012-02-08,6.699999809265137
2012-02-09,6.46999979019165
2012-02-10,6.420000076293945
2012-02-13,6.53000020980835
2012-02-14,6.539999961853027
2012-02-15,6.349999904632568
2012-02-16,6.409999847412109
2012-02-17,6.46999979019165
2012-02-21,6.670000076293945
2012-02-22,6.610000133514404
2012-02-23,6.730000019073486
2012-02-24,6.71999979019165
2012-02-27,6.510000228881836
2012-02-28,6.710000038146973
2012-02-29,6.550000190734863
2012-03-01,6.5
2012-03-02,6.429999828338623
2012-03-05,6.480000019073486
2012-03-06,6.400000095367432
2012-03-07,6.78000020980835
2012-03-08,7.010000228881836
2012-03-09,7.0
2012-03-12,6.909999847412109
2012-03-13,7.119999885559082
2012-03-14,6.989999771118164
2012-03-15,6.980000019073486
2012-03-16,7.21999979019165
2012-03-19,7.260000228881836
2012-03-20,7.059999942779541
2012-03-21,6.989999771118164
2012-03-22,6.900000095367432
2012-03-23,6.920000076293945
2012-03-26,7.079999923706055
2012-03-27,7.070000171661377
2012-03-28,6.909999847412109
2012-03-29,6.880000114440918
2012-03-30,6.760000228881836
2012-04-02,7.130000114440918
2012-04-03,6.920000076293945
2012-04-04,6.78000020980835
2012-04-05,6.960000038146973
2012-04-09,6.699999809265137
2012-04-10,6.420000076293945
2012-04-11,6.579999923706055
2012-04-12,6.699999809265137
2012-04-13,6.550000190734863
2012-04-16,6.519999980926514
2012-04-17,6.699999809265137
2012-04-18,6.679999828338623
2012-04-19,6.570000171661377
2012-04-20,6.71999979019165
2012-04-23,6.579999923706055
2012-04-24,6.75
2012-04-25,6.929999828338623
2012-04-26,6.980000019073486
2012-04-27,5.980000019073486
2012-04-30,6.130000114440918
2012-05-01,6.21999979019165
2012-05-02,6.25
2012-05-03,6.019999980926514
2012-05-04,5.929999828338623
2012-05-07,5.960000038146973
2012-05-08,5.769999980926514
2012-05-09,5.639999866485596
2012-05-10,5.539999961853027
2012-05-11,5.449999809265137
2012-05-14,5.460000038146973
2012-05-15,5.460000038146973
2012-05-16,5.429999828338623
2012-05-17,5.300000190734863
2012-05-18,5.309999942779541
2012-05-21,5.420000076293945
2012-05-22,5.28000020980835
2012-05-23,5.360000133514404
2012-05-24,5.349999904632568
2012-05-25,5.400000095367432
2012-05-29,5.539999961853027
2012-05-30,5.5
2012-05-31,5.519999980926514
2012-06-01,5.349999904632568
2012-06-04,5.389999866485596
2012-06-05,5.380000114440918
2012-06-06,5.5
2012-06-07,5.599999904632568
2012-06-08,5.659999847412109
2012-06-11,5.519999980926514
2012-06-12,5.590000152587891
2012-06-13,5.429999828338623
2012-06-14,5.570000171661377
2012-06-15,5.489999771118164
2012-06-18,5.380000114440918
2012-06-19,5.690000057220459
2012-06-20,5.800000190734863
2012-06-21,5.659999847412109
2012-06-22,5.710000038146973
2012-06-25,5.639999866485596
2012-06-26,5.599999904632568
2012-06-27,5.650000095367432
2012-06-28,5.610000133514404
2012-06-29,5.909999847412109
2012-07-02,6.130000114440918
2012-07-03,6.210000038146973
2012-07-05,6.230000019073486
2012-07-06,6.230000019073486
2012-07-09,6.360000133514404
2012-07-10,6.199999809265137
2012-07-11,5.659999847412109
2012-07-12,5.460000038146973
2012-07-13,5.400000095367432
2012-07-16,5.389999866485596
2012-07-17,5.389999866485596
2012-07-18,5.570000171661377
2012-07-19,5.619999885559082
2012-07-20,5.570000171661377
2012-07-23,5.539999961853027
2012-07-24,5.5
2012-07-25,5.449999809265137
2012-07-26,5.53000020980835
2012-07-27,5.550000190734863
2012-07-30,5.440000057220459
2012-07-31,5.489999771118164
2012-08-01,5.369999885559082
2012-08-02,5.309999942779541
2012-08-03,5.389999866485596
2012-08-06,5.460000038146973
2012-08-07,5.53000020980835
2012-08-08,5.599999904632568
2012-08-09,5.550000190734863
2012-08-10,5.730000019073486
2012-08-13,5.860000133514404
2012-08-14,6.019999980926514
2012-08-15,6.139999866485596
2012-08-16,6.03000020980835
2012-08-17,6.150000095367432
2012-08-20,6.139999866485596
2012-08-21,6.230000019073486
2012-08-22,6.309999942779541
2012-08-23,6.210000038146973
2012-08-24,5.800000190734863
2012-08-27,5.769999980926514
2012-08-28,5.78000020980835
2012-08-29,5.760000228881836
2012-08-30,5.739999771118164
2012-08-31,5.75
2012-09-04,5.769999980926514
2012-09-05,5.760000228881836
2012-09-06,5.809999942779541
2012-09-07,5.849999904632568
2012-09-10,5.860000133514404
2012-09-11,5.96999979019165
2012-09-12,5.980000019073486
2012-09-13,5.980000019073486
2012-09-14,6.239999771118164
2012-09-17,6.230000019073486
2012-09-18,6.210000038146973
2012-09-19,6.260000228881836
2012-09-20,6.170000076293945
2012-09-21,6.21999979019165
2012-09-24,6.25
2012-09-25,6.179999828338623
2012-09-26,6.099999904632568
2012-09-27,6.239999771118164
2012-09-28,6.139999866485596
2012-10-01,6.400000095367432
2012-10-02,6.429999828338623
2012-10-03,6.46999979019165
2012-10-04,6.400000095367432
2012-10-05,6.320000171661377
2012-10-08,6.380000114440918
2012-10-09,6.269999980926514
2012-10-10,6.199999809265137
2012-10-11,6.269999980926514
2012-10-12,6.269999980926514
2012-10-15,6.349999904632568
2012-10-16,6.329999923706055
2012-10-17,6.329999923706055
2012-10-18,6.090000152587891
2012-10-19,6.019999980926514
2012-10-22,5.960000038146973
2012-10-23,5.920000076293945
2012-10-24,5.929999828338623
2012-10-25,5.960000038146973
2012-10-26,5.480000019073486
2012-10-31,5.460000038146973
2012-11-01,5.590000152587891
2012-11-02,5.71999979019165
2012-11-05,6.090000152587891
2012-11-06,6.090000152587891
2012-11-07,6.039999961853027
2012-11-08,6.0
2012-11-09,6.0
2012-11-12,6.090000152587891
2012-11-13,6.0
2012-11-14,6.110000133514404
2012-11-15,6.059999942779541
2012-11-16,6.059999942779541
2012-11-19,6.199999809265137
2012-11-20,6.170000076293945
2012-11-21,6.309999942779541
2012-11-23,6.320000171661377
2012-11-26,6.329999923706055
2012-11-27,6.409999847412109
2012-11-28,6.5
2012-11-29,6.559999942779541
2012-11-30,6.739999771118164
2012-12-03,6.690000057220459
2012-12-04,6.679999828338623
2012-12-05,6.579999923706055
2012-12-06,6.579999923706055
2012-12-07,6.480000019073486
2012-12-10,6.550000190734863
2012-12-11,6.599999904632568
2012-12-12,6.519999980926514
2012-12-13,6.570000171661377
2012-12-14,6.579999923706055
2012-12-17,6.519999980926514
2012-12-18,6.5
2012-12-19,6.480000019073486
2012-12-20,6.46999979019165
2012-12-21,6.300000190734863
2012-12-24,6.360000133514404
2012-12-26,6.349999904632568
2012-12-27,6.320000171661377
2012-12-28,6.320000171661377
2012-12-31,6.5
2013-01-02,6.550000190734863
2013-01-03,6.5
2013-01-04,6.590000152587891
2013-01-07,6.460000038146973
2013-01-08,6.480000019073486
2013-01-09,6.510000228881836
2013-01-10,6.53000020980835
2013-01-11,6.619999885559082
2013-01-14,6.650000095367432
2013-01-15,6.639999866485596
2013-01-16,6.480000019073486
2013-01-17,6.440000057220459
2013-01-18,6.360000133514404
2013-01-22,6.320000171661377
2013-01-23,6.309999942779541
2013-01-24,6.340000152587891
2013-01-25,6.369999885559082
2013-01-28,6.5
2013-01-29,6.550000190734863
2013-01-30,6.519999980926514
2013-01-31,6.559999942779541
2013-02-01,6.519999980926514
2013-02-04,6.599999904632568
2013-02-05,6.670000076293945
2013-02-06,6.760000228881836
2013-02-07,7.0
2013-02-08,7.019999980926514
2013-02-11,7.199999809265137
2013-02-12,7.139999866485596
2013-02-13,7.099999904632568
2013-02-14,7.070000171661377
2013-02-15,7.090000152587891
2013-02-19,7.159999847412109
2013-02-20,7.079999923706055
2013-02-21,7.019999980926514
2013-02-22,7.019999980926514
2013-02-25,6.929999828338623
2013-02-26,6.920000076293945
2013-02-27,6.880000114440918
2013-02-28,6.71999979019165
2013-03-01,6.639999866485596
2013-03-04,6.519999980926514
2013-03-05,6.639999866485596
2013-03-06,6.599999904632568
2013-03-07,6.559999942779541
2013-03-08,6.579999923706055
